,game_id,Team,Date,Day,G#,Week,Opp,Result,home,PtsO_points,PtDif_points,PC_points,vs. Line_vegas,Over/Under_vegas,OU Result_vegas,Att_pass,Inc_pass,Cmp%_pass,Yds_pass,TD_pass,Int_pass,TD%_pass,Int%_pass,Rate_pass,Sk_pass,Yds_pass,Sk%_pass,Y/A_pass,NY/A_pass,AY/A_pass,ANY/A_pass,Y/C_pass,Yds_rush,Y/A_rush,TD_rush,Ply_total,Y/P_total,DPly_total,DY/P_total,TO_total,ToP_total,Time_total,Yds_penalty,OppPen_penalty,OppYds_penalty,CombPen_penalty,CombPenYds_penalty,Rsh_downs,Pass_downs,Pen_downs,3DAtt_downs,3DConv_downs,3D%_downs,4DAtt_downs,4DConv_downs,4D%_downs,Att_opp_passing,Cmp%_opp_passing,Yds_opp_passing,TD_opp_passing,Sk_opp_passing,Yds_opp_passing,Int_opp_passing,Rate_opp_passing,Yds_opp_rushing,Y/A_opp_rushing,TD_opp_rushing,TO_opp_totals,Rush_opp_downs,Pass_opp_downs,Pen_opp_downs,Opp3DAtt_opp_downs,Opp3DConv_opp_downs,Opp3D%_opp_downs,Opp4DAtt_opp_downs,Opp4DConv_opp_downs,Opp4D%_opp_downs,XPA_opp_scoring,XPM_opp_scoring,Att_opp_scoring,Md_opp_scoring,Sfty_opp_scoring
751,WAS_NYG_2021-09-16,WAS,2021-09-16,Thu,2,2,NYG,W 30-29,1,29,1,59,did not cover,40.5,over,46,12,73.9,320,2,1,4.3,2.2,99.5,1,16,2.13,7.0,6.81,6.85,6.70,9.4,87,4.0,1,69,5.90,64,6.11,1,28:16,3:19,80,11,81,20,161,8,13,4,13,4,30.8,2,2,100.0,32,68.8,228,1,4,21,0,99.5,163,5.8,1,0,7,10,4,12,4,33.3,0,0,,2,2,5,5,0
752,LAC_LVR_2020-12-17,LAC,2020-12-17,Thu,14,15,LVR,W 30-27 (OT),0,27,3,57,covered,52.5,over,32,10,68.8,306,2,0,6.3,0.0,121.1,1,8,3.03,9.6,9.27,10.81,10.48,13.9,96,3.3,2,62,6.48,75,5.99,0,31:00,3:18,,,,,,6,16,5,12,7,58.3,0,0,,33,60.6,276,1,1,3,1,84.9,173,4.2,2,1,13,13,1,13,5,38.5,4,4,100.0,3,3,2,2,0
753,DAL_CIN_2020-12-13,DAL,2020-12-13,Sun,13,14,CIN,W 30-7,0,7,23,37,covered,44.0,under,,,,,,,,,,,,,,,,,,101,4.0,0,50,5.44,70,4.41,0,25:19,2:46,30,3,25,8,55,5,11,0,11,5,45.5,1,1,100.0,38,73.7,208,1,2,14,0,95.1,101,3.4,0,3,5,13,0,16,9,56.3,4,1,25.0,,,,,
754,CHI_DET_2020-12-06,CHI,2020-12-06,Sun,12,13,DET,L 30-34,1,34,-4,64,did not cover,44.0,over,34,8,76.5,249,1,0,2.9,0.0,108.3,2,18,5.56,7.3,6.92,7.91,7.47,9.6,140,4.5,3,67,5.81,66,6.97,1,32:18,4:06,,,,,,9,15,2,11,4,36.4,1,0,0.0,42,64.3,400,3,2,2,1,109.2,60,2.7,2,1,5,18,1,11,6,54.5,2,1,50.0,5,4,0,0,0
755,GNB_PHI_2020-12-06,GNB,2020-12-06,Sun,12,13,PHI,W 30-16,1,16,14,46,,,,34,9,73.5,288,3,0,8.8,0.0,128.9,2,7,5.56,8.5,8.00,10.24,9.67,11.5,149,6.0,1,61,7.16,59,4.71,0,31:39,2:59,30,4,40,9,70,6,14,0,12,5,41.7,1,1,100.0,,,,,,,,,117,4.7,0,1,7,8,2,13,4,30.8,1,1,100.0,2,1,1,1,0
756,TEN_BAL_2020-11-22,TEN,2020-11-22,Sun,10,11,BAL,W 30-24 (OT),0,24,6,54,covered,50.5,over,32,9,71.9,250,2,1,6.3,3.1,104.4,2,16,5.88,7.8,7.35,7.66,7.21,10.9,173,5.1,1,68,6.22,63,4.86,1,33:33,3:13,44,6,81,10,125,8,16,2,12,5,41.7,1,1,100.0,29,58.6,177,1,1,9,1,73.5,129,3.9,1,1,9,9,3,15,9,60.0,0,0,,1,1,3,3,0
757,BUF_ARI_2020-11-15,BUF,2020-11-15,Sun,10,10,ARI,L 30-32,0,32,-2,62,covered,56.0,over,50,17,66.0,296,3,2,6.0,4.0,85.1,0,0,0.00,5.9,5.92,5.32,5.32,9.0,,,,68,5.43,70,6.47,2,30:20,3:25,69,7,40,16,109,5,15,2,13,6,46.2,0,0,,32,68.8,236,1,3,9,1,87.5,217,6.2,2,2,14,11,1,13,5,38.5,1,1,100.0,2,2,4,4,0
758,DET_WAS_2020-11-15,DET,2020-11-15,Sun,9,10,WAS,W 30-27,1,27,3,57,covered,45.5,over,33,9,72.7,267,3,0,9.1,0.0,127.8,1,9,2.94,8.1,7.85,9.91,9.62,11.1,105,5.0,0,55,6.76,83,5.59,0,24:17,3:14,55,6,58,15,113,7,12,2,10,4,40.0,0,0,,55,69.1,375,0,2,15,0,88.1,89,3.4,3,1,8,22,4,15,7,46.7,2,2,100.0,3,3,3,2,0
759,NWE_NYJ_2020-11-09,NWE,2020-11-09,Mon,8,9,NYJ,W 30-27,0,27,3,57,,,,35,8,77.1,274,0,0,0.0,0.0,99.0,0,0,0.00,7.8,7.83,7.83,7.83,10.1,159,3.9,3,76,5.70,44,7.32,0,36:58,2:54,81,4,32,10,113,14,13,3,14,8,57.1,2,1,50.0,25,72.0,257,3,1,5,1,127.8,,,,1,4,12,2,10,6,60.0,0,0,,3,3,2,2,0
760,LAC_DEN_2020-11-01,LAC,2020-11-01,Sun,7,8,DEN,L 30-31,0,31,-1,61,did not cover,44.5,over,44,15,65.9,275,3,2,6.8,4.5,87.1,2,3,4.35,6.3,5.98,5.57,5.33,9.5,210,5.5,0,84,5.77,59,5.95,2,35:53,3:27,67,8,70,14,137,10,15,3,16,7,43.8,1,0,0.0,41,63.4,243,3,2,5,1,93.9,,,,1,3,11,3,13,5,38.5,0,0,,4,4,1,1,0
761,BAL_PHI_2020-10-18,BAL,2020-10-18,Sun,6,6,PHI,W 30-28,0,28,2,58,,,,,,,,,,,,,,,,,,,,,182,4.9,2,67,5.30,64,5.69,0,36:30,3:31,132,3,20,15,152,7,10,0,16,6,37.5,0,0,,40,52.5,170,2,6,43,0,80.2,,,,1,6,10,3,12,3,25.0,3,1,33.3,0,0,1,0,0
762,NOR_LAC_2020-10-12,NOR,2020-10-12,Mon,5,5,LAC,W 30-27 (OT),1,27,3,57,,,,48,15,68.8,313,1,1,2.1,2.1,85.9,2,12,4.00,6.5,6.26,6.00,5.76,9.5,95,3.8,2,75,5.44,69,5.07,1,35:01,3:20,60,1,10,6,70,6,17,0,15,5,33.3,0,0,,34,58.8,239,4,3,25,0,119.6,111,3.5,0,0,5,12,2,17,8,47.1,1,0,0.0,4,3,1,0,0
763,HOU_JAX_2020-10-11,HOU,2020-10-11,Sun,5,5,JAX,W 30-14,1,14,16,44,,,,35,10,71.4,357,3,2,8.6,5.7,109.1,1,2,2.78,10.2,9.92,9.34,9.08,14.3,129,5.9,0,58,8.38,73,4.99,2,28:01,2:55,25,4,35,9,60,7,16,1,10,5,50.0,1,1,100.0,49,63.3,289,2,4,12,0,93.0,75,3.8,0,2,5,16,1,16,8,50.0,3,1,33.3,2,2,2,0,0
764,ARI_NYJ_2020-10-11,ARI,2020-10-11,Sun,5,5,NYJ,W 30-10,0,10,20,40,,,,37,10,73.0,369,1,1,2.7,2.7,103.4,1,11,2.63,10.0,9.71,9.30,9.05,13.7,127,4.2,3,68,7.29,64,4.45,1,32:15,3:12,59,6,30,16,89,9,17,2,12,5,41.7,1,1,100.0,33,54.5,162,1,3,33,0,78.1,123,4.4,0,0,9,8,4,13,4,30.8,2,0,0.0,,,,,
765,LAR_WAS_2020-10-11,LAR,2020-10-11,Sun,5,5,WAS,W 30-10,0,10,20,40,,,,30,9,70.0,300,2,1,6.7,3.3,111.7,1,9,3.23,10.0,9.68,9.83,9.52,14.3,129,3.7,2,66,6.50,52,2.08,1,35:35,2:58,60,3,40,8,100,7,11,2,15,6,40.0,1,0,0.0,30,60.0,70,0,8,41,0,64.6,,,,,,,,,,,,,,,,,,
766,GNB_ATL_2020-10-05,GNB,2020-10-05,Mon,4,4,ATL,W 30-16,1,16,14,46,covered,56.5,under,33,6,81.8,315,4,0,12.1,0.0,147.5,1,12,2.94,9.5,9.26,11.97,11.62,11.7,88,3.4,0,60,6.72,68,4.81,0,29:38,2:56,,,,,,4,17,1,11,6,54.5,2,1,50.0,39,71.8,249,0,4,36,0,88.5,78,3.1,2,0,8,15,1,12,3,25.0,4,2,50.0,2,1,1,1,0
767,BUF_LVR_2020-10-04,BUF,2020-10-04,Sun,4,4,LVR,W 30-23,0,23,7,53,covered,53.0,push,34,10,70.6,274,2,0,5.9,0.0,115.8,1,14,2.86,8.1,7.83,9.24,8.97,11.4,63,2.6,2,59,5.71,69,5.55,0,28:18,3:12,81,7,65,12,146,5,14,2,13,7,53.8,1,1,100.0,44,72.7,297,2,2,14,0,106.0,86,3.7,0,2,7,16,1,14,8,57.1,2,1,50.0,2,2,3,3,0
768,NOR_GNB_2020-09-27,NOR,2020-09-27,Sun,3,3,GNB,L 30-37,1,37,-7,67,did not cover,52.0,over,36,7,80.6,275,3,0,8.3,0.0,127.8,2,13,5.26,7.6,7.24,9.31,8.82,9.5,122,6.1,0,58,6.84,59,6.25,1,28:20,3:11,83,2,10,10,93,5,14,2,11,5,45.5,1,1,100.0,32,65.6,271,3,1,12,0,123.3,98,3.8,1,0,6,14,4,11,5,45.5,2,1,50.0,4,4,3,3,0
769,MIN_TEN_2020-09-27,MIN,2020-09-27,Sun,3,3,TEN,L 30-31,1,31,-1,61,covered,49.5,over,,,,,,,,,,,,,,,,,,226,6.8,1,62,7.48,73,6.08,3,28:28,3:10,,,,,,10,11,1,10,4,40.0,1,0,0.0,37,62.2,310,0,2,11,1,77.5,134,3.9,2,1,10,13,0,13,3,23.1,1,1,100.0,1,1,6,6,0
770,CHI_ATL_2020-09-27,CHI,2020-09-27,Sun,3,3,ATL,W 30-26,0,26,4,56,covered,46.0,over,51,22,56.9,307,4,2,7.8,3.9,85.1,2,9,3.77,6.0,5.79,5.82,5.60,10.6,130,5.2,0,78,5.60,65,5.71,2,34:50,3:25,80,7,75,17,155,8,14,2,15,4,26.7,2,1,50.0,38,50.0,227,1,2,11,1,66.4,144,5.8,2,1,6,13,3,13,4,30.8,0,0,,3,2,3,2,0
771,JAX_TEN_2020-09-20,JAX,2020-09-20,Sun,2,2,TEN,L 30-33,0,33,-3,63,covered,44.5,over,45,15,66.7,315,3,2,6.7,4.4,92.7,2,24,4.26,7.0,6.70,6.33,6.06,10.5,165,6.1,1,74,6.49,59,6.00,2,33:22,2:59,60,4,30,12,90,9,20,1,14,10,71.4,1,1,100.0,24,75.0,231,4,1,8,0,144.3,123,3.6,0,0,7,12,4,11,7,63.6,0,0,,4,3,2,2,0
772,NWE_SEA_2020-09-20,NWE,2020-09-20,Sun,2,2,SEA,L 30-35,0,35,-5,65,did not cover,45.0,over,44,14,68.2,397,1,1,2.3,2.3,94.6,1,0,2.22,9.0,8.82,8.45,8.27,13.2,67,2.7,2,70,6.63,60,7.15,1,28:41,3:07,,,,,,5,22,2,12,7,58.3,1,1,100.0,28,75.0,275,5,2,13,1,130.2,154,5.1,0,1,10,11,1,7,3,42.9,0,0,,5,5,0,0,0
773,ARI_WAS_2020-09-20,ARI,2020-09-20,Sun,2,2,WAS,W 30-15,1,15,15,45,,,,38,12,68.4,278,1,1,2.6,2.6,88.3,3,8,7.32,7.3,6.78,6.66,6.17,10.7,160,5.0,2,73,6.00,60,5.27,1,33:45,3:12,97,6,42,17,139,8,13,1,17,7,41.2,2,2,100.0,33,57.6,199,1,4,24,0,85.3,117,5.1,1,2,7,10,2,12,4,33.3,1,1,100.0,0,0,1,1,0
774,CIN_CLE_2020-09-17,CIN,2020-09-17,Thu,2,2,CLE,L 30-35,0,35,-5,65,covered,44.5,over,61,24,60.7,285,3,0,4.9,0.0,90.6,3,31,4.69,4.7,4.45,5.66,5.39,7.7,68,2.8,0,88,4.01,58,7.48,1,33:39,3:21,45,8,76,12,121,7,20,3,18,8,44.4,5,5,100.0,,,,,,,,,215,6.1,3,1,14,9,0,8,5,62.5,2,1,50.0,5,5,0,0,0
775,CAR_LVR_2020-09-13,CAR,2020-09-13,Sun,1,1,LVR,L 30-34,1,34,-4,64,did not cover,48.0,over,34,12,64.7,259,1,0,2.9,0.0,98.8,1,10,2.86,7.6,7.40,8.21,7.97,11.8,129,4.3,2,65,5.97,61,6.10,0,28:48,3:00,65,3,40,8,105,8,13,1,13,7,53.8,2,1,50.0,30,73.3,239,1,0,0,0,107.5,133,4.3,3,0,10,11,2,11,6,54.5,0,0,,4,4,2,2,0
776,SEA_CAR_2019-12-15,SEA,2019-12-15,Sun,14,15,CAR,W 30-24,0,24,6,54,push,48.5,over,27,7,74.1,274,2,1,7.4,3.7,117.2,2,12,6.90,10.1,9.45,9.96,9.28,13.7,154,4.5,2,63,6.79,72,5.75,1,31:18,3:06,40,2,15,7,55,10,10,1,10,4,40.0,1,1,100.0,42,59.5,269,1,1,8,3,56.5,145,5.0,2,3,10,18,0,11,5,45.5,0,0,,3,3,1,1,0
777,MIN_SEA_2019-12-02,MIN,2019-12-02,Mon,12,13,SEA,L 30-37,0,37,-7,67,did not cover,48.0,over,38,16,57.9,276,2,1,5.3,2.6,87.2,0,0,0.00,7.3,7.26,7.13,7.13,12.5,,,,52,6.81,76,5.84,3,20:15,3:13,,,,,,4,12,1,10,5,50.0,1,0,0.0,31,67.7,226,2,2,14,1,97.0,218,5.1,2,2,16,7,1,15,7,46.7,1,1,100.0,4,4,3,3,0
778,TAM_ARI_2019-11-10,TAM,2019-11-10,Sun,9,10,ARI,W 30-27,1,27,3,57,did not cover,51.0,over,48,18,62.5,339,1,2,2.1,4.2,74.8,4,19,7.69,7.1,6.52,5.60,5.17,11.3,118,4.5,2,78,5.86,65,6.42,3,36:03,3:23,94,11,87,20,181,7,15,4,15,7,46.7,0,0,,45,62.2,342,3,2,8,1,98.6,,,,2,4,14,2,10,1,10.0,3,2,66.7,3,3,2,2,0
779,CAR_TEN_2019-11-03,CAR,2019-11-03,Sun,8,9,TEN,W 30-20,1,20,10,50,covered,43.0,over,32,15,53.1,214,2,1,6.3,3.1,84.4,3,18,8.57,6.7,6.11,6.53,5.97,12.6,156,4.7,2,68,5.44,64,6.73,1,33:17,3:17,77,11,99,17,176,7,13,2,14,5,35.7,2,2,100.0,39,69.2,310,1,4,21,2,80.1,121,5.8,2,3,5,17,2,10,3,30.0,1,1,100.0,2,2,3,0,0
780,BAL_SEA_2019-10-20,BAL,2019-10-20,Sun,7,7,SEA,W 30-16,0,16,14,46,covered,49.0,under,,,,,,,,,,,,,,,,,,199,5.7,1,56,6.07,68,5.10,0,29:54,3:05,75,2,18,10,93,,,,,,,,,,41,48.8,241,1,1,0,1,65.2,106,4.1,0,2,8,10,2,17,10,58.8,0,0,,,,,,
781,DET_MIN_2019-10-20,DET,2019-10-20,Sun,6,7,MIN,L 30-42,1,42,-12,72,did not cover,43.5,over,45,15,66.7,352,4,1,8.9,2.2,111.7,2,12,4.26,7.8,7.49,8.60,8.23,11.7,81,4.1,0,67,6.46,71,7.10,1,27:50,3:11,67,6,60,14,127,1,21,4,11,6,54.5,1,0,0.0,34,70.6,338,4,0,0,0,141.5,166,4.5,2,0,10,19,3,10,6,60.0,0,0,,6,6,1,0,0
782,IND_HOU_2019-10-20,IND,2019-10-20,Sun,6,7,HOU,W 30-23,1,23,7,53,covered,46.5,over,40,14,65.0,321,4,0,10.0,0.0,123.5,1,5,2.44,8.0,7.83,10.03,9.78,12.3,62,2.4,0,67,5.72,61,6.41,1,32:52,3:10,45,10,54,16,99,0,18,5,16,8,50.0,1,0,0.0,34,67.6,291,1,3,17,2,79.4,100,4.2,1,2,6,15,0,12,4,33.3,3,1,33.3,2,2,3,3,0
783,KAN_DEN_2019-10-17,KAN,2019-10-17,Thu,7,7,DEN,W 30-6,0,6,24,36,covered,49.5,under,30,10,66.7,191,2,0,6.7,0.0,106.7,1,2,3.23,6.4,6.16,7.70,7.45,9.6,80,3.0,0,58,4.67,64,3.20,0,32:13,2:53,46,4,33,10,79,,,,,,,,,,34,61.8,134,0,9,79,0,70.0,71,3.4,1,,,,,,,,,,,,,,,
784,SEA_LAR_2019-10-03,SEA,2019-10-03,Thu,5,5,LAR,W 30-29,1,29,1,59,did not cover,49.0,over,23,6,73.9,262,4,0,17.4,0.0,151.8,1,6,4.17,11.4,10.92,14.87,14.25,15.4,167,3.9,0,67,6.40,67,7.12,1,35:18,3:27,45,6,45,11,90,10,12,3,10,3,30.0,1,1,100.0,49,59.2,395,1,0,0,1,83.3,,,,2,5,18,1,11,3,27.3,0,0,,2,2,4,3,0
785,LAC_MIA_2019-09-29,LAC,2019-09-29,Sun,4,4,MIA,W 30-10,0,10,20,40,,,,31,6,80.6,311,2,0,6.5,0.0,130.8,1,6,3.13,10.0,9.72,11.32,10.97,12.4,79,2.4,1,65,6.00,47,4.96,0,37:36,2:52,89,5,53,15,142,6,16,2,13,8,61.5,1,0,0.0,24,70.8,161,1,5,19,1,85.6,,,,,,,,,,,,,,,,,,
786,DET_KAN_2019-09-29,DET,2019-09-29,Sun,4,4,KAN,L 30-34,1,34,-4,64,covered,54.5,over,34,13,61.8,261,3,0,8.8,0.0,118.6,4,30,10.53,7.7,6.87,9.44,8.45,12.4,186,5.3,0,73,6.12,67,6.54,2,33:55,3:34,48,7,51,15,99,8,17,4,13,5,38.5,0,0,,42,57.1,315,0,0,0,0,81.0,123,4.9,3,3,8,16,5,9,4,44.4,1,1,100.0,4,4,3,2,0
787,NWE_NYJ_2019-09-22,NWE,2019-09-22,Sun,3,3,NYJ,W 30-14,1,14,16,44,,,,45,15,66.7,313,2,1,4.4,2.2,92.8,1,7,2.17,7.0,6.80,6.84,6.70,10.4,68,2.5,2,73,5.22,47,2.23,2,35:14,2:58,70,5,67,13,137,2,17,2,15,6,40.0,0,0,,,,,,,,,,36,1.8,0,,,,,,,,,,,2,2,0,0,0
788,NOR_HOU_2019-09-09,NOR,2019-09-09,Mon,1,1,HOU,W 30-28,1,28,2,58,,,,43,11,74.4,362,2,1,4.7,2.3,105.8,1,8,2.27,8.4,8.23,8.30,8.11,11.3,148,7.0,1,65,7.85,59,7.02,1,30:13,3:14,48,8,69,15,117,6,19,0,11,7,63.6,0,0,,30,66.7,234,3,6,34,1,109.6,180,7.8,1,1,8,12,2,13,7,53.8,1,1,100.0,4,4,0,0,0
789,LAC_IND_2019-09-08,LAC,2019-09-08,Sun,1,1,IND,W 30-24 (OT),1,24,6,54,push,44.5,over,34,9,73.5,310,3,1,8.8,2.9,121.3,4,23,10.53,9.1,8.16,9.56,8.55,12.4,125,6.0,1,59,7.37,62,6.06,2,32:50,3:04,,,,,,9,14,2,11,7,63.6,0,0,,27,77.8,173,2,2,17,0,118.1,203,6.2,1,0,13,9,0,13,7,53.8,1,1,100.0,2,1,3,1,0
790,LAR_CAR_2019-09-08,LAR,2019-09-08,Sun,1,1,CAR,W 30-27,0,27,3,57,covered,49.5,over,39,16,59.0,183,1,1,2.6,2.6,69.0,1,3,2.50,4.7,4.58,4.05,3.95,8.0,166,5.2,2,72,4.85,64,5.36,1,33:16,3:12,43,6,46,11,89,9,12,1,17,9,52.9,0,0,,38,65.8,216,0,3,23,1,69.6,127,5.5,3,3,8,13,0,11,5,45.5,0,0,,3,3,3,2,0
791,HOU_PHI_2018-12-23,HOU,2018-12-23,Sun,15,16,PHI,L 30-32,0,32,-2,62,did not cover,46.5,over,40,11,72.5,309,2,0,5.0,0.0,114.5,4,30,9.09,7.7,7.02,8.73,7.93,10.7,,,,63,5.89,73,7.11,1,26:15,3:17,61,11,105,21,166,4,17,4,10,3,30.0,1,0,0.0,50,70.0,462,4,1,9,1,117.2,57,2.6,0,3,4,18,3,16,9,56.3,4,4,100.0,3,2,2,2,0
792,CIN_OAK_2018-12-16,CIN,2018-12-16,Sun,14,15,OAK,W 30-16,1,16,14,46,covered,46.0,push,,,,,,,,,,,,,,,,,,171,4.2,2,75,3.92,59,5.03,1,33:19,3:13,85,8,90,17,175,8,7,3,19,8,42.1,2,2,100.0,38,55.3,229,1,5,34,0,82.0,,,,2,,,,,,,,,,,,,,
793,PHI_LAR_2018-12-16,PHI,2018-12-16,Sun,14,15,LAR,W 30-23,0,23,7,53,covered,52.5,over,31,7,77.4,270,0,1,0.0,3.2,89.4,0,0,0.00,8.7,8.71,7.26,7.26,11.3,111,3.7,3,61,6.25,74,5.50,1,31:36,3:15,49,5,50,11,99,7,9,1,13,4,30.8,1,0,0.0,54,64.8,325,0,2,14,1,73.5,,,,3,5,18,0,12,4,33.3,1,0,0.0,2,2,3,3,0
794,TEN_JAX_2018-12-06,TEN,2018-12-06,Thu,13,14,JAX,W 30-9,1,9,21,39,covered,37.5,over,24,6,75.0,162,0,1,0.0,4.2,75.3,1,0,4.00,6.8,6.48,4.88,4.68,9.0,264,8.3,4,57,7.47,67,3.81,1,29:20,2:58,,,,,,10,9,2,11,7,63.6,1,0,0.0,43,58.1,195,1,4,45,0,77.2,60,3.0,0,,5,11,1,12,2,16.7,5,2,40.0,,,,,
795,PIT_LAC_2018-12-02,PIT,2018-12-02,Sun,12,13,LAC,L 30-33,1,33,-3,63,did not cover,52.5,over,45,16,64.4,271,2,1,4.4,2.2,87.4,1,10,2.17,6.0,5.89,5.91,5.78,9.3,,,,63,5.33,60,6.18,1,28:48,3:10,,,,,,5,15,3,10,3,30.0,1,1,100.0,36,72.2,286,2,2,13,0,113.9,85,3.9,1,0,4,17,1,11,6,54.5,0,0,,2,2,2,1,0
796,LAR_DET_2018-12-02,LAR,2018-12-02,Sun,12,13,DET,W 30-16,0,16,14,46,,,,33,16,51.5,195,1,1,3.0,3.0,68.6,2,12,5.71,5.9,5.57,5.15,4.86,11.5,149,5.1,2,64,5.38,64,4.84,2,28:16,3:14,105,8,54,15,159,9,12,3,11,5,45.5,0,0,,34,58.8,208,1,4,37,1,74.1,102,3.9,0,2,5,14,4,12,2,16.7,0,0,,,,,,
797,NYG_CHI_2018-12-02,NYG,2018-12-02,Sun,12,13,CHI,W 30-27 (OT),1,27,3,57,covered,44.0,over,36,16,55.6,197,2,1,5.6,2.8,80.7,3,22,7.69,5.5,5.05,5.33,4.92,9.9,141,4.9,0,68,4.97,77,4.88,1,33:13,3:34,107,8,58,20,165,4,13,1,17,6,35.3,2,2,100.0,40,67.5,258,2,5,28,2,81.0,118,3.7,1,3,5,13,5,15,2,13.3,5,4,80.0,3,3,2,2,0
798,SEA_CAR_2018-11-25,SEA,2018-11-25,Sun,11,12,CAR,W 30-27,0,27,3,57,covered,46.5,over,31,9,71.0,322,2,0,6.5,0.0,128.3,2,17,6.06,10.4,9.76,11.68,10.97,14.6,75,2.7,1,61,6.51,57,8.35,0,30:26,3:03,36,3,30,7,66,7,13,1,14,6,42.9,2,2,100.0,30,83.3,256,2,0,0,1,110.6,220,8.1,1,1,10,13,3,8,3,37.5,1,0,0.0,3,3,3,2,0
799,NOR_MIN_2018-10-28,NOR,2018-10-28,Sun,7,8,MIN,W 30-20,0,20,10,50,covered,53.5,under,24,5,79.2,164,1,1,4.2,4.2,91.7,0,0,0.00,6.8,6.83,5.79,5.79,8.6,106,3.7,1,53,5.09,67,6.31,1,28:37,2:49,64,6,54,13,118,6,9,2,9,4,44.4,0,0,,41,75.6,338,2,4,21,1,105.5,85,3.9,1,2,4,19,4,10,5,50.0,3,2,66.7,3,2,0,0,0
800,KAN_DEN_2018-10-28,KAN,2018-10-28,Sun,8,8,DEN,W 30-23,1,23,7,53,,,,34,10,70.6,291,4,1,11.8,2.9,125.0,2,12,5.56,8.6,8.08,9.59,9.06,12.1,,,,54,6.30,69,5.96,1,27:19,3:10,50,10,83,17,133,2,15,3,10,3,30.0,1,1,100.0,34,67.6,222,2,5,40,1,93.0,189,6.3,1,2,10,11,1,12,4,33.3,1,1,100.0,2,2,2,1,0
801,SFO_GNB_2018-10-15,SFO,2018-10-15,Mon,6,6,GNB,L 30-33,0,33,-3,63,covered,46.5,over,,,,,,,,,,,,,,,,,,174,5.8,1,55,7.29,70,7.44,3,28:52,3:10,,,,,,9,8,1,9,2,22.2,0,0,,46,54.3,405,2,3,20,0,98.6,116,5.5,1,0,8,17,1,13,4,30.8,2,1,50.0,3,3,4,4,0
802,KAN_JAX_2018-10-07,KAN,2018-10-07,Sun,5,5,JAX,W 30-14,1,14,16,44,covered,48.0,under,38,16,57.9,298,0,2,0.0,5.3,62.7,1,15,2.56,7.8,7.64,5.47,5.33,13.5,126,4.2,2,69,6.14,83,6.05,2,32:43,3:24,105,5,45,16,150,6,17,3,12,4,33.3,0,0,,61,54.1,401,1,5,29,4,52.7,,,,5,6,20,3,16,7,43.8,5,3,60.0,2,2,0,0,0
803,PIT_TAM_2018-09-24,PIT,2018-09-24,Mon,3,3,TAM,W 30-27,0,27,3,57,covered,55.0,over,38,8,78.9,335,3,1,7.9,2.6,120.7,3,18,7.32,8.8,8.17,9.21,8.54,11.2,78,3.5,0,63,6.56,69,6.59,1,30:21,3:19,155,9,80,22,235,3,16,3,11,3,27.3,0,0,,50,60.0,392,3,3,19,3,79.7,,,,4,2,22,4,9,3,33.3,1,1,100.0,3,3,2,2,0
804,SFO_DET_2018-09-16,SFO,2018-09-16,Sun,2,2,DET,W 30-27,1,27,3,57,did not cover,48.5,over,26,8,69.2,156,2,0,7.7,0.0,118.4,6,50,18.75,6.0,4.88,7.54,6.13,8.7,190,6.8,1,60,5.77,73,5.85,0,29:34,3:20,86,10,105,19,191,6,13,4,11,3,27.3,0,0,,53,64.2,329,3,2,18,0,100.3,,,,1,5,17,3,16,7,43.8,1,0,0.0,3,3,2,2,0
805,LAC_OAK_2017-12-31,LAC,2017-12-31,Sun,16,17,OAK,W 30-10,1,10,20,40,,,,37,9,75.7,380,3,0,8.1,0.0,135.8,1,7,2.63,10.3,10.00,11.89,11.58,13.6,115,3.8,0,68,7.28,53,6.34,0,33:20,2:57,65,6,85,13,150,9,15,2,13,7,53.8,1,0,0.0,28,67.9,231,1,2,12,1,90.0,105,4.6,0,2,,,,,,,,,,,,,,
806,KAN_LAC_2017-12-16,KAN,2017-12-16,Sat,14,15,LAC,W 30-13,1,13,17,43,covered,47.0,under,30,7,76.7,223,2,0,6.7,0.0,120.3,1,8,3.23,7.4,7.19,8.77,8.48,9.7,174,5.4,1,63,6.30,60,5.12,0,33:21,3:09,71,9,61,16,132,9,7,4,14,6,42.9,1,1,100.0,36,55.6,209,1,2,18,3,47.1,98,4.5,1,4,7,11,2,11,4,36.4,2,1,50.0,2,1,0,0,0
807,JAX_SEA_2017-12-10,JAX,2017-12-10,Sun,13,14,SEA,W 30-24,1,24,6,54,covered,41.0,over,27,9,66.7,268,2,0,7.4,0.0,123.7,0,0,0.00,9.9,9.93,11.41,11.41,14.9,156,4.0,1,66,6.42,57,7.04,1,33:01,3:21,48,6,73,13,121,7,12,1,13,4,30.8,0,0,,31,54.8,260,3,2,11,3,75.4,141,5.9,0,3,9,6,2,9,2,22.2,1,0,0.0,3,3,2,1,0
808,DAL_NYG_2017-12-10,DAL,2017-12-10,Sun,13,14,NYG,W 30-10,0,10,20,40,covered,42.0,under,30,10,66.7,332,3,0,10.0,0.0,137.1,0,0,0.00,11.1,11.07,13.07,13.07,16.6,122,3.9,1,61,7.44,75,4.40,0,27:07,3:01,51,7,69,15,120,6,12,1,14,7,50.0,0,0,,46,67.4,228,1,0,0,2,68.0,102,3.5,0,2,6,11,4,16,6,37.5,0,0,,,,,,
