Team,Date,1stDOpp,Day,G#,Week,,Opp,Result,1stDOpp,Rush,Pass,Pen,Opp3DAtt,Opp3DConv,Opp3D%,Opp4DAtt,Opp4DConv,Opp4D%,game_id
LAR,2022-12-08,17,Thu,13,14,,LVR,W 17-16,17,8,6,3,13,5,38.5,1,1,100.0,LAR_LVR_2022-12-08
MIN,2022-11-24,17,Thu,11,12,,NWE,W 33-26,17,3,14,0,10,3,30.0,1,0,0.0,MIN_NWE_2022-11-24
CIN,2022-11-20,17,Sun,10,11,@,PIT,W 37-30,17,5,10,2,17,8,47.1,1,0,0.0,CIN_PIT_2022-11-20
NOR,2022-11-20,17,Sun,11,11,,LAR,W 27-20,17,7,10,0,14,5,35.7,2,1,50.0,NOR_LAR_2022-11-20
KAN,2022-11-13,17,Sun,9,10,,JAX,W 27-17,17,3,14,0,14,4,28.6,2,2,100.0,KAN_JAX_2022-11-13
WAS,2022-11-06,17,Sun,9,9,,MIN,L 17-20,17,3,12,2,16,7,43.8,0,0,,WAS_MIN_2022-11-06
NWE,2022-10-30,17,Sun,8,8,@,NYJ,W 22-17,17,1,15,1,14,5,35.7,1,0,0.0,NWE_NYJ_2022-10-30
TEN,2022-10-23,17,Sun,6,7,,IND,W 19-10,17,5,12,0,13,4,30.8,1,1,100.0,TEN_IND_2022-10-23
PIT,2022-10-23,17,Sun,7,7,@,MIA,L 10-16,17,5,12,0,14,4,28.6,1,0,0.0,PIT_MIA_2022-10-23
CLE,2022-10-23,17,Sun,7,7,@,BAL,L 20-23,17,11,5,1,15,7,46.7,2,2,100.0,CLE_BAL_2022-10-23
CAR,2022-10-23,17,Sun,7,7,,TAM,W 21-3,17,3,14,0,12,2,16.7,3,1,33.3,CAR_TAM_2022-10-23
NWE,2022-10-09,17,Sun,5,5,,DET,W 29-0,17,6,9,2,12,4,33.3,6,0,0.0,NWE_DET_2022-10-09
TEN,2022-10-09,17,Sun,5,5,@,WAS,W 21-17,17,4,11,2,11,1,9.1,2,1,50.0,TEN_WAS_2022-10-09
GNB,2022-10-02,17,Sun,4,4,,NWE,W 27-24 (OT),17,10,6,1,11,3,27.3,0,0,,GNB_NWE_2022-10-02
DAL,2022-10-02,17,Sun,4,4,,WAS,W 25-10,17,6,10,1,15,5,33.3,2,0,0.0,DAL_WAS_2022-10-02
HOU,2022-09-25,17,Sun,3,3,@,CHI,L 20-23,17,12,5,0,14,6,42.9,0,0,,HOU_CHI_2022-09-25
CHI,2022-09-25,17,Sun,3,3,,HOU,W 23-20,17,6,9,2,12,3,25.0,1,1,100.0,CHI_HOU_2022-09-25
LAR,2022-09-18,17,Sun,2,2,,ATL,W 31-27,17,4,11,2,10,3,30.0,2,1,50.0,LAR_ATL_2022-09-18
WAS,2022-09-18,17,Sun,2,2,@,DET,L 27-36,17,5,12,0,13,4,30.8,2,0,0.0,WAS_DET_2022-09-18
MIA,2022-09-11,17,Sun,1,1,,NWE,W 20-7,17,5,10,2,9,4,44.4,1,0,0.0,MIA_NWE_2022-09-11
CHI,2022-09-11,17,Sun,1,1,,SFO,W 19-10,17,11,5,1,17,8,47.1,2,0,0.0,CHI_SFO_2022-09-11
MIA,2022-01-02,17,Sun,16,17,@,TEN,L 3-34,17,7,7,3,15,7,46.7,1,1,100.0,MIA_TEN_2022-01-02
NYG,2022-01-02,17,Sun,16,17,@,CHI,L 3-29,17,6,10,1,16,6,37.5,3,2,66.7,NYG_CHI_2022-01-02
NYG,2021-12-26,17,Sun,15,16,@,PHI,L 10-34,17,6,9,2,13,5,38.5,1,0,0.0,NYG_PHI_2021-12-26
NOR,2021-12-19,17,Sun,14,15,@,TAM,W 9-0,17,3,13,1,19,6,31.6,1,0,0.0,NOR_TAM_2021-12-19
DEN,2021-12-12,17,Sun,13,14,,DET,W 38-10,17,7,9,1,14,5,35.7,5,3,60.0,DEN_DET_2021-12-12
BAL,2021-12-05,17,Sun,12,13,@,PIT,L 19-20,17,4,11,2,12,5,41.7,0,0,,BAL_PIT_2021-12-05
SEA,2021-12-05,17,Sun,12,13,,SFO,W 30-23,17,6,11,0,10,3,30.0,2,1,50.0,SEA_SFO_2021-12-05
DAL,2021-12-02,17,Thu,12,13,@,NOR,W 27-17,17,7,10,0,14,5,35.7,1,1,100.0,DAL_NOR_2021-12-02
NOR,2021-12-02,17,Thu,12,13,,DAL,L 17-27,17,5,10,2,13,2,15.4,1,0,0.0,NOR_DAL_2021-12-02
SFO,2021-11-28,17,Sun,11,12,,MIN,W 34-26,17,3,13,1,8,2,25.0,3,1,33.3,SFO_MIN_2021-11-28
PHI,2021-11-28,17,Sun,12,12,@,NYG,L 7-13,17,4,12,1,12,3,25.0,1,1,100.0,PHI_NYG_2021-11-28
PIT,2021-11-14,17,Sun,9,10,,DET,T 16-16 (OT),17,10,5,2,18,4,22.2,2,2,100.0,PIT_DET_2021-11-14
NOR,2021-11-14,17,Sun,9,10,@,TEN,L 21-23,17,4,10,3,12,3,25.0,0,0,,NOR_TEN_2021-11-14
NWE,2021-11-14,17,Sun,10,10,,CLE,W 45-7,17,4,12,1,11,1,9.1,4,2,50.0,NWE_CLE_2021-11-14
PHI,2021-11-14,17,Sun,10,10,@,DEN,W 30-13,17,5,9,3,11,1,9.1,2,0,0.0,PHI_DEN_2021-11-14
BAL,2021-11-11,17,Thu,9,10,@,MIA,L 10-22,17,4,12,1,13,3,23.1,0,0,,BAL_MIA_2021-11-11
CAR,2021-11-07,17,Sun,9,9,,NWE,L 6-24,17,10,5,2,14,6,42.9,1,1,100.0,CAR_NWE_2021-11-07
JAX,2021-11-07,17,Sun,8,9,,BUF,W 9-6,17,2,15,0,15,6,40.0,1,0,0.0,JAX_BUF_2021-11-07
CAR,2021-10-31,17,Sun,8,8,@,ATL,W 19-13,17,2,11,4,10,3,30.0,1,1,100.0,CAR_ATL_2021-10-31
WAS,2021-10-31,17,Sun,8,8,@,DEN,L 10-17,17,6,10,1,13,7,53.8,0,0,,WAS_DEN_2021-10-31
DAL,2021-10-31,17,Sun,7,8,@,MIN,W 20-16,17,4,6,7,13,1,7.7,2,1,50.0,DAL_MIN_2021-10-31
NWE,2021-10-31,17,Sun,8,8,@,LAC,W 27-24,17,5,12,0,12,4,33.3,1,1,100.0,NWE_LAC_2021-10-31
JAX,2021-10-31,17,Sun,7,8,@,SEA,L 7-31,17,5,9,3,10,3,30.0,1,1,100.0,JAX_SEA_2021-10-31
TAM,2021-10-24,17,Sun,7,7,,CHI,W 38-3,17,6,11,0,11,2,18.2,1,0,0.0,TAM_CHI_2021-10-24
SFO,2021-10-24,17,Sun,6,7,,IND,L 18-30,17,8,6,3,14,6,42.9,1,1,100.0,SFO_IND_2021-10-24
DAL,2021-10-17,17,Sun,6,6,@,NWE,W 35-29 (OT),17,6,9,2,9,3,33.3,0,0,,DAL_NWE_2021-10-17
TAM,2021-10-10,17,Sun,5,5,,MIA,W 45-17,17,2,13,2,7,2,28.6,0,0,,TAM_MIA_2021-10-10
ATL,2021-10-10,17,Sun,5,5,,NYJ,W 27-20,17,6,9,2,10,5,50.0,0,0,,ATL_NYJ_2021-10-10
PHI,2021-10-10,17,Sun,5,5,@,CAR,W 21-18,17,6,9,2,15,5,33.3,0,0,,PHI_CAR_2021-10-10
PIT,2021-10-10,17,Sun,5,5,,DEN,W 27-19,17,3,14,0,12,2,16.7,4,3,75.0,PIT_DEN_2021-10-10
GNB,2021-10-03,17,Sun,4,4,,PIT,W 27-17,17,5,11,1,11,4,36.4,2,0,0.0,GNB_PIT_2021-10-03
CLE,2021-09-19,17,Sun,2,2,,HOU,W 31-21,17,5,10,2,14,8,57.1,0,0,,CLE_HOU_2021-09-19
NYJ,2021-09-19,17,Sun,2,2,,NWE,L 6-25,17,6,9,2,12,3,25.0,0,0,,NYJ_NWE_2021-09-19
LVR,2021-09-19,17,Sun,2,2,@,PIT,W 26-17,17,3,13,1,12,5,41.7,1,0,0.0,LVR_PIT_2021-09-19
TEN,2021-09-19,17,Sun,2,2,@,SEA,W 33-30 (OT),17,5,10,2,12,4,33.3,0,0,,TEN_SEA_2021-09-19
ARI,2021-09-12,17,Sun,1,1,@,TEN,W 38-13,17,5,12,0,14,5,35.7,3,1,33.3,ARI_TEN_2021-09-12
NOR,2021-01-03,17,Sun,16,17,@,CAR,W 33-7,17,7,9,1,9,1,11.1,4,2,50.0,NOR_CAR_2021-01-03
CHI,2021-01-03,17,Sun,16,17,,GNB,L 16-35,17,3,13,1,7,4,57.1,0,0,,CHI_GNB_2021-01-03
SEA,2021-01-03,17,Sun,16,17,@,SFO,W 26-23,17,2,14,1,15,6,40.0,1,1,100.0,SEA_SFO_2021-01-03
BAL,2020-12-20,17,Sun,14,15,,JAX,W 40-14,17,5,11,1,12,5,41.7,3,1,33.3,BAL_JAX_2020-12-20
LAR,2020-12-20,17,Sun,14,15,,NYJ,L 20-23,17,5,11,1,17,7,41.2,1,1,100.0,LAR_NYJ_2020-12-20
CHI,2020-12-13,17,Sun,13,14,,HOU,W 36-7,17,7,10,0,14,7,50.0,3,1,33.3,CHI_HOU_2020-12-13
MIN,2020-12-13,17,Sun,13,14,@,TAM,L 14-26,17,6,8,3,11,5,45.5,0,0,,MIN_TAM_2020-12-13
NWE,2020-12-10,17,Thu,13,14,@,LAR,L 3-24,17,10,6,1,14,3,21.4,2,2,100.0,NWE_LAR_2020-12-10
WAS,2020-12-07,17,Mon,12,13,@,PIT,W 23-17,17,1,13,3,15,6,40.0,2,0,0.0,WAS_PIT_2020-12-07
GNB,2020-12-06,17,Sun,12,13,,PHI,W 30-16,17,7,8,2,13,4,30.8,1,1,100.0,GNB_PHI_2020-12-06
NWE,2020-12-06,17,Sun,12,13,@,LAC,W 45-0,17,4,12,1,18,7,38.9,5,1,20.0,NWE_LAC_2020-12-06
PHI,2020-11-22,17,Sun,10,11,@,CLE,L 17-22,17,7,9,1,14,4,28.6,2,0,0.0,PHI_CLE_2020-11-22
DEN,2020-11-22,17,Sun,10,11,,MIA,W 20-13,17,3,11,3,16,7,43.8,0,0,,DEN_MIA_2020-11-22
LAC,2020-11-15,17,Sun,9,10,@,MIA,L 21-29,17,6,10,1,14,5,35.7,0,0,,LAC_MIA_2020-11-15
SFO,2020-11-15,17,Sun,10,10,@,NOR,L 13-27,17,7,8,2,12,2,16.7,0,0,,SFO_NOR_2020-11-15
GNB,2020-11-05,17,Thu,8,9,@,SFO,W 34-17,17,6,8,3,10,3,30.0,1,0,0.0,GNB_SFO_2020-11-05
LAC,2020-11-01,17,Sun,7,8,@,DEN,L 30-31,17,3,11,3,13,5,38.5,0,0,,LAC_DEN_2020-11-01
DEN,2020-10-25,17,Sun,6,7,,KAN,L 16-43,17,7,9,1,8,0,0.0,0,0,,DEN_KAN_2020-10-25
SFO,2020-10-25,17,Sun,7,7,@,NWE,W 33-6,17,5,10,2,6,1,16.7,0,0,,SFO_NWE_2020-10-25
BUF,2020-10-25,17,Sun,7,7,@,NYJ,W 18-10,17,9,5,3,8,2,25.0,1,0,0.0,BUF_NYJ_2020-10-25
PHI,2020-10-22,17,Thu,7,7,,NYG,W 22-21,17,6,8,3,10,3,30.0,0,0,,PHI_NYG_2020-10-22
SFO,2020-10-18,17,Sun,6,6,,LAR,W 24-16,17,7,9,1,12,4,33.3,1,0,0.0,SFO_LAR_2020-10-18
PHI,2020-10-18,17,Sun,6,6,,BAL,L 28-30,17,7,10,0,16,6,37.5,0,0,,PHI_BAL_2020-10-18
CIN,2020-10-11,17,Sun,5,5,@,BAL,L 3-27,17,6,10,1,15,7,46.7,1,0,0.0,CIN_BAL_2020-10-11
DEN,2020-09-27,17,Sun,3,3,,TAM,L 10-28,17,5,12,0,16,8,50.0,1,1,100.0,DEN_TAM_2020-09-27
SFO,2020-09-20,17,Sun,2,2,@,NYJ,W 31-13,17,5,10,2,14,5,35.7,2,0,0.0,SFO_NYJ_2020-09-20
NYJ,2020-09-20,17,Sun,2,2,,SFO,L 13-31,17,3,12,2,13,7,53.8,0,0,,NYJ_SFO_2020-09-20
IND,2020-09-13,17,Sun,1,1,@,JAX,L 20-27,17,4,11,2,10,5,50.0,0,0,,IND_JAX_2020-09-13
JAX,2019-12-29,17,Sun,16,17,,IND,W 38-20,17,9,7,1,12,4,33.3,1,0,0.0,JAX_IND_2019-12-29
GNB,2019-12-29,17,Sun,16,17,@,DET,W 23-20,17,9,5,3,12,3,25.0,1,1,100.0,GNB_DET_2019-12-29
NYJ,2019-12-29,17,Sun,16,17,@,BUF,W 13-6,17,6,10,1,14,4,28.6,0,0,,NYJ_BUF_2019-12-29
BAL,2019-12-22,17,Sun,15,16,@,CLE,W 31-15,17,2,10,5,12,3,25.0,0,0,,BAL_CLE_2019-12-22
ATL,2019-12-22,17,Sun,15,16,,JAX,W 24-12,17,5,9,3,14,3,21.4,4,3,75.0,ATL_JAX_2019-12-22
NOR,2019-12-22,17,Sun,15,16,@,TEN,W 38-28,17,4,11,2,13,5,38.5,1,0,0.0,NOR_TEN_2019-12-22
OAK,2019-12-15,17,Sun,14,15,,JAX,L 16-20,17,4,10,3,12,3,25.0,1,1,100.0,OAK_JAX_2019-12-15
MIN,2019-12-15,17,Sun,14,15,@,LAC,W 39-10,17,3,14,0,11,6,54.5,2,1,50.0,MIN_LAC_2019-12-15
PIT,2019-12-15,17,Sun,14,15,,BUF,L 10-17,17,10,7,0,14,6,42.9,1,1,100.0,PIT_BUF_2019-12-15
CIN,2019-12-08,17,Sun,13,14,@,CLE,L 19-27,17,7,9,1,12,7,58.3,0,0,,CIN_CLE_2019-12-08
PIT,2019-12-08,17,Sun,13,14,@,ARI,W 23-17,17,5,11,1,11,4,36.4,3,1,33.3,PIT_ARI_2019-12-08
KAN,2019-12-08,17,Sun,13,14,@,NWE,W 23-16,17,6,8,3,12,2,16.7,3,1,33.3,KAN_NWE_2019-12-08
SEA,2019-12-02,17,Mon,12,13,,MIN,W 37-30,17,4,12,1,10,5,50.0,1,0,0.0,SEA_MIN_2019-12-02
DEN,2019-12-01,17,Sun,12,13,,LAC,W 23-20,17,5,11,1,15,5,33.3,1,1,100.0,DEN_LAC_2019-12-01
DAL,2019-11-24,17,Sun,11,12,@,NWE,L 9-13,17,6,10,1,14,3,21.4,1,0,0.0,DAL_NWE_2019-11-24
ATL,2019-11-17,17,Sun,10,11,@,CAR,W 29-3,17,2,15,0,14,2,14.3,5,3,60.0,ATL_CAR_2019-11-17
LAR,2019-11-17,17,Sun,10,11,,CHI,W 17-7,17,5,10,2,17,6,35.3,2,0,0.0,LAR_CHI_2019-11-17
PIT,2019-11-14,17,Thu,10,11,@,CLE,L 7-21,17,6,10,1,16,6,37.5,0,0,,PIT_CLE_2019-11-14
MIN,2019-11-03,17,Sun,9,9,@,KAN,L 23-26,17,2,15,0,13,4,30.8,1,1,100.0,MIN_KAN_2019-11-03
KAN,2019-11-03,17,Sun,9,9,,MIN,W 26-23,17,4,12,1,15,5,33.3,1,1,100.0,KAN_MIN_2019-11-03
MIA,2019-11-03,17,Sun,8,9,,NYJ,W 26-18,17,3,13,1,14,5,35.7,2,2,100.0,MIA_NYJ_2019-11-03
IND,2019-11-03,17,Sun,8,9,@,PIT,L 24-26,17,3,11,3,13,5,38.5,1,0,0.0,IND_PIT_2019-11-03
NYG,2019-10-27,17,Sun,8,8,@,DET,L 26-31,17,3,13,1,14,8,57.1,0,0,,NYG_DET_2019-10-27
WAS,2019-10-20,17,Sun,7,7,,SFO,L 0-9,17,7,8,2,16,7,43.8,2,1,50.0,WAS_SFO_2019-10-20
MIA,2019-10-20,17,Sun,6,7,@,BUF,L 21-31,17,5,10,2,10,3,30.0,0,0,,MIA_BUF_2019-10-20
TAM,2019-10-13,17,Sun,6,6,,CAR,L 26-37,17,3,12,2,15,3,20.0,1,1,100.0,TAM_CAR_2019-10-13
NYJ,2019-10-06,17,Sun,4,5,@,PHI,L 6-31,17,5,9,3,13,5,38.5,2,0,0.0,NYJ_PHI_2019-10-06
MIN,2019-09-29,17,Sun,4,4,@,CHI,L 6-16,17,4,11,2,16,5,31.3,3,2,66.7,MIN_CHI_2019-09-29
BUF,2019-09-22,17,Sun,3,3,,CIN,W 21-17,17,4,12,1,11,3,27.3,0,0,,BUF_CIN_2019-09-22
DAL,2019-09-22,17,Sun,3,3,,MIA,W 31-6,17,2,12,3,15,3,20.0,3,1,33.3,DAL_MIA_2019-09-22
TAM,2019-09-22,17,Sun,3,3,,NYG,L 31-32,17,5,11,1,13,6,46.2,1,1,100.0,TAM_NYG_2019-09-22
MIN,2019-09-22,17,Sun,3,3,,OAK,W 34-14,17,3,14,0,11,3,27.3,3,2,66.7,MIN_OAK_2019-09-22
JAX,2019-09-15,17,Sun,2,2,@,HOU,L 12-13,17,7,9,1,15,6,40.0,1,1,100.0,JAX_HOU_2019-09-15
SEA,2019-09-15,17,Sun,2,2,@,PIT,W 28-26,17,5,10,2,11,3,27.3,0,0,,SEA_PIT_2019-09-15
BUF,2019-09-08,17,Sun,1,1,@,NYJ,W 17-16,17,3,12,2,17,7,41.2,2,1,50.0,BUF_NYJ_2019-09-08
TAM,2019-09-08,17,Sun,1,1,,SFO,L 17-31,17,6,7,4,13,5,38.5,0,0,,TAM_SFO_2019-09-08
MIN,2018-12-30,17,Sun,16,17,,CHI,L 10-24,17,8,7,2,14,8,57.1,1,0,0.0,MIN_CHI_2018-12-30
BUF,2018-12-30,17,Sun,16,17,,MIA,W 42-17,17,8,9,0,12,3,25.0,1,1,100.0,BUF_MIA_2018-12-30
CAR,2018-12-30,17,Sun,16,17,@,NOR,W 33-14,17,9,8,0,10,4,40.0,1,0,0.0,CAR_NOR_2018-12-30
DEN,2018-12-30,17,Sun,16,17,,LAC,L 9-23,17,5,10,2,11,4,36.4,0,0,,DEN_LAC_2018-12-30
MIN,2018-12-23,17,Sun,15,16,@,DET,W 27-9,17,3,10,4,16,4,25.0,3,1,33.3,MIN_DET_2018-12-23
TEN,2018-12-22,17,Sat,15,16,,WAS,W 25-16,17,7,9,1,14,8,57.1,0,0,,TEN_WAS_2018-12-22
LAR,2018-12-16,17,Sun,14,15,,PHI,L 23-30,17,7,9,1,13,4,30.8,1,0,0.0,LAR_PHI_2018-12-16
LAR,2018-12-09,17,Sun,13,14,@,CHI,L 6-15,17,9,6,2,16,7,43.8,0,0,,LAR_CHI_2018-12-09
CIN,2018-12-09,17,Sun,13,14,@,LAC,L 21-26,17,7,10,0,13,5,38.5,1,1,100.0,CIN_LAC_2018-12-09
TEN,2018-12-06,17,Thu,13,14,,JAX,W 30-9,17,5,11,1,12,2,16.7,5,2,40.0,TEN_JAX_2018-12-06
PIT,2018-11-25,17,Sun,11,12,@,DEN,L 17-24,17,5,12,0,11,3,27.3,0,0,,PIT_DEN_2018-11-25
CHI,2018-11-22,17,Thu,11,12,@,DET,W 23-16,17,4,12,1,14,5,35.7,2,1,50.0,CHI_DET_2018-11-22
SFO,2018-11-12,17,Mon,10,10,,NYG,L 23-27,17,3,10,4,12,5,41.7,0,0,,SFO_NYG_2018-11-12
JAX,2018-11-11,17,Sun,9,10,@,IND,L 26-29,17,4,11,2,11,6,54.5,0,0,,JAX_IND_2018-11-11
DEN,2018-11-04,17,Sun,9,9,,HOU,L 17-19,17,4,11,2,13,4,30.8,1,0,0.0,DEN_HOU_2018-11-04
DET,2018-11-04,17,Sun,8,9,@,MIN,L 9-24,17,3,10,4,8,3,37.5,1,1,100.0,DET_MIN_2018-11-04
PIT,2018-10-28,17,Sun,7,8,,CLE,W 33-18,17,5,9,3,13,3,23.1,1,1,100.0,PIT_CLE_2018-10-28
MIN,2018-10-28,17,Sun,8,8,,NOR,L 20-30,17,6,9,2,9,4,44.4,0,0,,MIN_NOR_2018-10-28
MIA,2018-10-25,17,Thu,8,8,@,HOU,L 23-42,17,8,8,1,12,6,50.0,1,1,100.0,MIA_HOU_2018-10-25
TAM,2018-10-21,17,Sun,6,7,,CLE,W 26-23 (OT),17,7,8,2,14,3,21.4,2,0,0.0,TAM_CLE_2018-10-21
WAS,2018-10-21,17,Sun,6,7,,DAL,W 20-17,17,6,10,1,14,5,35.7,2,1,50.0,WAS_DAL_2018-10-21
PHI,2018-10-11,17,Thu,6,6,@,NYG,W 34-13,17,5,11,1,14,4,28.6,1,0,0.0,PHI_NYG_2018-10-11
MIA,2018-10-07,17,Sun,5,5,@,CIN,L 17-27,17,3,12,2,11,2,18.2,0,0,,MIA_CIN_2018-10-07
CIN,2018-10-07,17,Sun,5,5,,MIA,W 27-17,17,5,10,2,13,4,30.8,1,1,100.0,CIN_MIA_2018-10-07
SEA,2018-09-23,17,Sun,3,3,,DAL,W 24-13,17,7,8,2,13,3,23.1,2,1,50.0,SEA_DAL_2018-09-23
CHI,2018-09-17,17,Mon,2,2,,SEA,W 24-17,17,6,10,1,13,5,38.5,0,0,,CHI_SEA_2018-09-17
LAC,2018-09-16,17,Sun,2,2,@,BUF,W 31-20,17,5,10,2,14,5,35.7,0,0,,LAC_BUF_2018-09-16
WAS,2018-09-16,17,Sun,2,2,,IND,L 9-21,17,5,10,2,16,9,56.3,0,0,,WAS_IND_2018-09-16
DAL,2018-09-16,17,Sun,2,2,,NYG,W 20-13,17,6,11,0,17,8,47.1,2,2,100.0,DAL_NYG_2018-09-16
CAR,2018-09-09,17,Sun,1,1,,DAL,W 16-8,17,4,10,3,11,2,18.2,1,0,0.0,CAR_DAL_2018-09-09
NYG,2018-09-09,17,Sun,1,1,,JAX,L 15-20,17,4,13,0,13,4,30.8,0,0,,NYG_JAX_2018-09-09
PIT,2017-12-31,17,Sun,16,17,,CLE,W 28-24,17,6,10,1,15,7,46.7,1,0,0.0,PIT_CLE_2017-12-31
DET,2017-12-31,17,Sun,16,17,,GNB,W 35-11,17,4,10,3,14,4,28.6,2,1,50.0,DET_GNB_2017-12-31
WAS,2017-12-31,17,Sun,16,17,@,NYG,L 10-18,17,8,7,2,16,4,25.0,0,0,,WAS_NYG_2017-12-31
NWE,2017-12-24,17,Sun,15,16,,BUF,W 37-16,17,4,12,1,17,8,47.1,2,0,0.0,NWE_BUF_2017-12-24
BAL,2017-12-23,17,Sat,15,16,,IND,W 23-16,17,5,12,0,13,5,38.5,2,1,50.0,BAL_IND_2017-12-23
GNB,2017-12-10,17,Sun,13,14,@,CLE,W 27-21 (OT),17,5,12,0,13,7,53.8,0,0,,GNB_CLE_2017-12-10
NYJ,2017-12-10,17,Sun,13,14,@,DEN,L 0-23,17,5,10,2,17,7,41.2,1,1,100.0,NYJ_DEN_2017-12-10
PHI,2017-12-10,17,Sun,13,14,@,LAR,W 43-35,17,6,8,3,7,2,28.6,0,0,,PHI_LAR_2017-12-10
JAX,2017-12-10,17,Sun,13,14,,SEA,W 30-24,17,9,6,2,9,2,22.2,1,0,0.0,JAX_SEA_2017-12-10
LAC,2017-12-03,17,Sun,12,13,,CLE,W 19-10,17,7,7,3,11,5,45.5,1,0,0.0,LAC_CLE_2017-12-03
JAX,2017-12-03,17,Sun,12,13,,IND,W 30-10,17,7,8,2,15,5,33.3,4,4,100.0,JAX_IND_2017-12-03
NYJ,2017-12-03,17,Sun,12,13,,KAN,W 38-31,17,3,14,0,8,3,37.5,1,0,0.0,NYJ_KAN_2017-12-03
HOU,2017-11-27,17,Mon,11,12,@,BAL,L 16-23,17,7,7,3,14,3,21.4,2,2,100.0,HOU_BAL_2017-11-27
KAN,2017-11-26,17,Sun,11,12,,BUF,L 10-16,17,6,9,2,17,6,35.3,0,0,,KAN_BUF_2017-11-26
NYJ,2017-11-26,17,Sun,11,12,,CAR,L 27-35,17,5,9,3,14,3,21.4,1,1,100.0,NYJ_CAR_2017-11-26
MIN,2017-11-23,17,Thu,11,12,@,DET,W 30-23,17,1,12,4,11,3,27.3,1,0,0.0,MIN_DET_2017-11-23
NYG,2017-11-23,17,Thu,11,12,@,WAS,L 10-20,17,5,10,2,15,4,26.7,1,0,0.0,NYG_WAS_2017-11-23
HOU,2017-11-19,17,Sun,10,11,,ARI,W 31-21,17,1,14,2,10,3,30.0,1,0,0.0,HOU_ARI_2017-11-19
DAL,2017-11-19,17,Sun,10,11,,PHI,L 9-37,17,8,9,0,14,5,35.7,1,1,100.0,DAL_PHI_2017-11-19
PIT,2017-11-16,17,Thu,10,11,,TEN,W 40-17,17,5,9,3,13,5,38.5,2,1,50.0,PIT_TEN_2017-11-16
CAR,2017-11-13,17,Mon,10,10,,MIA,W 45-21,17,3,12,2,12,7,58.3,1,0,0.0,CAR_MIA_2017-11-13
NWE,2017-11-12,17,Sun,9,10,@,DEN,W 41-16,17,5,11,1,15,8,53.3,0,0,,NWE_DEN_2017-11-12
LAR,2017-11-12,17,Sun,9,10,,HOU,W 33-7,17,3,9,5,12,4,33.3,1,0,0.0,LAR_HOU_2017-11-12
NYJ,2017-11-12,17,Sun,10,10,@,TAM,L 10-15,17,2,12,3,16,7,43.8,0,0,,NYJ_TAM_2017-11-12
CAR,2017-11-05,17,Sun,9,9,,ATL,W 20-17,17,3,13,1,12,4,33.3,3,0,0.0,CAR_ATL_2017-11-05
HOU,2017-11-05,17,Sun,8,9,,IND,L 14-20,17,7,8,2,14,4,28.6,0,0,,HOU_IND_2017-11-05
DAL,2017-11-05,17,Sun,8,9,,KAN,W 28-17,17,4,12,1,11,4,36.4,1,0,0.0,DAL_KAN_2017-11-05
LAR,2017-11-05,17,Sun,8,9,@,NYG,W 51-17,17,4,12,1,16,8,50.0,0,0,,LAR_NYG_2017-11-05
ARI,2017-11-05,17,Sun,8,9,@,SFO,W 20-10,17,3,13,1,17,6,35.3,2,0,0.0,ARI_SFO_2017-11-05
OAK,2017-10-29,17,Sun,8,8,@,BUF,L 14-34,17,8,9,0,15,6,40.0,1,1,100.0,OAK_BUF_2017-10-29
NOR,2017-10-29,17,Sun,7,8,,CHI,W 20-12,17,6,9,2,17,8,47.1,1,0,0.0,NOR_CHI_2017-10-29
IND,2017-10-29,17,Sun,8,8,@,CIN,L 23-24,17,5,10,2,11,4,36.4,0,0,,IND_CIN_2017-10-29
DET,2017-10-29,17,Sun,7,8,,PIT,L 15-20,17,3,11,3,14,7,50.0,0,0,,DET_PIT_2017-10-29
BAL,2017-10-22,17,Sun,7,7,@,MIN,L 16-24,17,5,11,1,15,7,46.7,0,0,,BAL_MIN_2017-10-22
CHI,2017-10-09,17,Mon,5,5,,MIN,L 17-20,17,5,10,2,15,6,40.0,0,0,,CHI_MIN_2017-10-09
CIN,2017-10-08,17,Sun,5,5,,BUF,W 20-16,17,5,10,2,18,6,33.3,0,0,,CIN_BUF_2017-10-08
CHI,2017-09-28,17,Thu,4,4,@,GNB,L 14-35,17,5,9,3,14,7,50.0,1,1,100.0,CHI_GNB_2017-09-28
IND,2017-09-17,17,Sun,2,2,,ARI,L 13-16 (OT),17,2,14,1,15,6,40.0,1,0,0.0,IND_ARI_2017-09-17
OAK,2017-09-17,17,Sun,2,2,,NYJ,W 45-20,17,6,9,2,12,7,58.3,0,0,,OAK_NYJ_2017-09-17
DEN,2017-09-11,17,Mon,1,1,,LAC,W 24-21,17,3,12,2,12,3,25.0,2,1,50.0,DEN_LAC_2017-09-11
CIN,2017-09-10,17,Sun,1,1,,BAL,L 0-20,17,8,5,4,14,6,42.9,0,0,,CIN_BAL_2017-09-10
CAR,2023-01-08,16,Sun,17,18,@,NOR,W 10-7,16,7,7,2,13,4,30.8,1,0,0.0,CAR_NOR_2023-01-08
DAL,2023-01-08,16,Sun,17,18,@,WAS,L 6-26,16,7,6,3,14,3,21.4,0,0,,DAL_WAS_2023-01-08
WAS,2023-01-01,16,Sun,16,17,,CLE,L 10-24,16,8,7,1,11,4,36.4,2,1,50.0,WAS_CLE_2023-01-01
