,game_id,season,week,home_team,away_team,home_score,score_diff,away_score,home_team_win,epa_rushing_offense_home,epa_shifted_rushing_offense_home,ewma_rushing_offense_home,ewma_dynamic_window_rushing_offense_home,epa_passing_offense_home,epa_shifted_passing_offense_home,ewma_passing_offense_home,ewma_dynamic_window_passing_offense_home,epa_rushing_defense_home,epa_shifted_rushing_defense_home,ewma_rushing_defense_home,ewma_dynamic_window_rushing_defense_home,epa_passing_defense_home,epa_shifted_passing_defense_home,ewma_passing_defense_home,ewma_dynamic_window_passing_defense_home,epa_rushing_offense_away,epa_shifted_rushing_offense_away,ewma_rushing_offense_away,ewma_dynamic_window_rushing_offense_away,epa_passing_offense_away,epa_shifted_passing_offense_away,ewma_passing_offense_away,ewma_dynamic_window_passing_offense_away,epa_rushing_defense_away,epa_shifted_rushing_defense_away,ewma_rushing_defense_away,ewma_dynamic_window_rushing_defense_away,epa_passing_defense_away,epa_shifted_passing_defense_away,ewma_passing_defense_away,ewma_dynamic_window_passing_defense_away,rest differential,windy,div_game,spread_line,total_line,game_type,location,home_game
2613,2011_15_CIN_STL,2011,15,LA,CIN,13,-7,20,0,-0.2796509,-0.035985626,-0.1908041884717952,-0.1853854396073909,-0.060697496,-0.21316735,-0.248889282885839,-0.2311435844957295,-0.10345233,-0.11134438,-0.0737447519584293,-0.0613501890770304,0.0020411224,0.20772165,0.0131487673571852,0.0085468464786809,-0.10345233,-0.027487252,-0.0800496423515691,-0.0965455440000383,0.0020411224,-0.13979878,-0.0009466730313329,0.0122991293873089,-0.2796509,-0.14302434,-0.0803265900305748,-0.0869117528690216,-0.060697496,0.157511,0.0562676892994604,0.0343226740932045,-1,0,0,-7.0,38.5,REG,Home,1
2614,2011_15_CLE_ARI,2011,15,ARI,CLE,20,3,17,1,-0.025818573,-0.46256784,-0.085243395598748,-0.0772843246132132,-0.012782219,0.048995934,-0.1540036649922168,-0.1591027682395419,0.14670257,-0.2222048,-0.0796210957396407,-0.0745171893273561,-0.014734462,-0.22023982,-0.0884908084842931,-0.06003478343778,0.14670257,-0.19442718,-0.108332103980641,-0.1158800502278072,-0.014734462,-0.12718543,-0.091366071228424,-0.0880318473418359,-0.025818573,-0.010957308,-0.0022784865098291,-0.0058449439035569,-0.012782219,0.23276117,0.047256350244416,0.0449250291174967,-3,0,0,6.0,37.0,REG,Home,1
2615,2011_15_DAL_TB,2011,15,TB,DAL,15,-16,31,0,-0.4006729,0.06800378,-0.1195314795884931,-0.1116440034000412,-0.12810718,-0.60865057,-0.1449432664107414,-0.0924012421549154,-0.102757506,-0.086906135,0.0218931010835767,0.0061925357630642,0.52631396,-0.09492162,0.1733745028160971,0.1672057222697403,-0.102757506,0.021048019,-0.0381250776162866,-0.0464448435557984,0.52631396,0.40217492,0.1875165940711907,0.1646210627360708,-0.4006729,-0.063279964,-0.0721499827827256,-0.0748584314871435,-0.12810718,0.33535796,0.0625003293010915,0.0409867645766505,0,0,0,-7.0,47.0,REG,Home,1
2616,2011_15_DET_OAK,2011,15,LV,DET,27,-1,28,0,0.12875761,0.07393382,-0.0752482666154745,-0.0684029272960822,0.14176574,-0.33997372,-0.0204316258557386,-0.007196606308386,-0.24223533,0.11323786,0.0552036217673234,0.0255237862161635,0.20006105,0.13703269,-0.0240264611441084,-0.0117221656739428,-0.24223533,-0.2325023,-0.0324865964468995,-0.0372143003471981,0.20006105,0.17211708,0.093886153756197,0.0759740927119548,0.12875761,0.54750407,0.0156317418481285,-0.0127600047722359,0.14176574,-0.5392439,-0.1078492676852894,-0.1062535442281544,0,0,0,-1.0,47.5,REG,Home,1
2617,2011_15_GB_KC,2011,15,KC,GB,19,5,14,1,-0.19481504,-0.2045422,-0.1551260062698956,-0.1411082754641146,0.46449077,-0.25300977,-0.1396898839488685,-0.1158242628362139,0.1823347,-0.081941865,-0.0956838306991319,-0.0840636968262091,0.0023533015,0.17557298,0.0349869360706758,0.0526899624973254,0.1823347,0.11323786,-0.0553551420551313,-0.067937999194936,0.0023533015,0.13703269,0.3562070590114838,0.3541167838551646,-0.19481504,0.07393382,0.0873779272827405,0.0534993867624617,0.46449077,-0.33997372,-0.0826238771615224,-0.0809537675260323,0,0,0,-11.0,46.0,REG,Home,1
2618,2011_15_JAX_ATL,2011,15,ATL,JAX,41,27,14,1,-0.27514064,-0.16586883,-0.1170387008170143,-0.1159837793472005,0.539933,0.43101195,0.1984830442662469,0.1726547053410992,-0.0011562344,0.26311952,-0.1026908733270113,-0.1142399933748994,-0.79423994,-0.14737493,0.0049062257631537,0.0129889212903586,-0.0011562344,-0.086906135,-0.0940046209420503,-0.0794958819859326,-0.79423994,-0.09492162,-0.1795308075001331,-0.1767943180618834,-0.27514064,0.06800378,-0.0869075036056431,-0.0953749746887832,0.539933,-0.60865057,-0.0298301336486044,0.0123719068485041,0,0,0,14.0,41.5,REG,Home,1
2619,2011_15_MIA_BUF,2011,15,BUF,MIA,23,-7,30,0,0.30191702,-0.03459484,-0.0900998265583843,-0.0887847056360307,-0.1749916,-0.40158597,-0.1104460557843815,-0.091832739036219,-0.0066767163,0.12869418,0.0513439211908658,0.0304734494873022,-0.028326804,0.24618898,0.1487099252928927,0.1238923797150108,-0.0066767163,-0.42446053,-0.1466572076832586,-0.1257637129324502,-0.028326804,-0.57657593,-0.0359536397298303,-0.029962635016004,0.30191702,-0.19560476,-0.1895754577789479,-0.1805063999077665,-0.1749916,-0.06422632,-0.0358303994337284,0.0004747772631897,0,0,1,-1.0,42.5,REG,Home,1
2620,2011_15_NE_DEN,2011,15,DEN,NE,23,-18,41,0,0.10489657,-0.24479973,-0.0948760043196612,-0.0870587305640036,-0.032035656,-0.11247053,0.0024877336935396,-0.0131136112943016,0.034717582,-0.15625781,-0.0649128743556781,-0.0562604618460071,0.49353185,-0.3121377,-0.0745469718736339,-0.0238622561789498,0.034717582,0.079551175,0.008320489723099,0.0151378744444527,0.49353185,0.3879719,0.3451540137397333,0.3218693221826928,0.10489657,-0.014237712,-0.052200327608397,-0.0550612355672857,-0.032035656,0.28476498,0.1296065991001276,0.099585218939081,0,0,0,-7.0,47.5,REG,Home,1
2621,2011_15_NO_MIN,2011,15,MIN,NO,20,-22,42,0,-0.093722895,0.54750407,0.0759769406879473,0.0498598799341507,-0.21029928,-0.5392439,-0.1887208661580933,-0.1692464659252203,-0.16432644,-0.2325023,-0.1351908410426402,-0.1277001575623177,0.6516915,0.17211708,0.2453739844441615,0.2067822058387644,-0.16432644,-0.060448974,-0.0447248397886945,-0.0530753548718202,0.6516915,0.31920785,0.3007281722308275,0.2735359050441738,-0.093722895,-0.030805897,-0.1132902177274648,-0.1040869624125702,-0.21029928,0.049360614,0.07987842735074,0.0594549428588785,0,0,0,-7.0,53.5,REG,Home,1
2622,2011_15_NYJ_PHI,2011,15,PHI,NYJ,45,26,19,1,0.08010933,-0.19560476,0.0497949037250117,0.0644868204237769,0.31716213,-0.06422632,-0.0651521991519247,-0.0370822640293212,-0.25305387,-0.42446053,-0.1576599657253846,-0.1256525539870182,-0.5769827,-0.57657593,0.0770416372120197,0.0827087197591341,-0.25305387,-0.081941865,-0.0078821950805498,-0.0264552847533058,-0.5769827,0.17557298,0.0146177903581635,-0.0001700398963392,0.08010933,-0.2045422,-0.1766819335326977,-0.1626036139917041,0.31716213,-0.25300977,-0.1074390775239138,-0.1066730413529597,0,0,0,3.0,44.0,REG,Home,1
2623,2011_15_PIT_SF,2011,15,SF,PIT,20,17,3,1,-0.19364288,-0.2222048,-0.1199080377112192,-0.1109687118400296,0.1485342,-0.22023982,0.0231823333947177,0.0278463381228962,-0.028986579,-0.46256784,-0.2600731783010213,-0.2307538308736825,-0.17956762,0.048995934,-0.0563665841804092,-0.05792667781258,-0.028986579,-0.010957308,-0.0517514869715695,-0.0515028206818214,-0.17956762,0.23276117,0.1980474785225306,0.1844850586522816,-0.19364288,-0.19442718,-0.1141038721248276,-0.1137299002807491,0.1485342,-0.12718543,-0.0757677430287265,-0.0690390339873084,-3,0,0,3.0,37.0,REG,Home,1
2624,2011_15_SEA_CHI,2011,15,CHI,SEA,14,-24,38,0,-0.07736071,-0.15625781,-0.1039734167341913,-0.0993149705414349,-0.94559944,-0.3121377,-0.1910273331573952,-0.153896478570354,-0.37538663,-0.24479973,-0.1643031652898207,-0.1467448764628115,0.124631904,-0.11247053,-0.0391853623809689,-0.0359315331611391,-0.37538663,-0.11134438,-0.116759117611941,-0.1208056893190751,0.124631904,0.20772165,0.0380045831282344,0.0013277421108582,-0.07736071,-0.035985626,-0.0133990068955459,-0.0338225154332346,-0.94559944,-0.21316735,-0.0913954749835389,-0.0387323798930981,1,0,0,3.5,34.5,REG,Home,1
2625,2011_15_TEN_IND,2011,15,IND,TEN,27,14,13,1,0.02740027,-0.19233234,-0.1216702445083517,-0.1159910721058884,-0.3915292,-0.2151743,-0.1014742643249218,-0.0842501738016943,-0.16606025,-0.18113264,-0.0314281554176748,-0.0399384796441456,-0.28524598,0.27455318,0.2329629465641717,0.2175460158371739,-0.16606025,-0.030805897,-0.0460588398622748,-0.0810199942412223,-0.28524598,0.049360614,-0.0130887438320532,0.0084963316418694,0.02740027,-0.060448974,-0.103943499824486,-0.1070996449101745,-0.3915292,0.31920785,0.124688704512122,0.1231021651601544,0,0,1,-6.5,41.5,REG,Home,1
2626,2011_15_WAS_NYG,2011,15,NYG,WAS,10,-13,23,0,0.27029002,-0.063279964,-0.140468836376645,-0.1464250605571118,-0.39723358,0.33535796,0.1756064458345403,0.1608950505579758,-0.023593813,0.021048019,0.0077963041747705,-0.0074609453259691,0.3381905,0.40217492,0.2076192317701438,0.1540585385890323,-0.023593813,-0.014237712,-0.104010928708376,-0.1061925664788212,0.3381905,0.28476498,-0.0293222404343914,-0.0510716096312811,0.27029002,0.079551175,-0.0188624566970735,-0.0365635976382403,-0.39723358,0.3879719,0.1264102613684229,0.1133210359499927,0,0,1,5.5,45.0,REG,Home,1
2627,2011_16_ARI_CIN,2011,16,CIN,ARI,23,7,16,1,-0.18487969,-0.10345233,-0.0843046768908892,-0.0993606596790583,-0.07419331,0.0020411224,-0.0004034374964639,0.0121156114101344,-0.081598155,-0.2796509,-0.1165673730773149,-0.1098736368186857,-0.26020232,-0.060697496,0.0350012919836769,0.020914111650224,-0.081598155,-0.025818573,-0.0744388824555158,-0.0710710917851564,-0.26020232,-0.012782219,-0.1283270384238227,-0.1419238092258388,-0.18487969,0.14670257,-0.0384713378409128,-0.0482867059935849,-0.07419331,-0.014734462,-0.0750805636514347,-0.0507264377536543,0,0,0,3.5,41.0,REG,Home,1
2628,2011_16_ATL_NO,2011,16,NO,ATL,45,29,16,1,0.16448995,-0.16432644,-0.0664705860577004,-0.0674481685840645,0.35156265,0.6516915,0.3645396857110816,0.3144110074860469,-0.12060977,-0.093722895,-0.1097325226475236,-0.1014591593287506,-0.023683546,-0.21029928,0.0271188436022292,0.0250381009623935,-0.12060977,-0.27514064,-0.1457845085084322,-0.1344390605611173,-0.023683546,0.539933,0.2605648590972831,0.2125090832558325,0.16448995,-0.0011562344,-0.0842300298885088,-0.1018096315460553,0.35156265,-0.79423994,-0.1403930767863521,-0.0810408003628251,-3,0,1,7.0,53.0,REG,Home,1
2629,2011_16_CHI_GB,2011,16,GB,CHI,35,14,21,1,-0.13327579,0.1823347,-0.0121388060110622,-0.0395323620968389,0.65850145,0.0023533015,0.2918700121920551,0.310964412863801,0.14739816,-0.19481504,0.0360701151159322,0.0192998311279955,0.32781672,0.46449077,0.0168515134666891,-0.0170629713268251,0.14739816,-0.07736071,-0.0991347431446632,-0.0962969691266991,0.32781672,-0.94559944,-0.3282222610851329,-0.2430385585548732,-0.13327579,-0.37538663,-0.2026819762422781,-0.1718766711338422,0.65850145,0.124631904,-0.0094004048452273,-0.0168804721070157,0,0,1,13.0,41.5,REG,Home,1
2630,2011_16_CLE_BAL,2011,16,BAL,CLE,20,6,14,1,-0.026273644,0.31776863,-0.0236075082312727,-0.0564321228566171,-0.10681599,-0.030896101,0.0901426055523984,0.075507521589878,-0.13392334,-0.08087152,-0.1218442619416667,-0.1347591051556778,-0.20586461,0.97891575,0.0298746233996905,-0.0415605731471542,-0.13392334,0.14670257,-0.0619621627653671,-0.085732394375137,-0.20586461,-0.014734462,-0.0774330513511779,-0.079812199336716,-0.026273644,-0.025818573,-0.006558502291855,-0.008968838682039,-0.10681599,-0.012782219,0.0363402467697856,0.0384744908015526,0,0,1,10.5,38.0,REG,Home,1
2631,2011_16_DEN_BUF,2011,16,BUF,DEN,40,26,14,1,0.14749253,0.30191702,-0.0188240369102777,-0.0427432111817247,-0.124694996,-0.1749916,-0.1221816079626495,-0.0999628194112474,0.10984868,-0.0066767163,0.0407947143808287,0.0237114505727072,-0.7401706,-0.028326804,0.1165214290908489,0.1022467836900572,0.10984868,0.10489657,-0.0585537184866502,-0.0644081253051556,-0.7401706,-0.032035656,-0.003789246300443,-0.0163761428850093,0.14749253,0.034717582,-0.0467982458971556,-0.0444460141633673,-0.124694996,0.49353185,0.0287400871871342,0.0436818408576513,0,0,0,-3.0,43.5,REG,Home,1
2632,2011_16_HOU_IND,2011,16,IND,HOU,19,3,16,1,-0.31065896,0.02740027,-0.094566514578759,-0.0984150044664725,-0.02827847,-0.3915292,-0.1542115258042529,-0.1159900989276243,0.009752001,-0.16606025,-0.0559067187922386,-0.0559674869530622,-0.34431022,-0.28524598,0.1387431408629205,0.1553343293538333,0.009752001,0.0175645,-0.0705494737502812,-0.0684949205659765,-0.34431022,-0.1992088,0.1144779721257958,0.1470394021119691,-0.31065896,0.18613128,-0.054847330450246,-0.0728196137211881,-0.02827847,0.13646954,-0.1546911487388854,-0.1241319239830493,0,0,1,-7.0,40.5,REG,Home,1
2633,2011_16_JAX_TEN,2011,16,TEN,JAX,23,6,17,1,-0.31541678,-0.16606025,-0.067877278792366,-0.0948868087035546,-0.10362446,-0.28524598,-0.0625718785521728,-0.0234291283916018,-0.06175406,0.02740027,-0.0800628143828687,-0.0914473520926812,-0.10066743,-0.3915292,0.030830903244237,0.0616960711646976,-0.06175406,-0.0011562344,-0.0771230961189952,-0.0678435301684686,-0.10066743,-0.79423994,-0.291296104001769,-0.2473502568955941,-0.31541678,-0.27514064,-0.1211317107900378,-0.1169250177566096,-0.10362446,0.539933,0.0737631680760418,0.0809433021927698,-3,0,1,8.5,38.5,REG,Home,1
2634,2011_16_MIA_NE,2011,16,NE,MIA,27,3,24,1,0.13581647,0.034717582,0.0131199610763892,0.018538002553676,0.039890658,0.49353185,0.3721318026889794,0.3390884707097503,-0.1719455,0.10489657,-0.0236372557228888,-0.0364798837301374,0.2623065,-0.032035656,0.1002170981231289,0.0802198122403735,-0.1719455,-0.0066767163,-0.1212062092434543,-0.1094875134633711,0.2623065,-0.028326804,-0.0345669422913784,-0.0295175229477436,0.13581647,0.30191702,-0.1002131897271025,-0.1220018036488521,0.039890658,-0.1749916,-0.0611324345848426,-0.0154839249239292,0,0,1,7.5,49.0,REG,Home,1
2635,2011_16_MIN_WAS,2011,16,WAS,MIN,26,-7,33,0,0.12422868,-0.023593813,-0.0893896349761118,-0.0967419063739211,-0.055682562,0.3381905,0.0374982570932921,-0.0072986285109116,0.18865731,0.27029002,0.0337107203620295,-0.0025331108012185,0.5026785,-0.39723358,0.0312022910137079,0.0517516107126664,0.18865731,-0.093722895,0.0451224251469042,0.0290715263203949,0.5026785,-0.21029928,-0.1926442147231795,-0.1711456446844684,0.12422868,-0.16432644,-0.1404882234472923,-0.131524623917363,-0.055682562,0.6516915,0.3192498957038095,0.2531297911158106,0,0,0,6.0,43.0,REG,Home,1
2636,2011_16_NYG_NYJ,2011,16,NYJ,NYG,14,-15,29,0,-0.09767994,-0.25305387,-0.0524588639345208,-0.0552965743433252,-0.25225797,-0.5769827,-0.0929459309765717,-0.0694701703624044,0.018121023,0.08010933,-0.1299926132482907,-0.1324919349577962,-0.085373335,0.31716213,-0.030238858646344,-0.0567890423156601,0.018121023,0.27029002,-0.0657854084667109,-0.0976147397523977,-0.085373335,-0.39723358,0.0714537146678045,0.0931418031753203,-0.09767994,-0.023593813,0.0020890101100988,-0.0117696087099589,-0.25225797,0.3381905,0.231359461624275,0.1690635748121819,0,0,0,1.5,45.5,REG,Home,1
2637,2011_16_OAK_KC,2011,16,KC,LV,13,-3,16,0,-0.12624004,-0.19481504,-0.1623421941544064,-0.1454542718625448,0.008754056,0.46449077,-0.0298388557229568,-0.0441803479738529,-0.34468842,0.1823347,-0.0451350058106987,-0.0513455320774771,0.21000785,0.0023533015,0.0290535479677578,0.0482000135211735,-0.34468842,0.12875761,-0.0381562888822803,-0.0444449489172948,0.21000785,0.14176574,0.0090588049351293,0.0107268203469007,-0.12624004,-0.24223533,0.0011238118591855,-0.0100883744251654,0.008754056,0.20006105,0.0167167232525741,0.0153239707936405,0,0,1,3.0,43.0,REG,Home,1
2638,2011_16_PHI_DAL,2011,16,DAL,PHI,7,-13,20,0,-0.18340743,-0.102757506,-0.049876428244693,-0.054246294700996,-0.16477367,0.52631396,0.2491161152495593,0.2042556372589745,-0.08125938,-0.4006729,-0.1318814245672588,-0.1141991148774538,0.20404232,-0.12810718,0.0278444193861692,0.0194727729611545,-0.08125938,0.08010933,0.0553066172352895,0.0674324921295992,0.20404232,0.31716213,0.0043594963852833,0.0086252324368183,-0.18340743,-0.25305387,-0.175004312643931,-0.1371150308742044,-0.16477367,-0.5769827,-0.0418718744597803,0.0049191381454234,1,0,1,-1.5,49.5,REG,Home,1
2639,2011_16_SD_DET,2011,16,DET,LAC,38,28,10,1,-0.0493682,-0.24223533,-0.070622730316088,-0.0628359738559713,0.6187375,0.20006105,0.1131906808982785,0.0875311227958769,-0.17104302,0.12875761,0.0362000816788494,0.0009341903576127,-0.12278261,0.14176574,-0.0624647201981389,-0.0753450746204812,-0.17104302,-0.08087152,-0.0455591443724107,-0.066339073701735,-0.12278261,0.97891575,0.3494121485070499,0.2954513527025847,-0.0493682,0.31776863,0.0037589419285312,-0.0169470721775301,0.6187375,-0.030896101,0.0256062749926329,0.0288608836640534,0,0,0,-1.0,52.5,REG,Home,1
2640,2011_16_SF_SEA,2011,16,SEA,SF,17,-2,19,0,0.040614165,-0.37538663,-0.1637823008694674,-0.1514843779542838,-0.15252368,0.124631904,0.053755005116848,0.0114021248993758,0.09920541,-0.07736071,-0.0250284078221352,-0.0416270143033477,0.019915463,-0.94559944,-0.2467052862156137,-0.1383624589990495,0.09920541,-0.19364288,-0.133314373489702,-0.1200886384256323,0.019915463,0.1485342,0.0459735807111306,0.0417515389699331,0.040614165,-0.028986579,-0.2180574329385141,-0.2038133829977304,-0.15252368,-0.17956762,-0.0787667725400069,-0.0718734003876723,1,0,1,-1.5,36.5,REG,Home,1
2641,2011_16_STL_PIT,2011,16,PIT,LA,27,27,0,1,0.23322754,-0.028986579,-0.0476124127598723,-0.048939061883019,0.17311586,-0.17956762,0.1293901878533076,0.1394221529710077,0.014931877,-0.19364288,-0.1285655107371997,-0.1235295120512586,-0.41925105,0.1485342,-0.0349855727262331,-0.0430452692491729,0.014931877,-0.2796509,-0.2069581354383133,-0.1957737161317023,-0.41925105,-0.060697496,-0.2146725943497493,-0.2084407825460305,0.23322754,-0.10345233,-0.079146130205593,-0.0648915499996429,0.17311586,0.0020411224,0.0111291955486872,0.0075480118673563,-1,0,0,10.0,33.5,REG,Home,1
2642,2011_16_TB_CAR,2011,16,CAR,TB,48,32,16,1,0.41586953,0.18613128,0.1462238610993401,0.0977309377408442,0.6017216,0.13646954,0.0575165565061074,0.0215772710994341,-0.06384168,0.0175645,-0.0302965611397275,-0.0261697818912998,-0.15632741,-0.1992088,0.1048352019108868,0.1014014347775177,-0.06384168,-0.4006729,-0.1706481037719776,-0.1443268086929491,-0.15632741,-0.12810718,-0.141882158923512,-0.0902484593342274,0.41586953,-0.102757506,-0.0007706456720775,-0.0087392891325376,0.6017216,0.52631396,0.2375453133135736,0.2073207357536459,-1,0,1,9.0,48.5,REG,Home,1
2643,2011_17_BAL_CIN,2011,17,CIN,BAL,16,-8,24,0,0.03882392,-0.18487969,-0.102591042985038,-0.1104161436403965,-0.09760701,-0.07419331,-0.0138197786276237,0.0032656256576109,0.2457676,-0.081598155,-0.1102093334633451,-0.1057456039592805,0.18125583,-0.26020232,-0.0186720917278915,-0.011476801084248,0.2457676,-0.026273644,-0.024092260116125,-0.0558674466857634,0.18125583,-0.10681599,0.0543319524819118,0.0536393632957558,0.03882392,-0.13392334,-0.1240404573820032,-0.1359467481558711,-0.09760701,-0.20586461,-0.0129870550889462,-0.0658070214459486,0,1,1,-2.5,37.5,REG,Home,1
2644,2011_17_BUF_NE,2011,17,NE,BUF,49,28,21,1,0.22693634,0.13581647,0.0354284172058732,0.0323687186791038,0.32633308,0.039890658,0.3117243218565068,0.3023543246156447,0.26425013,-0.1719455,-0.0506023905721105,-0.0526283568830978,-0.21243776,0.2623065,0.1296879005374928,0.0979888735725335,0.26425013,0.14749253,0.0114153385209969,-0.0238388380533342,-0.21243776,-0.124694996,-0.122638587529823,-0.1010491662111486,0.22693634,0.10984868,0.0533499805137745,0.0315844345084792,0.32633308,-0.7401706,-0.0392407576584149,0.0063455228936623,0,0,1,10.0,49.5,REG,Home,1
2645,2011_17_CAR_NO,2011,17,NO,CAR,45,28,17,1,0.14165136,0.16448995,-0.0244777604635717,-0.0421029917335551,0.5884762,0.35156265,0.3621802244929962,0.3133646931935652,0.41760337,-0.12060977,-0.1117102035725201,-0.1024134877387107,-0.33334124,-0.023683546,0.0178820454725534,0.0189490476289284,0.41760337,0.41586953,0.1952503470841249,0.1270966390784693,-0.33334124,0.6017216,0.1564629252862528,0.0814460247503154,0.14165136,-0.06384168,-0.0363956733328957,-0.0305351430876892,0.5884762,-0.15632741,0.0573510903757432,0.0709697124561277,-2,0,1,7.0,54.5,REG,Home,1
2646,2011_17_CHI_MIN,2011,17,MIN,CHI,13,-4,17,0,-0.3561684,0.18865731,0.0712196775902457,0.0442684286116591,-0.3244147,0.5026785,-0.0662219004958887,-0.0934188761893994,-0.27291307,0.12422868,-0.0923578776125655,-0.102622337881373,-0.42319253,-0.055682562,0.251080357886458,0.2110854509252088,-0.27291307,0.14739816,-0.0543105791351078,-0.0690384826043007,-0.42319253,0.32781672,-0.2089424454737952,-0.171876837436278,-0.3561684,-0.13327579,-0.1900626700168962,-0.1648976381253106,-0.3244147,0.65850145,0.1120362953533782,0.0573191223804504,1,0,1,1.5,41.5,REG,Home,1
2647,2011_17_DAL_NYG,2011,17,NYG,DAL,31,17,14,1,-0.39824077,0.018121023,-0.0505296937034788,-0.0872270759416034,0.63219994,-0.085373335,0.0429397057124544,0.0747787649967882,-0.5072507,-0.09767994,-0.016050799518337,-0.0232832479401594,0.0156080555,-0.25225797,0.1434290189733695,0.1157545721694561,-0.5072507,-0.18340743,-0.0741547914511912,-0.0692374754574114,0.0156080555,-0.16477367,0.1738634265097958,0.1587686503523428,-0.39824077,-0.08125938,-0.1226774159733461,-0.1096246284671164,0.63219994,0.20404232,0.059880400494701,0.039839699829256,0,0,1,3.0,48.0,REG,Home,1
2648,2011_17_DET_GB,2011,17,GB,DET,45,4,41,1,-0.10182721,-0.13327579,-0.0341637125549924,-0.0521120062625153,0.39916733,0.65850145,0.3585302729293363,0.3498407250651295,0.12852928,0.14739816,0.056311577623561,0.0307564075208279,0.26207504,0.32781672,0.0733906427958769,0.0177718996792977,0.12852928,-0.0493682,-0.0667582700697118,-0.0615665000614919,0.26207504,0.6187375,0.2051082877872081,0.1430757131419034,-0.10182721,-0.17104302,-0.0014804828931353,-0.0213107005950084,0.39916733,-0.12278261,-0.073431609317897,-0.0802247203607141,-1,1,1,-6.5,41.5,REG,Home,1
2649,2011_17_IND_JAX,2011,17,JAX,IND,19,6,13,1,0.011008511,-0.06175406,-0.0743287257421791,-0.0654912214050369,-0.3474435,-0.10066743,-0.2566363454470051,-0.2253735363959985,-0.35946488,-0.31541678,-0.1564562693908323,-0.138157574983689,0.05156938,-0.10362446,0.0415108715019685,0.0629504723180301,-0.35946488,-0.31065896,-0.1338560503888937,-0.1222467581474833,0.05156938,-0.02827847,-0.1313146065742737,-0.1003239318687357,0.011008511,0.009752001,-0.0439687697969123,-0.0489097009327617,-0.3474435,-0.34431022,0.0509152563321633,0.0999419415980077,-2,0,1,3.0,36.5,REG,Home,1
2650,2011_17_KC_DEN,2011,17,DEN,KC,3,-4,7,0,-0.07326623,0.10984868,-0.0279351009232536,-0.0462658435022719,-0.36282098,-0.7401706,-0.1376767647967434,-0.0972983332200489,-0.013358935,0.14749253,-0.0114726506500851,-0.0227378182028779,0.05224328,-0.124694996,0.0008427994109089,0.027462418211451,-0.013358935,-0.12624004,-0.1557781670049197,-0.1413517551439687,0.05224328,0.008754056,-0.0228219626920436,-0.0388482134443914,-0.07326623,-0.34468842,-0.0995992621228164,-0.0843741546648055,-0.36282098,0.21000785,0.0619543294927908,0.0674756947661731,0,0,1,1.0,37.0,REG,Home,1
2651,2011_17_NYJ_MIA,2011,17,MIA,NYJ,19,2,17,1,-0.1998983,-0.1719455,-0.1304315343616642,-0.1153067707061738,-0.023642257,0.2623065,0.0194100492892601,0.0030750288081797,0.0657497,0.13581647,-0.0572987061788013,-0.0945523191590551,-0.15654574,0.039890658,-0.0427645995493473,-0.0045108747207592,0.0657497,-0.09767994,-0.0606808782821167,-0.0604115495256326,-0.15654574,-0.25225797,-0.1219117567909594,-0.0875477936618895,-0.1998983,0.018121023,-0.1030628612520441,-0.1159522734799944,-0.023642257,-0.085373335,-0.0402633088173034,-0.0624114189351638,0,0,1,1.5,38.0,REG,Home,1
2652,2011_17_PIT_CLE,2011,17,CLE,PIT,9,-4,13,0,-0.04102515,-0.13392334,-0.0750460126013947,-0.0931631115890508,-0.31705722,-0.20586461,-0.1007842435214752,-0.0948051046368458,-0.19472459,-0.026273644,-0.0101430734384196,-0.0114885142054489,0.026342057,-0.10681599,0.0103118407506829,0.023076364909592,-0.19472459,0.23322754,0.0034493961205168,-0.0178300737610769,0.026342057,0.17311586,0.1373403108610872,0.1433324407674542,-0.04102515,0.014931877,-0.1024750765770396,-0.1080884351445859,-0.31705722,-0.41925105,-0.1048520239624408,-0.0858792553266536,0,1,1,-7.0,33.0,REG,Home,1
2653,2011_17_SD_OAK,2011,17,LV,LAC,26,-12,38,0,0.041451726,-0.34468842,-0.0938894028177468,-0.078394573879599,0.35581973,0.21000785,0.0455949942842767,0.032001230669616,-0.053377826,-0.12624004,-0.0220332529937992,-0.0248373373455211,0.9966046,0.008754056,0.0152689655606634,0.0152362651062768,-0.053377826,-0.17104302,-0.0683743951168931,-0.0803777025166455,0.9966046,-0.12278261,0.2635585559863482,0.2454546617285434,0.041451726,-0.0493682,-0.0059005382332052,-0.0227061491534584,0.35581973,0.6187375,0.1334483193189516,0.0934746444934673,0,0,1,2.5,50.5,REG,Home,1
2654,2011_17_SEA_ARI,2011,17,ARI,SEA,23,3,20,1,0.03569406,-0.081598155,-0.0757405684091459,-0.0725759856927733,-0.30052885,-0.26020232,-0.1523043620613,-0.1557468402377343,0.12620923,-0.18487969,-0.0650910383077845,-0.0646700916561668,-0.2521787,-0.07419331,-0.0749192454816906,-0.0502686765870558,0.12620923,0.040614165,-0.1266193070085285,-0.1293149411027337,-0.2521787,-0.15252368,0.0162497893644363,-0.0111227806709606,0.03569406,0.09920541,-0.0024404405870896,-0.0279505628591102,-0.30052885,0.019915463,-0.1982287862849807,-0.1096516472187638,0,0,1,2.5,40.5,REG,Home,1
