Team,Date,Att,Day,G#,Week,,Opp,Result,Att,Yds,Y/A,TD,Season,game_id
ATL,2022-09-25,23,Sun,3,3,@,SEA,W 27-23,23,112,4.9,0,2022,2022_03_ATL_SEA
NYG,2022-09-18,23,Sun,2,2,,CAR,W 19-16,23,146,6.3,0,2022,2022_02_NYG_CAR
NWE,2022-09-11,23,Sun,1,1,@,MIA,L 7-20,23,65,2.8,0,2022,2022_01_NWE_MIA
CIN,2022-01-02,23,Sun,16,17,,KAN,W 34-31,23,155,6.7,2,2021,2021_17_CIN_KAN
MIA,2021-12-27,23,Mon,15,16,@,NOR,W 20-3,23,83,3.6,0,2021,2021_16_MIA_NOR
SFO,2021-12-19,23,Sun,14,15,,ATL,W 31-13,23,62,2.7,0,2021,2021_15_SFO_ATL
GNB,2021-12-12,23,Sun,13,14,,CHI,W 45-30,23,137,6.0,0,2021,2021_14_GNB_CHI
CLE,2021-12-12,23,Sun,13,14,,BAL,W 24-22,23,118,5.1,1,2021,2021_14_CLE_BAL
CIN,2021-12-12,23,Sun,13,14,,SFO,L 23-26 (OT),23,100,4.3,1,2021,2021_14_CIN_SFO
DAL,2021-12-12,23,Sun,13,14,@,WAS,W 27-20,23,100,4.3,1,2021,2021_14_DAL_WAS
TAM,2021-12-05,23,Sun,12,13,@,ATL,W 30-17,23,121,5.3,1,2021,2021_13_TAM_ATL
CLE,2021-11-21,23,Sun,11,11,,DET,W 13-10,23,168,7.3,1,2021,2021_11_CLE_DET
MIA,2021-11-11,23,Thu,10,10,,BAL,W 22-10,23,94,4.1,0,2021,2021_10_MIA_BAL
NWE,2021-11-07,23,Sun,9,9,@,CAR,W 24-6,23,78,3.4,0,2021,2021_09_NWE_CAR
CLE,2021-11-07,23,Sun,9,9,@,CIN,W 41-16,23,85,3.7,2,2021,2021_09_CLE_CIN
CIN,2021-11-07,23,Sun,9,9,,CLE,L 16-41,23,153,6.7,2,2021,2021_09_CIN_CLE
MIA,2021-10-31,23,Sun,8,8,@,BUF,L 11-26,23,102,4.4,1,2021,2021_08_MIA_BUF
BUF,2021-10-31,23,Sun,7,8,,MIA,W 26-11,23,68,3.0,1,2021,2021_08_BUF_MIA
PIT,2021-10-31,23,Sun,7,8,@,CLE,W 15-10,23,96,4.2,1,2021,2021_08_PIT_CLE
TEN,2021-10-18,23,Mon,6,6,,BUF,W 34-31,23,82,3.6,0,2021,2021_06_TEN_BUF
DEN,2021-10-17,23,Sun,6,6,,LVR,L 24-34,23,86,3.7,2,2021,2021_06_DEN_LVR
LVR,2021-10-17,23,Sun,6,6,@,DEN,W 34-24,23,112,4.9,0,2021,2021_06_LVR_DEN
MIN,2021-10-17,23,Sun,6,6,@,CAR,W 34-28 (OT),23,118,5.1,1,2021,2021_06_MIN_CAR
CLE,2021-10-10,23,Sun,5,5,@,LAC,L 42-47,23,112,4.9,3,2021,2021_05_CLE_LAC
WAS,2021-10-10,23,Sun,5,5,,NOR,L 22-33,23,98,4.3,1,2021,2021_05_WAS_NOR
BUF,2021-10-10,23,Sun,5,5,@,KAN,W 38-20,23,120,5.2,0,2021,2021_05_BUF_KAN
CLE,2021-10-03,23,Sun,4,4,@,MIN,W 14-7,23,65,2.8,0,2021,2021_04_CLE_MIN
ARI,2021-10-03,23,Sun,4,4,@,LAR,W 37-20,23,121,5.3,0,2021,2021_04_ARI_LAR
NWE,2021-09-12,23,Sun,1,1,,MIA,L 16-17,23,74,3.2,1,2021,2021_01_NWE_MIA
CHI,2021-09-12,23,Sun,1,1,@,LAR,L 14-34,23,74,3.2,1,2021,2021_01_CHI_LAR
CLE,2021-09-12,23,Sun,1,1,@,KAN,L 29-33,23,73,3.2,1,2021,2021_01_CLE_KAN
DEN,2021-01-03,23,Sun,16,17,,LVR,L 31-32,23,106,4.6,2,2020,2020_17_DEN_LVR
KAN,2020-12-27,23,Sun,15,16,,ATL,W 17-14,23,90,3.9,0,2020,2020_16_KAN_ATL
CIN,2020-12-21,23,Mon,14,15,,PIT,W 27-17,23,86,3.7,1,2020,2020_15_CIN_PIT
HOU,2020-12-20,23,Sun,14,15,@,IND,L 20-27,23,127,5.5,1,2020,2020_15_HOU_IND
SEA,2020-12-13,23,Sun,13,14,,NYJ,W 40-3,23,69,3.0,0,2020,2020_14_SEA_NYJ
HOU,2020-12-13,23,Sun,13,14,@,CHI,L 7-36,23,169,7.3,1,2020,2020_14_HOU_CHI
MIA,2020-11-29,23,Sun,11,12,@,NYJ,W 20-3,23,87,3.8,0,2020,2020_12_MIA_NYJ
DET,2020-11-26,23,Thu,11,12,,HOU,L 25-41,23,77,3.3,0,2020,2020_12_DET_HOU
GNB,2020-11-15,23,Sun,9,10,,JAX,W 24-20,23,109,4.7,0,2020,2020_10_GNB_JAX
NYG,2020-11-15,23,Sun,10,10,,PHI,W 27-17,23,156,6.8,2,2020,2020_10_NYG_PHI
NOR,2020-11-01,23,Sun,7,8,@,CHI,W 26-23 (OT),23,96,4.2,0,2020,2020_08_NOR_CHI
PIT,2020-10-25,23,Sun,6,7,@,TEN,W 27-24,23,82,3.6,1,2020,2020_07_PIT_TEN
KAN,2020-10-19,23,Mon,6,6,@,BUF,W 26-17,23,84,3.7,0,2020,2020_06_KAN_BUF
TAM,2020-10-04,23,Sun,4,4,,LAC,W 38-31,23,46,2.0,0,2020,2020_04_TAM_LAC
BUF,2020-10-04,23,Sun,4,4,@,LVR,W 30-23,23,86,3.7,0,2020,2020_04_BUF_LVR
CAR,2020-10-04,23,Sun,4,4,,ARI,W 31-21,23,129,5.6,0,2020,2020_04_CAR_ARI
NYG,2020-10-04,23,Sun,4,4,@,LAR,L 9-17,23,58,2.5,1,2020,2020_04_NYG_LAR
CAR,2020-09-27,23,Sun,3,3,@,LAC,W 21-16,23,117,5.1,1,2020,2020_03_CAR_LAC
ARI,2020-09-20,23,Sun,2,2,,WAS,W 30-15,23,117,5.1,1,2020,2020_02_ARI_WAS
MIA,2020-09-20,23,Sun,2,2,,BUF,L 28-31,23,112,4.9,0,2020,2020_02_MIA_BUF
IND,2020-09-13,23,Sun,1,1,@,JAX,L 20-27,23,91,4.0,0,2020,2020_01_IND_JAX
BAL,2019-12-29,23,Sun,16,17,,PIT,W 28-10,23,91,4.0,1,2019,2019_17_BAL_PIT
LAC,2019-12-29,23,Sun,16,17,@,KAN,L 21-31,23,162,7.0,2,2019,2019_17_LAC_KAN
TEN,2019-12-22,23,Sun,15,16,,NOR,L 28-38,23,102,4.4,2,2019,2019_16_TEN_NOR
NWE,2019-12-21,23,Sat,15,16,,BUF,W 24-17,23,92,4.0,0,2019,2019_16_NWE_BUF
LAR,2019-12-21,23,Sat,15,16,@,SFO,L 31-34,23,119,5.2,2,2019,2019_16_LAR_SFO
ARI,2019-12-15,23,Sun,14,15,,CLE,W 38-24,23,152,6.6,1,2019,2019_15_ARI_CLE
BAL,2019-12-08,23,Sun,13,14,@,BUF,W 24-17,23,104,4.5,0,2019,2019_14_BAL_BUF
LAC,2019-12-08,23,Sun,13,14,@,JAX,W 45-10,23,88,3.8,0,2019,2019_14_LAC_JAX
NWE,2019-12-01,23,Sun,12,13,@,HOU,L 22-28,23,52,2.3,0,2019,2019_13_NWE_HOU
DET,2019-11-28,23,Thu,12,13,,CHI,L 20-24,23,88,3.8,0,2019,2019_13_DET_CHI
SEA,2019-11-24,23,Sun,11,12,@,PHI,W 17-9,23,106,4.6,0,2019,2019_12_SEA_PHI
PIT,2019-11-10,23,Sun,9,10,,LAR,W 17-12,23,88,3.8,0,2019,2019_10_PIT_LAR
GNB,2019-11-10,23,Sun,10,10,,CAR,W 24-16,23,120,5.2,1,2019,2019_10_GNB_CAR
CIN,2019-11-10,23,Sun,9,10,,BAL,L 13-49,23,136,5.9,2,2019,2019_10_CIN_BAL
BUF,2019-11-03,23,Sun,8,9,,WAS,W 24-9,23,127,5.5,0,2019,2019_09_BUF_WAS
SFO,2019-10-31,23,Thu,8,9,@,ARI,W 28-25,23,153,6.7,1,2019,2019_09_SFO_ARI
HOU,2019-10-27,23,Sun,8,8,,OAK,W 27-24,23,93,4.0,0,2019,2019_08_HOU_OAK
MIA,2019-10-20,23,Sun,6,7,@,BUF,L 21-31,23,117,5.1,0,2019,2019_07_MIA_BUF
OAK,2019-10-20,23,Sun,6,7,@,GNB,L 24-42,23,60,2.6,1,2019,2019_07_OAK_GNB
ARI,2019-10-06,23,Sun,5,5,@,CIN,W 26-23,23,108,4.7,0,2019,2019_05_ARI_CIN
SEA,2019-09-29,23,Sun,4,4,@,ARI,W 27-10,23,115,5.0,1,2019,2019_04_SEA_ARI
BUF,2019-09-29,23,Sun,4,4,,NWE,L 10-16,23,74,3.2,1,2019,2019_04_BUF_NWE
OAK,2019-09-29,23,Sun,4,4,@,IND,W 31-24,23,81,3.5,0,2019,2019_04_OAK_IND
DEN,2019-09-22,23,Sun,3,3,@,GNB,L 16-27,23,77,3.3,2,2019,2019_03_DEN_GNB
SEA,2019-09-22,23,Sun,3,3,,NOR,L 27-33,23,88,3.8,1,2019,2019_03_SEA_NOR
OAK,2019-09-09,23,Mon,1,1,,DEN,W 24-16,23,95,4.1,0,2019,2019_01_OAK_DEN
NOR,2019-09-09,23,Mon,1,1,,HOU,W 30-28,23,180,7.8,1,2019,2019_01_NOR_HOU
DET,2019-09-08,23,Sun,1,1,@,ARI,T 27-27 (OT),23,112,4.9,0,2019,2019_01_DET_ARI
LAR,2019-09-08,23,Sun,1,1,@,CAR,W 30-27,23,127,5.5,3,2019,2019_01_LAR_CAR
NWE,2018-12-30,23,Sun,16,17,,NYJ,W 38-3,23,104,4.5,0,2018,2018_17_NWE_NYJ
MIN,2018-12-23,23,Sun,15,16,@,DET,W 27-9,23,86,3.7,0,2018,2018_16_MIN_DET
NOR,2018-12-17,23,Mon,14,15,@,CAR,W 12-9,23,98,4.3,0,2018,2018_15_NOR_CAR
HOU,2018-12-09,23,Sun,13,14,,IND,L 21-24,23,50,2.2,1,2018,2018_14_HOU_IND
NOR,2018-12-09,23,Sun,13,14,@,TAM,W 28-14,23,105,4.6,0,2018,2018_14_NOR_TAM
BUF,2018-12-02,23,Sun,12,13,@,MIA,L 17-21,23,60,2.6,0,2018,2018_13_BUF_MIA
ARI,2018-12-02,23,Sun,12,13,@,GNB,W 20-17,23,98,4.3,1,2018,2018_13_ARI_GNB
SEA,2018-12-02,23,Sun,12,13,,SFO,W 43-16,23,66,2.9,0,2018,2018_13_SEA_SFO
DEN,2018-12-02,23,Sun,12,13,@,CIN,W 24-10,23,111,4.8,0,2018,2018_13_DEN_CIN
HOU,2018-11-26,23,Mon,11,12,,TEN,W 34-17,23,105,4.6,0,2018,2018_12_HOU_TEN
PIT,2018-11-25,23,Sun,11,12,@,DEN,L 17-24,23,124,5.4,1,2018,2018_12_PIT_DEN
SFO,2018-11-12,23,Mon,10,10,,NYG,L 23-27,23,97,4.2,0,2018,2018_10_SFO_NYG
JAX,2018-11-11,23,Sun,9,10,@,IND,L 26-29,23,81,3.5,1,2018,2018_10_JAX_IND
GNB,2018-11-11,23,Sun,9,10,,MIA,W 31-12,23,131,5.7,0,2018,2018_10_GNB_MIA
SEA,2018-11-11,23,Sun,9,10,@,LAR,L 31-36,23,149,6.5,2,2018,2018_10_SEA_LAR
ARI,2018-11-11,23,Sun,9,10,@,KAN,L 14-26,23,118,5.1,1,2018,2018_10_ARI_KAN
DET,2018-11-04,23,Sun,8,9,@,MIN,L 9-24,23,128,5.6,1,2018,2018_09_DET_MIN
SFO,2018-11-01,23,Thu,9,9,,OAK,W 34-3,23,102,4.4,0,2018,2018_09_SFO_OAK
NOR,2018-10-21,23,Sun,6,7,@,BAL,W 24-23,23,77,3.3,1,2018,2018_07_NOR_BAL
TAM,2018-10-21,23,Sun,6,7,,CLE,W 26-23 (OT),23,119,5.2,1,2018,2018_07_TAM_CLE
NYJ,2018-10-14,23,Sun,6,6,,IND,W 42-34,23,127,5.5,0,2018,2018_06_NYJ_IND
PHI,2018-10-07,23,Sun,5,5,,MIN,L 21-23,23,77,3.3,0,2018,2018_05_PHI_MIN
SFO,2018-10-07,23,Sun,5,5,,ARI,L 18-28,23,56,2.4,2,2018,2018_05_SFO_ARI
IND,2018-10-04,23,Thu,5,5,@,NWE,L 24-38,23,97,4.2,2,2018,2018_05_IND_NWE
ATL,2018-09-30,23,Sun,4,4,,CIN,L 36-37,23,99,4.3,2,2018,2018_04_ATL_CIN
PHI,2018-09-16,23,Sun,2,2,@,TAM,L 21-27,23,43,1.9,0,2018,2018_02_PHI_TAM
CLE,2018-09-16,23,Sun,2,2,@,NOR,L 18-21,23,62,2.7,0,2018,2018_02_CLE_NOR
LAR,2018-09-10,23,Mon,1,1,@,OAK,W 33-13,23,95,4.1,1,2018,2018_01_LAR_OAK
JAX,2018-09-09,23,Sun,1,1,@,NYG,W 20-15,23,114,5.0,1,2018,2018_01_JAX_NYG
GNB,2017-12-31,23,Sun,16,17,@,DET,L 11-35,23,51,2.2,1,2017,2017_17_GNB_DET
LAC,2017-12-31,23,Sun,16,17,,OAK,W 30-10,23,105,4.6,0,2017,2017_17_LAC_OAK
PHI,2017-12-17,23,Sun,14,15,@,NYG,W 34-29,23,75,3.3,1,2017,2017_15_PHI_NYG
DAL,2017-12-17,23,Sun,14,15,@,OAK,W 20-17,23,122,5.3,0,2017,2017_15_DAL_OAK
SFO,2017-12-10,23,Sun,13,14,@,HOU,W 26-16,23,90,3.9,0,2017,2017_14_SFO_HOU
DEN,2017-12-10,23,Sun,13,14,,NYJ,W 23-0,23,59,2.6,0,2017,2017_14_DEN_NYJ
NOR,2017-12-03,23,Sun,12,13,,CAR,W 31-21,23,112,4.9,1,2017,2017_13_NOR_CAR
MIA,2017-12-03,23,Sun,12,13,,DEN,W 35-9,23,103,4.5,0,2017,2017_13_MIA_DEN
ATL,2017-11-26,23,Sun,11,12,,TAM,W 34-20,23,94,4.1,2,2017,2017_12_ATL_TAM
ATL,2017-11-20,23,Mon,10,11,@,SEA,W 34-31,23,136,5.9,1,2017,2017_11_ATL_SEA
WAS,2017-11-19,23,Sun,10,11,@,NOR,L 31-34 (OT),23,160,7.0,1,2017,2017_11_WAS_NOR
SFO,2017-11-12,23,Sun,10,10,,NYG,W 31-21,23,114,5.0,0,2017,2017_10_SFO_NYG
ARI,2017-11-09,23,Thu,9,10,,SEA,L 16-22,23,75,3.3,0,2017,2017_10_ARI_SEA
SEA,2017-11-05,23,Sun,8,9,,WAS,L 14-17,23,51,2.2,2,2017,2017_09_SEA_WAS
OAK,2017-10-19,23,Thu,7,7,,KAN,W 31-30,23,94,4.1,0,2017,2017_07_OAK_KAN
KAN,2017-10-08,23,Sun,5,5,@,HOU,W 42-34,23,144,6.3,0,2017,2017_05_KAN_HOU
TAM,2017-10-05,23,Thu,4,5,,NWE,L 14-19,23,113,4.9,0,2017,2017_05_TAM_NWE
NYG,2017-10-01,23,Sun,4,4,@,TAM,L 23-25,23,111,4.8,0,2017,2017_04_NYG_TAM
BUF,2017-09-24,23,Sun,3,3,,DEN,W 26-16,23,111,4.8,1,2017,2017_03_BUF_DEN
CAR,2017-09-17,23,Sun,2,2,,BUF,W 9-3,23,69,3.0,0,2017,2017_02_CAR_BUF
CHI,2017-09-10,23,Sun,1,1,,ATL,L 17-23,23,64,2.8,1,2017,2017_01_CHI_ATL
JAX,2017-09-10,23,Sun,1,1,@,HOU,W 29-7,23,93,4.0,0,2017,2017_01_JAX_HOU
MIN,2023-01-08,22,Sun,17,18,@,CHI,W 29-13,22,118,5.4,1,2022,2022_18_MIN_CHI
PIT,2023-01-08,22,Sun,17,18,,CLE,W 28-14,22,134,6.1,0,2022,2022_18_PIT_CLE
DEN,2023-01-08,22,Sun,17,18,,LAC,W 31-28,22,59,2.7,0,2022,2022_18_DEN_LAC
DET,2023-01-01,22,Sun,16,17,,CHI,W 41-10,22,200,9.1,0,2022,2022_17_DET_CHI
TAM,2023-01-01,22,Sun,16,17,,CAR,W 30-24,22,74,3.4,0,2022,2022_17_TAM_CAR
SEA,2022-12-24,22,Sat,15,16,@,KAN,L 10-24,22,77,3.5,1,2022,2022_16_SEA_KAN
DET,2022-12-18,22,Sun,14,15,@,NYJ,W 20-17,22,50,2.3,0,2022,2022_15_DET_NYJ
NWE,2022-12-12,22,Mon,13,14,@,ARI,W 27-13,22,113,5.1,1,2022,2022_14_NWE_ARI
BUF,2022-12-11,22,Sun,13,14,,NYJ,W 20-12,22,76,3.5,1,2022,2022_14_BUF_NYJ
LVR,2022-12-08,22,Thu,13,14,@,LAR,L 16-17,22,71,3.2,1,2022,2022_14_LVR_LAR
LAR,2022-12-04,22,Sun,12,13,,SEA,L 23-27,22,90,4.1,0,2022,2022_13_LAR_SEA
CLE,2022-12-04,22,Sun,12,13,@,HOU,W 27-14,22,82,3.7,0,2022,2022_13_CLE_HOU
LVR,2022-12-04,22,Sun,12,13,,LAC,W 27-20,22,72,3.3,0,2022,2022_13_LVR_LAC
SFO,2022-11-27,22,Sun,11,12,,NOR,W 13-0,22,63,2.9,0,2022,2022_12_SFO_NOR
NYJ,2022-11-06,22,Sun,9,9,,BUF,W 20-17,22,134,6.1,2,2022,2022_09_NYJ_BUF
WAS,2022-11-06,22,Sun,9,9,,MIN,L 17-20,22,56,2.5,0,2022,2022_09_WAS_MIN
NWE,2022-11-06,22,Sun,9,9,,IND,W 26-3,22,78,3.5,0,2022,2022_09_NWE_IND
MIN,2022-10-30,22,Sun,7,8,,ARI,W 34-26,22,78,3.5,0,2022,2022_08_MIN_ARI
ARI,2022-10-20,22,Thu,7,7,,NOR,W 42-34,22,85,3.9,0,2022,2022_07_ARI_NOR
LAR,2022-10-03,22,Mon,4,4,@,SFO,L 9-24,22,88,4.0,1,2022,2022_04_LAR_SFO
CIN,2022-09-29,22,Thu,4,4,,MIA,W 27-15,22,85,3.9,0,2022,2022_04_CIN_MIA
CAR,2022-09-25,22,Sun,3,3,,NOR,W 22-14,22,84,3.8,1,2022,2022_03_CAR_NOR
PHI,2022-09-25,22,Sun,3,3,@,WAS,W 24-8,22,87,4.0,1,2022,2022_03_PHI_WAS
CLE,2022-09-22,22,Thu,3,3,,PIT,W 29-17,22,104,4.7,2,2022,2022_03_CLE_PIT
NWE,2022-09-18,22,Sun,2,2,@,PIT,W 17-14,22,91,4.1,0,2022,2022_02_NWE_PIT
KAN,2022-09-11,22,Sun,1,1,@,ARI,W 44-21,22,103,4.7,1,2022,2022_01_KAN_ARI
MIA,2022-09-11,22,Sun,1,1,,NWE,W 20-7,22,78,3.5,0,2022,2022_01_MIA_NWE
CIN,2022-09-11,22,Sun,1,1,,PIT,L 20-23 (OT),22,75,3.4,0,2022,2022_01_CIN_PIT
CHI,2022-01-09,22,Sun,17,18,@,MIN,L 17-31,22,104,4.7,0,2021,2021_18_CHI_MIN
PHI,2022-01-02,22,Sun,16,17,@,WAS,W 20-16,22,94,4.3,1,2021,2021_17_PHI_WAS
SEA,2022-01-02,22,Sun,16,17,,DET,W 51-29,22,95,4.3,2,2021,2021_17_SEA_DET
BUF,2022-01-02,22,Sun,16,17,,ATL,W 29-15,22,96,4.4,1,2021,2021_17_BUF_ATL
LAR,2021-12-26,22,Sun,15,16,@,MIN,W 30-23,22,66,3.0,1,2021,2021_16_LAR_MIN
LAR,2021-12-13,22,Mon,13,14,@,ARI,W 30-23,22,103,4.7,2,2021,2021_14_LAR_ARI
CIN,2021-12-05,22,Sun,12,13,,LAC,L 22-41,22,79,3.6,1,2021,2021_13_CIN_LAC
PHI,2021-11-21,22,Sun,11,11,,NOR,W 40-29,22,109,5.0,1,2021,2021_11_PHI_NOR
BUF,2021-11-14,22,Sun,9,10,@,NYJ,W 45-17,22,70,3.2,1,2021,2021_10_BUF_NYJ
BAL,2021-11-11,22,Thu,9,10,@,MIA,L 10-22,22,60,2.7,1,2021,2021_10_BAL_MIA
MIA,2021-10-24,22,Sun,7,7,,ATL,L 28-30,22,72,3.3,1,2021,2021_07_MIA_ATL
BUF,2021-10-18,22,Mon,6,6,@,TEN,L 31-34,22,146,6.6,4,2021,2021_06_BUF_TEN
CHI,2021-10-10,22,Sun,5,5,@,LVR,W 20-9,22,71,3.2,1,2021,2021_05_CHI_LVR
CAR,2021-10-10,22,Sun,5,5,,PHI,L 18-21,22,91,4.1,2,2021,2021_05_CAR_PHI
CIN,2021-10-10,22,Sun,5,5,,GNB,L 22-25 (OT),22,133,6.0,0,2021,2021_05_CIN_GNB
JAX,2021-09-30,22,Thu,4,4,@,CIN,L 21-24,22,78,3.5,1,2021,2021_04_JAX_CIN
DET,2021-09-26,22,Sun,3,3,,BAL,L 17-19,22,116,5.3,0,2021,2021_03_DET_BAL
KAN,2021-09-26,22,Sun,3,3,,LAC,L 24-30,22,77,3.5,0,2021,2021_03_KAN_LAC
NYG,2021-09-16,22,Thu,2,2,@,WAS,L 29-30,22,87,4.0,1,2021,2021_02_NYG_WAS
CIN,2021-09-12,22,Sun,1,1,,MIN,W 27-24 (OT),22,67,3.0,1,2021,2021_01_CIN_MIN
ARI,2021-09-12,22,Sun,1,1,@,TEN,W 38-13,22,86,3.9,1,2021,2021_01_ARI_TEN
MIN,2021-01-03,22,Sun,16,17,@,DET,W 37-35,22,129,5.9,2,2020,2020_17_MIN_DET
ATL,2021-01-03,22,Sun,16,17,@,TAM,L 27-44,22,94,4.3,1,2020,2020_17_ATL_TAM
BAL,2020-12-20,22,Sun,14,15,,JAX,W 40-14,22,62,2.8,0,2020,2020_15_BAL_JAX
SFO,2020-12-20,22,Sun,14,15,@,DAL,L 33-41,22,87,4.0,2,2020,2020_15_SFO_DAL
MIA,2020-12-20,22,Sun,14,15,,NWE,W 22-12,22,117,5.3,0,2020,2020_15_MIA_NWE
IND,2020-12-13,22,Sun,13,14,@,LVR,W 44-27,22,79,3.6,1,2020,2020_14_IND_LVR
NYG,2020-12-06,22,Sun,12,13,@,SEA,W 17-12,22,111,5.0,0,2020,2020_13_NYG_SEA
DEN,2020-12-06,22,Sun,12,13,@,KAN,L 16-22,22,134,6.1,0,2020,2020_13_DEN_KAN
CHI,2020-12-06,22,Sun,12,13,,DET,L 30-34,22,60,2.7,2,2020,2020_13_CHI_DET
CLE,2020-11-15,22,Sun,9,10,,HOU,W 10-7,22,90,4.1,0,2020,2020_10_CLE_HOU
LAR,2020-11-15,22,Sun,9,10,,SEA,W 23-16,22,113,5.1,1,2020,2020_10_LAR_SEA
ATL,2020-11-08,22,Sun,9,9,,DEN,W 34-27,22,103,4.7,1,2020,2020_09_ATL_DEN
LVR,2020-11-01,22,Sun,7,8,@,CLE,W 16-6,22,101,4.6,0,2020,2020_08_LVR_CLE
SEA,2020-11-01,22,Sun,7,8,,SFO,W 37-27,22,52,2.4,2,2020,2020_08_SEA_SFO
ATL,2020-10-29,22,Thu,8,8,@,CAR,W 25-17,22,147,6.7,1,2020,2020_08_ATL_CAR
GNB,2020-10-25,22,Sun,6,7,@,HOU,W 35-20,22,79,3.6,0,2020,2020_07_GNB_HOU
CIN,2020-10-25,22,Sun,7,7,,CLE,L 34-37,22,82,3.7,0,2020,2020_07_CIN_CLE
DEN,2020-10-25,22,Sun,6,7,,KAN,L 16-43,22,101,4.6,2,2020,2020_07_DEN_KAN
BUF,2020-10-25,22,Sun,7,7,@,NYJ,W 18-10,22,100,4.5,1,2020,2020_07_BUF_NYJ
SFO,2020-10-25,22,Sun,7,7,@,NWE,W 33-6,22,94,4.3,0,2020,2020_07_SFO_NWE
PHI,2020-10-22,22,Thu,7,7,,NYG,W 22-21,22,160,7.3,1,2020,2020_07_PHI_NYG
PIT,2020-10-18,22,Sun,5,6,,CLE,W 38-7,22,75,3.4,0,2020,2020_06_PIT_CLE
MIA,2020-10-18,22,Sun,6,6,,NYJ,W 24-0,22,115,5.2,0,2020,2020_06_MIA_NYJ
TEN,2020-10-13,22,Tue,4,5,,BUF,W 42-16,22,95,4.3,0,2020,2020_05_TEN_BUF
JAX,2020-10-11,22,Sun,5,5,@,HOU,L 14-30,22,129,5.9,0,2020,2020_05_JAX_HOU
BAL,2020-10-04,22,Sun,4,4,@,WAS,W 31-17,22,69,3.1,2,2020,2020_04_BAL_WAS
NOR,2020-10-04,22,Sun,4,4,@,DET,W 35-29,22,90,4.1,1,2020,2020_04_NOR_DET
SEA,2020-10-04,22,Sun,4,4,@,MIA,W 31-23,22,103,4.7,1,2020,2020_04_SEA_MIA
CLE,2020-09-27,22,Sun,3,3,,WAS,W 34-20,22,103,4.7,1,2020,2020_03_CLE_WAS
NWE,2020-09-27,22,Sun,3,3,,LVR,W 36-20,22,126,5.7,0,2020,2020_03_NWE_LVR
DEN,2020-09-20,22,Sun,2,2,@,PIT,L 21-26,22,109,5.0,1,2020,2020_02_DEN_PIT
LAC,2020-09-20,22,Sun,2,2,,KAN,L 20-23 (OT),22,125,5.7,0,2020,2020_02_LAC_KAN
CAR,2020-09-20,22,Sun,2,2,@,TAM,L 17-31,22,122,5.5,3,2020,2020_02_CAR_TAM
BUF,2020-09-20,22,Sun,2,2,@,MIA,W 31-28,22,99,4.5,1,2020,2020_02_BUF_MIA
GNB,2020-09-13,22,Sun,1,1,@,MIN,W 43-34,22,134,6.1,2,2020,2020_01_GNB_MIN
JAX,2020-09-13,22,Sun,1,1,,IND,W 27-20,22,88,4.0,1,2020,2020_01_JAX_IND
KAN,2020-09-10,22,Thu,1,1,,HOU,W 34-20,22,118,5.4,2,2020,2020_01_KAN_HOU
NWE,2019-12-29,22,Sun,16,17,,MIA,L 24-27,22,63,2.9,1,2019,2019_17_NWE_MIA
DEN,2019-12-29,22,Sun,16,17,,OAK,W 16-15,22,97,4.4,0,2019,2019_17_DEN_OAK
KAN,2019-12-22,22,Sun,15,16,@,CHI,W 26-3,22,101,4.6,0,2019,2019_16_KAN_CHI
OAK,2019-12-15,22,Sun,14,15,,JAX,L 16-20,22,77,3.5,0,2019,2019_15_OAK_JAX
PHI,2019-12-15,22,Sun,14,15,@,WAS,W 37-27,22,101,4.6,1,2019,2019_15_PHI_WAS
PIT,2019-12-08,22,Sun,13,14,@,ARI,W 23-17,22,71,3.2,0,2019,2019_14_PIT_ARI
KAN,2019-12-08,22,Sun,13,14,@,NWE,W 23-16,22,94,4.3,1,2019,2019_14_KAN_NWE
ATL,2019-12-08,22,Sun,13,14,,CAR,W 40-20,22,100,4.5,1,2019,2019_14_ATL_CAR
DEN,2019-12-08,22,Sun,13,14,@,HOU,W 38-24,22,134,6.1,2,2019,2019_14_DEN_HOU
TAM,2019-12-08,22,Sun,13,14,,IND,W 38-35,22,66,3.0,1,2019,2019_14_TAM_IND
MIN,2019-12-08,22,Sun,13,14,,DET,W 20-7,22,70,3.2,0,2019,2019_14_MIN_DET
CHI,2019-12-05,22,Thu,13,14,,DAL,W 31-24,22,82,3.7,2,2019,2019_14_CHI_DAL
GNB,2019-11-24,22,Sun,11,12,@,SFO,L 8-37,22,112,5.1,2,2019,2019_12_GNB_SFO
NYJ,2019-11-24,22,Sun,11,12,,OAK,W 34-3,22,68,3.1,0,2019,2019_12_NYJ_OAK
OAK,2019-11-17,22,Sun,10,11,,CIN,W 17-10,22,173,7.9,1,2019,2019_11_OAK_CIN
PHI,2019-11-17,22,Sun,10,11,,NWE,L 10-17,22,74,3.4,0,2019,2019_11_PHI_NWE
MIN,2019-11-10,22,Sun,10,10,@,DAL,W 28-24,22,50,2.3,0,2019,2019_10_MIN_DAL
DAL,2019-11-04,22,Mon,8,9,@,NYG,W 37-18,22,100,4.5,0,2019,2019_09_DAL_NYG
TAM,2019-11-03,22,Sun,8,9,@,SEA,L 34-40 (OT),22,145,6.6,0,2019,2019_09_TAM_SEA
LAR,2019-10-27,22,Sun,8,8,,CIN,W 24-10,22,104,4.7,0,2019,2019_08_LAR_CIN
