,game_id,Team,Season,Date,Day,G#,Week,Opp,Result,home,Pts_points,Pts_points,PtsO_points,PtDif_points,PC_points,Spread_vegas,Spread_vegas,vs. Line_vegas,Over/Under_vegas,OU Result_vegas,Cmp_pass,Cmp_pass,Att_pass,Inc_pass,Cmp%_pass,Yds_pass,TD_pass,Int_pass,TD%_pass,Int%_pass,Rate_pass,Sk_pass,Yds_pass,Sk%_pass,Y/A_pass,NY/A_pass,AY/A_pass,ANY/A_pass,Y/C_pass,Att_rush,Att_rush,Yds_rush,Y/A_rush,TD_rush,Tot_total,Tot_total,Ply_total,Y/P_total,DPly_total,DY/P_total,TO_total,ToP_total,Time_total,Pen_penalty,Pen_penalty,Yds_penalty,OppPen_penalty,OppYds_penalty,CombPen_penalty,CombPenYds_penalty,1stD_downs,1stD_downs,Rsh_downs,Pass_downs,Pen_downs,3DAtt_downs,3DConv_downs,3D%_downs,4DAtt_downs,4DConv_downs,4D%_downs,Cmp_opp_passing,Cmp_opp_passing,Att_opp_passing,Cmp%_opp_passing,Yds_opp_passing,TD_opp_passing,Sk_opp_passing,Yds_opp_passing,Int_opp_passing,Rate_opp_passing,Att_opp_rushing,Att_opp_rushing,Yds_opp_rushing,Y/A_opp_rushing,TD_opp_rushing,Tot_opp_totals,Tot_opp_totals,TO_opp_totals,1stDOpp_opp_downs,1stDOpp_opp_downs,Rush_opp_downs,Pass_opp_downs,Pen_opp_downs,Opp3DAtt_opp_downs,Opp3DConv_opp_downs,Opp3D%_opp_downs,Opp4DAtt_opp_downs,Opp4DConv_opp_downs,Opp4D%_opp_downs,TD_opp_scoring,TD_opp_scoring,XPA_opp_scoring,XPM_opp_scoring,Att_opp_scoring,Md_opp_scoring,Sfty_opp_scoring
2327,2022_16_ARI_TAM,ARI,2022,2022-12-25,Sun,15,16,TAM,L 16-19 (OT),1,16,16,19,-3,35,7.5,7.5,covered,40.5,under,25,25,46,21,54.3,204,0,1,0.0,2.2,58.3,1,17,2.13,4.4,4.34,3.46,3.38,8.2,27,27,121,4.5,1,325,325,74,4.39,78,5.08,3,29:22,3:31,6,6,74,5,30,11,104,16,16,8,8,0,19,5,26.3,1,1,100.0,32,32,48,66.7,281,1,0,0,2,71.6,30,30,115,3.8,0,396,396,2,21,21,5,15,1,17,6,35.3,2,1,50.0,1,1,1,1,4,4,0
2328,2022_15_CAR_PIT,CAR,2022,2022-12-18,Sun,14,15,PIT,L 16-24,1,16,16,24,-8,40,-2.5,-2.5,did not cover,37.5,over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,40,7,81,12,121,,,,,,,,,,,,17,17,22,77.3,169,0,1,10,0,98.5,45,45,156,3.5,3,325,325,0,22,22,13,9,0,16,12,75.0,0,0,,3,3,3,3,1,1,0
2329,2022_14_BAL_PIT,BAL,2022,2022-12-11,Sun,13,14,PIT,W 16-14,0,16,16,14,2,30,1.5,1.5,covered,36.5,under,,,,,,,,,,,,,,,,,,,,42,42,215,5.1,1,309,309,61,5.07,53,6.21,0,32:59,2:46,5,5,46,2,15,7,61,18,18,12,5,1,13,4,30.8,2,1,50.0,22,22,31,71.0,264,1,2,12,3,67.9,20,20,65,3.3,1,329,329,3,23,23,3,16,4,8,4,50.0,0,0,,2,2,2,2,1,0,0
2330,2022_14_LVR_LAR,LVR,2022,2022-12-08,Thu,13,14,LAR,L 16-17,0,16,16,17,-1,33,-6.0,-6.0,did not cover,44.5,under,,,,,,,,,,,,,,,,,,,,38,38,165,4.3,1,302,302,58,5.21,61,4.62,2,30:21,3:03,7,7,94,7,60,14,154,17,17,8,6,3,13,5,38.5,1,1,100.0,22,22,35,62.9,211,1,4,19,0,89.1,22,22,71,3.2,1,282,282,1,20,20,3,12,5,12,4,33.3,1,1,100.0,2,2,2,2,2,1,0
2331,2022_13_NOR_TAM,NOR,2022,2022-12-05,Mon,13,13,TAM,L 16-17,0,16,16,17,-1,33,3.0,3.0,covered,41.0,under,21,21,29,8,72.4,232,1,0,3.4,0.0,109.8,2,18,6.45,8.0,7.48,8.69,8.13,11.0,25,25,66,2.6,0,298,298,56,5.32,75,4.67,0,29:55,2:57,6,6,84,4,39,10,123,,,,,,,,,,,,36,36,54,66.7,274,2,1,7,1,83.4,20,20,76,3.8,0,350,350,2,25,25,4,19,2,15,8,53.3,0,0,,2,2,2,2,1,1,0
2332,2022_13_ATL_PIT,ATL,2022,2022-12-04,Sun,13,13,PIT,L 16-19,1,16,16,19,-3,35,-1.0,-1.0,did not cover,43.0,under,,,,,,,,,,,,,,,,,,,,28,28,146,5.2,0,306,306,53,5.77,65,5.40,1,27:05,2:52,6,6,48,7,30,13,78,18,18,8,9,1,10,3,30.0,1,1,100.0,16,16,28,57.1,197,1,0,0,0,90.9,37,37,154,4.2,0,351,351,0,22,22,11,10,1,12,6,50.0,0,0,,1,1,1,1,4,4,0
2333,2022_12_TEN_CIN,TEN,2022,2022-11-27,Sun,11,12,CIN,L 16-20,1,16,16,20,-4,36,1.5,1.5,did not cover,43.0,under,22,22,34,12,64.7,281,0,0,0.0,0.0,91.7,1,10,2.86,8.3,8.03,8.26,8.03,12.8,21,21,63,3.0,0,344,344,56,6.14,66,5.67,0,28:14,2:58,8,8,57,9,80,17,137,15,15,2,12,1,16,7,43.8,0,0,,22,22,37,59.5,266,1,1,4,0,90.6,28,28,108,3.9,1,374,374,0,21,21,7,11,3,14,5,35.7,0,0,,2,2,2,2,2,2,0
2334,2022_11_IND_PHI,IND,2022,2022-11-20,Sun,11,11,PHI,L 16-17,1,16,16,17,-1,33,6.5,6.5,covered,45.5,under,23,23,32,9,71.9,185,0,0,0.0,0.0,89.7,4,28,11.11,5.8,5.14,5.78,5.14,8.0,26,26,99,3.8,1,284,284,62,4.58,61,5.15,1,30:38,2:56,8,8,90,7,55,15,145,,,,,,,,,,,,18,18,25,72.0,173,1,3,17,0,104.2,33,33,141,4.3,1,314,314,2,18,18,10,6,2,12,5,41.7,2,1,50.0,2,2,2,2,1,1,0
2335,2022_11_DEN_LVR,DEN,2022,2022-11-20,Sun,10,11,LVR,L 16-22 (OT),1,16,16,22,-6,38,-2.5,-2.5,did not cover,41.0,under,24,24,31,7,77.4,226,0,0,0.0,0.0,99.8,3,21,8.82,7.3,6.65,7.29,6.65,9.4,28,28,94,3.4,1,320,320,62,5.16,62,6.56,0,28:57,3:11,5,5,45,9,98,14,143,19,19,6,11,2,12,3,25.0,0,0,,23,23,37,62.2,298,2,1,9,0,105.5,24,24,109,4.5,0,407,407,0,20,20,8,10,2,11,3,27.3,0,0,,2,2,1,1,4,3,0
2336,2022_10_HOU_NYG,HOU,2022,2022-11-13,Sun,9,10,NYG,L 16-24,0,16,16,24,-8,40,4.5,4.5,did not cover,41.0,under,22,22,37,15,59.5,286,1,1,2.7,2.7,85.3,4,33,9.76,7.7,6.98,7.05,6.37,13.0,19,19,101,5.3,0,387,387,60,6.45,67,5.48,2,26:40,3:12,7,7,40,5,24,12,64,22,22,6,15,1,10,3,30.0,0,0,,,,,,,,,,,,47,47,191,4.1,1,367,367,0,19,19,10,8,1,14,7,50.0,0,0,,3,3,3,3,1,1,0
2337,2022_10_LAC_SFO,LAC,2022,2022-11-13,Sun,9,10,SFO,L 16-22,0,16,16,22,-6,38,7.5,7.5,covered,45.0,under,21,21,37,16,56.8,187,1,1,2.7,2.7,69.2,3,9,7.50,5.1,4.68,4.38,4.05,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,28,67.9,230,0,1,10,0,92.9,41,41,157,3.8,2,387,387,1,22,22,12,10,0,17,9,52.9,1,1,100.0,2,2,2,1,3,3,0
2338,2022_10_SEA_TAM,SEA,2022,2022-11-13,Sun,10,10,TAM,L 16-21,0,16,16,21,-5,37,2.5,2.5,did not cover,45.0,under,23,23,33,10,69.7,244,2,0,6.1,0.0,115.1,3,31,8.33,7.4,6.78,8.61,7.89,10.6,,,,,,283,283,50,5.66,74,5.66,1,23:05,2:48,6,6,46,4,40,10,86,19,19,2,15,2,9,1,11.1,2,2,100.0,22,22,30,73.3,258,2,0,0,2,93.5,44,44,161,3.7,1,419,419,2,26,26,10,15,1,15,10,66.7,0,0,,3,3,3,3,1,0,0
2339,2022_09_TAM_LAR,TAM,2022,2022-11-06,Sun,9,9,LAR,W 16-13,1,16,16,13,3,29,-3.0,-3.0,push,42.5,under,36,36,58,22,62.1,272,1,0,1.7,0.0,79.7,1,8,1.69,4.7,4.61,5.03,4.95,7.6,20,20,51,2.6,0,323,323,79,4.09,55,3.75,0,31:16,3:03,7,7,55,4,53,11,108,18,18,1,15,2,21,9,42.9,2,0,0.0,,,,,,,,,,,24,24,68,2.8,0,,,,,,,,,,,,,,,1,1,1,1,2,2,0
2340,2022_08_IND_WAS,IND,2022,2022-10-30,Sun,8,8,WAS,L 16-17,1,16,16,17,-1,33,-3.0,-3.0,did not cover,39.5,under,17,17,23,6,73.9,189,0,0,0.0,0.0,100.1,2,12,8.00,8.2,7.56,8.22,7.56,11.1,29,29,135,4.7,1,324,324,54,6.00,61,5.93,2,29:20,2:50,,,,,,,,15,15,5,8,2,12,5,41.7,0,0,,23,23,31,74.2,266,1,2,13,1,97.0,28,28,96,3.4,1,362,362,1,20,20,7,13,0,12,2,16.7,3,2,66.7,2,2,2,2,1,1,0
2341,2022_07_NYJ_DEN,NYJ,2022,2022-10-23,Sun,7,7,DEN,W 16-9,0,16,16,9,7,25,-1.5,-1.5,covered,37.0,under,16,16,26,10,61.5,105,0,0,0.0,0.0,72.8,3,16,10.34,4.0,3.62,4.04,3.62,6.6,24,24,155,6.5,1,,,,,,,,,,11,11,85,4,34,15,119,,,,,,,,,,,,24,24,46,52.2,219,0,1,6,1,56.3,28,28,105,3.8,1,324,324,1,21,21,7,10,4,16,5,31.3,3,1,33.3,1,1,1,0,2,1,0
2342,2022_07_MIA_PIT,MIA,2022,2022-10-23,Sun,7,7,PIT,W 16-10,1,16,16,10,6,26,,,,,,21,21,35,14,60.0,261,1,0,2.9,0.0,92.7,0,0,0.00,7.5,7.46,8.03,8.03,12.4,27,27,111,4.1,0,372,372,62,6.00,69,4.94,0,26:44,3:00,5,5,30,5,40,10,70,17,17,5,12,0,14,4,28.6,1,0,0.0,32,32,44,72.7,246,1,2,11,3,65.2,23,23,95,4.1,0,341,341,3,19,19,4,14,1,14,4,28.6,2,2,100.0,1,1,1,1,1,1,0
2343,2022_06_DEN_LAC,DEN,2022,2022-10-17,Mon,6,6,LAC,L 16-19 (OT),0,16,16,19,-3,35,4.5,4.5,covered,45.5,under,,,,,,,,,,,,,,,,,,,,23,23,98,4.3,0,,,,,,,,,,10,10,151,9,89,19,240,,,,,,,,,,,,37,37,57,64.9,224,0,2,14,1,65.2,24,24,73,3.0,1,297,297,1,24,24,7,10,7,22,11,50.0,3,1,33.3,1,1,1,1,4,4,0
2344,2022_06_MIA_MIN,MIA,2022,2022-10-16,Sun,6,6,MIN,L 16-24,1,16,16,24,-8,40,3.0,3.0,did not cover,45.5,under,30,30,47,17,63.8,385,2,2,4.3,4.3,88.8,6,33,11.32,8.2,7.26,7.13,6.32,12.8,20,20,73,3.7,0,458,458,73,6.27,50,4.68,3,35:29,3:07,10,10,97,2,20,12,117,23,23,5,18,0,14,4,28.6,2,1,50.0,20,20,30,66.7,156,2,3,19,0,101.5,,,,,,,,,,,,,,,,,,,,3,3,2,1,1,1,0
2345,2022_04_CAR_ARI,CAR,2022,2022-10-02,Sun,4,4,ARI,L 16-26,1,16,16,26,-10,42,-1.0,-1.0,did not cover,43.5,under,22,22,36,14,61.1,180,1,2,2.8,5.6,61.9,2,17,5.26,5.0,4.74,3.06,2.89,8.2,,,,,,,,,,,,,,,6,6,76,7,61,13,137,,,,,,,,,,,,23,23,32,71.9,206,2,1,1,1,96.6,37,37,132,3.6,1,338,338,1,20,20,8,10,2,15,6,40.0,2,0,0.0,3,3,2,2,2,2,0
2346,2022_03_NYG_DAL,NYG,2022,2022-09-26,Mon,3,3,DAL,L 16-23,1,16,16,23,-7,39,-1.0,-1.0,did not cover,39.0,push,20,20,37,17,54.1,169,0,1,0.0,2.7,57.9,5,27,11.90,4.6,4.02,3.35,2.95,8.5,25,25,167,6.7,1,336,336,67,5.01,61,6.41,1,27:18,3:11,8,8,57,8,70,16,127,22,22,10,8,4,11,3,27.3,1,0,0.0,21,21,31,67.7,215,1,0,0,0,98.2,30,30,176,5.9,1,391,391,0,23,23,9,12,2,13,5,38.5,1,1,100.0,2,2,2,2,4,3,0
2347,2022_02_DEN_HOU,DEN,2022,2022-09-18,Sun,2,2,HOU,W 16-9,1,16,16,9,7,25,,,,,,,,,,,,,,,,,,,,,,,,,31,31,149,4.8,0,350,350,65,5.38,59,3.97,1,32:33,3:04,13,13,100,8,94,21,194,20,20,5,11,4,12,3,25.0,1,1,100.0,19,19,38,50.0,154,0,3,23,0,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2348,2022_02_CAR_NYG,CAR,2022,2022-09-18,Sun,2,2,NYG,L 16-19,0,16,16,19,-3,35,2.0,2.0,did not cover,43.5,under,,,,,,,,,,,,,,,,,,,,23,23,146,6.3,0,275,275,54,5.09,70,3.79,2,23:55,3:00,5,5,38,8,62,13,100,18,18,7,7,4,12,2,16.7,1,1,100.0,22,22,34,64.7,162,1,3,14,0,85.7,33,33,103,3.1,0,265,265,0,18,18,8,8,2,18,6,33.3,1,1,100.0,1,1,1,1,4,4,0
2349,2022_01_DEN_SEA,DEN,2022,2022-09-12,Mon,1,1,SEA,L 16-17,0,16,16,17,-1,33,-6.5,-6.5,did not cover,44.5,under,29,29,42,13,69.0,330,1,0,2.4,0.0,101.3,2,10,4.55,7.9,7.50,8.33,7.95,11.4,20,20,103,5.2,0,433,433,64,6.77,49,5.16,2,33:39,2:57,12,12,106,5,77,17,183,20,20,5,13,2,15,8,53.3,1,0,0.0,23,23,28,82.1,177,2,2,18,0,116.8,19,19,76,4.0,0,,,,19,19,3,9,7,11,6,54.5,1,0,0.0,2,2,2,2,1,1,0
2350,2021_18_CIN_CLE,CIN,2021,2022-01-09,Sun,17,18,CLE,L 16-21,0,16,16,21,-5,37,5.5,5.5,covered,37.0,push,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,32,4,46,8,78,,,,,,,,,,,,17,17,24,70.8,171,2,1,5,1,101.2,41,41,205,5.0,1,376,376,2,24,24,15,8,1,12,6,50.0,1,0,0.0,3,3,3,3,0,0,0
2351,2021_18_PIT_BAL,PIT,2021,2022-01-09,Sun,17,18,BAL,W 16-13 (OT),0,16,16,13,3,29,3.5,3.5,covered,41.0,under,30,30,44,14,68.2,235,1,1,2.3,2.3,80.1,1,9,2.22,5.3,5.22,4.77,4.67,7.8,30,30,79,2.6,0,314,314,75,4.19,71,5.37,1,36:48,3:30,6,6,43,1,5,7,48,19,19,5,14,0,17,6,35.3,1,1,100.0,16,16,32,50.0,132,0,3,9,2,34.9,36,36,249,6.9,1,381,381,3,20,20,14,5,1,14,3,21.4,2,1,50.0,1,1,1,1,2,2,0
2352,2021_17_WAS_PHI,WAS,2021,2022-01-02,Sun,16,17,PHI,L 16-20,1,16,16,20,-4,36,4.5,4.5,covered,44.5,under,27,27,36,9,75.0,218,0,1,0.0,2.8,81.6,3,29,7.69,6.1,5.59,4.81,4.44,8.1,22,22,94,4.3,1,312,312,61,5.11,61,5.41,1,27:51,2:46,,,,,,,,24,24,8,14,2,15,9,60.0,1,0,0.0,17,17,26,65.4,212,0,1,2,0,90.5,34,34,118,3.5,2,330,330,0,18,18,9,9,0,12,4,33.3,4,3,75.0,2,2,2,2,2,2,0
2353,2021_16_DET_ATL,DET,2021,2021-12-26,Sun,15,16,ATL,L 16-20,0,16,16,20,-4,36,6.5,6.5,covered,42.0,under,25,25,35,10,71.4,208,1,1,2.9,2.9,84.0,0,0,0.00,5.9,5.94,5.23,5.23,8.3,33,33,130,3.9,0,338,338,68,4.97,45,5.64,1,38:05,2:41,6,6,30,2,15,8,45,19,19,6,12,1,16,7,43.8,4,3,75.0,18,18,24,75.0,207,1,3,8,0,114.4,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,0
2354,2021_16_ARI_IND,ARI,2021,2021-12-25,Sat,15,16,IND,L 16-22,1,16,16,22,-6,38,-2.0,-2.0,did not cover,49.0,under,27,27,43,16,62.8,245,1,0,2.3,0.0,85.9,0,0,0.00,5.7,5.70,6.16,6.16,9.1,21,21,133,6.3,1,378,378,64,5.91,63,5.49,0,24:31,3:04,11,11,85,5,40,16,125,20,20,8,12,0,13,6,46.2,3,1,33.3,18,18,28,64.3,220,2,2,5,0,112.2,33,33,126,3.8,0,346,346,0,20,20,5,11,4,15,8,53.3,1,0,0.0,2,2,2,2,3,2,1
2355,2021_15_LVR_CLE,LVR,2021,2021-12-20,Mon,14,15,CLE,W 16-14,0,16,16,14,2,30,3.0,3.0,covered,41.0,under,25,25,38,13,65.8,230,1,1,2.6,2.6,80.6,2,6,5.00,6.1,5.75,5.39,5.13,9.2,25,25,98,3.9,0,328,328,65,5.05,54,4.37,2,33:24,2:58,7,7,64,3,61,10,125,20,20,5,14,1,13,6,46.2,1,1,100.0,20,20,30,66.7,147,1,0,0,0,89.2,24,24,89,3.7,1,,,,,,,,,,,,,,,2,2,2,2,1,0,0
2356,2021_15_JAX_HOU,JAX,2021,2021-12-19,Sun,14,15,HOU,L 16-30,1,16,16,30,-14,46,-6.0,-6.0,did not cover,40.0,over,22,22,38,16,57.9,189,0,0,0.0,0.0,73.4,3,21,7.32,5.0,4.61,4.97,4.61,8.6,25,25,107,4.3,1,296,296,66,4.48,57,4.93,0,29:53,3:03,4,4,40,9,65,13,105,21,21,6,12,3,14,3,21.4,3,2,66.7,19,19,30,63.3,206,2,1,3,1,91.8,26,26,75,2.9,0,281,281,1,,,,,,,,,,,,3,3,3,3,3,3,0
2357,2021_12_BAL_CLE,BAL,2021,2021-11-28,Sun,11,12,CLE,W 16-10,1,16,16,10,6,26,-3.5,-3.5,covered,47.0,under,20,20,32,12,62.5,155,1,4,3.1,12.5,46.5,2,10,5.88,4.8,4.56,-0.16,-0.15,7.8,43,43,148,3.4,0,303,303,77,3.94,57,4.60,4,37:04,3:14,5,5,54,5,45,10,99,22,22,12,6,4,15,7,46.7,1,1,100.0,18,18,37,48.6,222,1,3,25,0,76.6,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,1,0
2358,2021_12_CHI_DET,CHI,2021,2021-11-25,Thu,11,12,DET,W 16-14,0,16,16,14,2,30,-3.0,-3.0,did not cover,41.0,under,24,24,39,15,61.5,310,1,1,2.6,2.6,85.1,1,7,2.50,7.9,7.75,7.31,7.13,12.9,29,29,68,2.3,0,378,378,69,5.48,45,5.31,1,32:56,3:05,5,5,50,10,67,15,117,21,21,3,18,0,13,5,38.5,0,0,,21,21,25,84.0,163,2,1,8,0,120.5,19,19,76,4.0,0,,,,,,,,,,,,,,,2,2,2,2,0,0,0
2359,2021_11_BAL_CHI,BAL,2021,2021-11-21,Sun,10,11,CHI,W 16-13,0,16,16,13,3,29,-5.0,-5.0,did not cover,43.5,under,26,26,36,10,72.2,176,0,1,0.0,2.8,76.0,6,43,14.29,4.9,4.19,3.64,3.12,6.8,34,34,123,3.6,1,299,299,76,3.93,57,6.19,1,38:50,3:11,6,6,36,6,58,12,94,23,23,9,12,2,16,7,43.8,1,1,100.0,,,,,,,,,,,20,20,92,4.6,0,353,353,1,,,,,,,,,,,,2,2,1,1,1,0,0
2360,2021_10_PIT_DET,PIT,2021,2021-11-14,Sun,9,10,DET,T 16-16 (OT),1,16,16,16,0,32,-6.0,-6.0,did not cover,41.0,under,30,30,50,20,60.0,242,1,1,2.0,2.0,70.6,0,0,0.00,4.8,4.84,4.34,4.34,8.1,31,31,145,4.7,0,387,387,81,4.78,68,4.50,3,36:48,3:40,7,7,59,8,84,15,143,22,22,7,13,2,17,7,41.2,0,0,,,,,,,,,,,,39,39,229,5.9,2,306,306,0,17,17,10,5,2,18,4,22.2,2,2,100.0,2,2,2,1,2,1,0
2361,2021_10_DET_PIT,DET,2021,2021-11-14,Sun,9,10,PIT,T 16-16 (OT),0,16,16,16,0,32,6.0,6.0,covered,41.0,under,,,,,,,,,,,,,,,,,,,,39,39,229,5.9,2,306,306,68,4.50,81,4.78,0,33:12,3:40,8,8,84,7,59,15,143,17,17,10,5,2,18,4,22.2,2,2,100.0,30,30,50,60.0,242,1,0,0,1,70.6,31,31,145,4.7,0,387,387,3,22,22,7,13,2,17,7,41.2,0,0,,1,1,1,1,3,3,0
2362,2021_09_CIN_CLE,CIN,2021,2021-11-07,Sun,9,9,CLE,L 16-41,1,16,16,41,-25,57,-2.5,-2.5,did not cover,47.5,over,29,29,42,13,69.0,263,0,2,0.0,4.8,68.4,5,25,10.64,6.3,5.60,4.12,3.68,9.1,23,23,85,3.7,2,348,348,70,4.97,46,7.85,3,35:22,3:07,4,4,31,10,84,14,115,25,25,6,15,4,11,3,27.3,2,0,0.0,,,,,,,,,,,23,23,153,6.7,2,361,361,0,,,,,,,,,,,,5,5,5,5,3,2,0
2363,2021_09_CIN_CLE,CIN,2021,2021-11-07,Sun,9,9,CLE,L 16-41,1,16,16,41,-25,57,-2.5,-2.5,did not cover,47.5,over,29,29,42,13,69.0,263,0,2,0.0,4.8,68.4,5,25,10.64,6.3,5.60,4.12,3.68,9.1,23,23,85,3.7,2,348,348,70,4.97,46,7.85,3,35:22,3:07,4,4,31,10,84,14,115,25,25,6,15,4,11,3,27.3,2,0,0.0,,,,,,,,,,,23,23,153,6.7,2,361,361,0,,,,,,,,,,,,5,5,5,5,3,2,0
2364,2021_09_DAL_DEN,DAL,2021,2021-11-07,Sun,8,9,DEN,L 16-30,1,16,16,30,-14,46,,,,,,19,19,39,20,48.7,212,2,1,5.1,2.6,73.9,2,20,4.88,5.4,5.17,5.31,5.05,11.2,,,,,,290,290,57,5.09,73,5.58,2,18:48,3:02,5,5,38,5,37,10,75,,,,,,,,,,,,19,19,28,67.9,217,1,4,32,0,102.8,41,41,190,4.6,2,407,407,0,23,23,12,9,2,15,8,53.3,0,0,,3,3,2,1,4,3,0
2365,2021_09_LVR_NYG,LVR,2021,2021-11-07,Sun,8,9,NYG,L 16-23,0,16,16,23,-7,39,-3.0,-3.0,did not cover,46.5,under,30,30,46,16,65.2,286,1,2,2.2,4.3,72.4,1,10,2.13,6.2,6.09,4.70,4.60,9.5,20,20,117,5.9,0,403,403,67,6.01,54,4.57,3,29:49,2:54,6,6,65,4,35,10,100,24,24,8,15,1,12,4,33.3,1,1,100.0,,,,,,,,,,,31,31,149,4.8,0,,,,16,16,8,6,2,12,6,50.0,0,0,,2,2,2,2,3,3,0
2366,2021_09_LAR_TEN,LAR,2021,2021-11-07,Sun,9,9,TEN,L 16-28,1,16,16,28,-12,44,,,,,,31,31,48,17,64.6,253,1,2,2.1,4.2,71.0,5,41,9.43,5.3,4.77,3.81,3.45,8.2,21,21,94,4.5,0,347,347,74,4.69,56,3.46,2,32:21,3:08,12,12,115,4,19,16,134,22,22,5,16,1,15,4,26.7,3,2,66.7,19,19,27,70.4,125,1,3,18,1,76.9,26,26,69,2.7,2,,,,16,16,4,9,3,12,4,33.3,2,2,100.0,4,4,4,4,0,0,0
2367,2021_08_MIN_DAL,MIN,2021,2021-10-31,Sun,7,8,DAL,L 16-20,1,16,16,20,-4,36,-3.0,-3.0,did not cover,51.5,under,23,23,36,13,63.9,177,1,0,2.8,0.0,85.9,1,7,2.70,4.9,4.78,5.47,5.32,7.7,24,24,101,4.2,0,278,278,61,4.56,68,6.16,0,27:28,3:11,7,7,57,11,96,18,153,17,17,4,6,7,13,1,7.7,2,1,50.0,25,25,41,61.0,341,2,3,19,1,93.6,24,24,78,3.3,0,419,419,2,23,23,4,17,2,14,7,50.0,0,0,,2,2,2,2,3,2,0
2368,2021_03_IND_TEN,IND,2021,2021-09-26,Sun,3,3,TEN,L 16-25,0,16,16,25,-9,41,5.5,5.5,did not cover,47.5,under,19,19,37,18,51.4,178,0,0,0.0,0.0,66.7,2,16,5.13,4.8,4.56,4.81,4.56,9.4,,,,,,265,265,57,4.65,65,5.66,0,25:54,3:01,4,4,66,4,24,8,90,19,19,7,8,4,12,3,25.0,2,2,100.0,18,18,27,66.7,188,3,1,9,2,92.8,37,37,180,4.9,0,368,368,3,24,24,10,11,3,12,6,50.0,1,1,100.0,3,3,2,2,1,1,0
2369,2021_01_NWE_MIA,NWE,2021,2021-09-12,Sun,1,1,MIA,L 16-17,1,16,16,17,-1,33,-3.0,-3.0,did not cover,43.5,under,29,29,39,10,74.4,268,1,0,2.6,0.0,102.6,1,13,2.50,6.9,6.70,7.38,7.20,9.2,30,30,125,4.2,0,393,393,70,5.61,52,4.98,2,36:43,2:54,8,8,84,5,28,13,112,24,24,8,14,2,16,11,68.8,0,0,,,,,,,,,,,,23,23,74,3.2,1,,,,16,16,7,9,0,11,4,36.4,0,0,,2,2,2,2,1,1,0
2370,2021_01_BUF_PIT,BUF,2021,2021-09-12,Sun,1,1,PIT,L 16-23,1,16,16,23,-7,39,,,,,,30,30,51,21,58.8,254,1,0,2.0,0.0,79.7,3,16,5.56,5.0,4.70,5.37,5.07,8.5,25,25,117,4.7,0,371,371,79,4.70,55,4.58,1,33:17,3:08,8,8,81,5,32,13,113,22,22,8,13,1,18,8,44.4,3,1,33.3,18,18,32,56.3,177,1,2,11,0,82.4,21,21,75,3.6,0,,,,16,16,4,9,3,12,4,33.3,0,0,,,,,,,,
2371,2021_01_WAS_LAC,WAS,2021,2021-09-12,Sun,1,1,LAC,L 16-20,1,16,16,20,-4,36,-1.5,-1.5,did not cover,45.0,under,,,,,,,,,,,,,,,,,,,,27,27,126,4.7,0,,,,,,,,,,8,8,57,6,94,14,151,,,,,,,,,,,,31,31,47,66.0,334,1,2,3,1,84.9,29,29,90,3.1,1,424,424,2,27,27,6,20,1,19,14,73.7,0,0,,2,2,2,2,2,2,0
2372,2021_01_WAS_LAC,WAS,2021,2021-09-12,Sun,1,1,LAC,L 16-20,1,16,16,20,-4,36,-1.5,-1.5,did not cover,45.0,under,,,,,,,,,,,,,,,,,,,,27,27,126,4.7,0,,,,,,,,,,8,8,57,6,94,14,151,,,,,,,,,,,,31,31,47,66.0,334,1,2,3,1,84.9,29,29,90,3.1,1,424,424,2,27,27,6,20,1,19,14,73.7,0,0,,2,2,2,2,2,2,0
2373,2021_01_IND_SEA,IND,2021,2021-09-12,Sun,1,1,SEA,L 16-28,1,16,16,28,-12,44,3.0,3.0,did not cover,49.0,under,25,25,38,13,65.8,223,2,0,5.3,0.0,102.0,3,28,7.32,5.9,5.44,6.92,6.41,8.9,30,30,113,3.8,0,336,336,71,4.73,53,7.19,1,35:47,2:58,,,,,,,,23,23,8,14,1,13,5,38.5,3,0,0.0,18,18,23,78.3,241,4,3,13,0,149.9,27,27,140,5.2,0,381,381,1,18,18,6,12,0,9,4,44.4,0,0,,4,4,4,4,0,0,0
2374,2020_17_CHI_GNB,CHI,2020,2021-01-03,Sun,16,17,GNB,L 16-35,1,16,16,35,-19,51,4.5,4.5,did not cover,48.0,over,33,33,42,9,78.6,248,0,1,0.0,2.4,81.7,1,4,2.33,5.9,5.77,4.83,4.72,7.5,31,31,108,3.5,1,356,356,74,4.81,44,7.18,2,35:28,2:54,,,,,,,,21,21,9,12,0,15,6,40.0,6,5,83.3,19,19,24,79.2,237,4,1,3,0,147.4,,,,,,316,316,1,17,17,3,13,1,7,4,57.1,0,0,,5,5,5,5,0,0,0
