Team,Date,1stDOpp,Day,G#,Week,,Opp,Result,1stDOpp,Rush,Pass,Pen,Opp3DAtt,Opp3DConv,Opp3D%,Opp4DAtt,Opp4DConv,Opp4D%,Season,game_id
NOR,2021-12-19,17,Sun,14,15,@,TAM,W 9-0,17,3,13,1,19,6,31.6,1,0,0.0,2021,2021_15_NOR_TAM
DEN,2021-12-12,17,Sun,13,14,,DET,W 38-10,17,7,9,1,14,5,35.7,5,3,60.0,2021,2021_14_DEN_DET
SEA,2021-12-05,17,Sun,12,13,,SFO,W 30-23,17,6,11,0,10,3,30.0,2,1,50.0,2021,2021_13_SEA_SFO
BAL,2021-12-05,17,Sun,12,13,@,PIT,L 19-20,17,4,11,2,12,5,41.7,0,0,,2021,2021_13_BAL_PIT
DAL,2021-12-02,17,Thu,12,13,@,NOR,W 27-17,17,7,10,0,14,5,35.7,1,1,100.0,2021,2021_13_DAL_NOR
NOR,2021-12-02,17,Thu,12,13,,DAL,L 17-27,17,5,10,2,13,2,15.4,1,0,0.0,2021,2021_13_NOR_DAL
PHI,2021-11-28,17,Sun,12,12,@,NYG,L 7-13,17,4,12,1,12,3,25.0,1,1,100.0,2021,2021_12_PHI_NYG
SFO,2021-11-28,17,Sun,11,12,,MIN,W 34-26,17,3,13,1,8,2,25.0,3,1,33.3,2021,2021_12_SFO_MIN
PIT,2021-11-14,17,Sun,9,10,,DET,T 16-16 (OT),17,10,5,2,18,4,22.2,2,2,100.0,2021,2021_10_PIT_DET
PHI,2021-11-14,17,Sun,10,10,@,DEN,W 30-13,17,5,9,3,11,1,9.1,2,0,0.0,2021,2021_10_PHI_DEN
NOR,2021-11-14,17,Sun,9,10,@,TEN,L 21-23,17,4,10,3,12,3,25.0,0,0,,2021,2021_10_NOR_TEN
NWE,2021-11-14,17,Sun,10,10,,CLE,W 45-7,17,4,12,1,11,1,9.1,4,2,50.0,2021,2021_10_NWE_CLE
BAL,2021-11-11,17,Thu,9,10,@,MIA,L 10-22,17,4,12,1,13,3,23.1,0,0,,2021,2021_10_BAL_MIA
JAX,2021-11-07,17,Sun,8,9,,BUF,W 9-6,17,2,15,0,15,6,40.0,1,0,0.0,2021,2021_09_JAX_BUF
CAR,2021-11-07,17,Sun,9,9,,NWE,L 6-24,17,10,5,2,14,6,42.9,1,1,100.0,2021,2021_09_CAR_NWE
WAS,2021-10-31,17,Sun,8,8,@,DEN,L 10-17,17,6,10,1,13,7,53.8,0,0,,2021,2021_08_WAS_DEN
JAX,2021-10-31,17,Sun,7,8,@,SEA,L 7-31,17,5,9,3,10,3,30.0,1,1,100.0,2021,2021_08_JAX_SEA
CAR,2021-10-31,17,Sun,8,8,@,ATL,W 19-13,17,2,11,4,10,3,30.0,1,1,100.0,2021,2021_08_CAR_ATL
DAL,2021-10-31,17,Sun,7,8,@,MIN,W 20-16,17,4,6,7,13,1,7.7,2,1,50.0,2021,2021_08_DAL_MIN
NWE,2021-10-31,17,Sun,8,8,@,LAC,W 27-24,17,5,12,0,12,4,33.3,1,1,100.0,2021,2021_08_NWE_LAC
SFO,2021-10-24,17,Sun,6,7,,IND,L 18-30,17,8,6,3,14,6,42.9,1,1,100.0,2021,2021_07_SFO_IND
TAM,2021-10-24,17,Sun,7,7,,CHI,W 38-3,17,6,11,0,11,2,18.2,1,0,0.0,2021,2021_07_TAM_CHI
DAL,2021-10-17,17,Sun,6,6,@,NWE,W 35-29 (OT),17,6,9,2,9,3,33.3,0,0,,2021,2021_06_DAL_NWE
TAM,2021-10-10,17,Sun,5,5,,MIA,W 45-17,17,2,13,2,7,2,28.6,0,0,,2021,2021_05_TAM_MIA
PHI,2021-10-10,17,Sun,5,5,@,CAR,W 21-18,17,6,9,2,15,5,33.3,0,0,,2021,2021_05_PHI_CAR
ATL,2021-10-10,17,Sun,5,5,,NYJ,W 27-20,17,6,9,2,10,5,50.0,0,0,,2021,2021_05_ATL_NYJ
PIT,2021-10-10,17,Sun,5,5,,DEN,W 27-19,17,3,14,0,12,2,16.7,4,3,75.0,2021,2021_05_PIT_DEN
GNB,2021-10-03,17,Sun,4,4,,PIT,W 27-17,17,5,11,1,11,4,36.4,2,0,0.0,2021,2021_04_GNB_PIT
NYJ,2021-09-19,17,Sun,2,2,,NWE,L 6-25,17,6,9,2,12,3,25.0,0,0,,2021,2021_02_NYJ_NWE
LVR,2021-09-19,17,Sun,2,2,@,PIT,W 26-17,17,3,13,1,12,5,41.7,1,0,0.0,2021,2021_02_LVR_PIT
TEN,2021-09-19,17,Sun,2,2,@,SEA,W 33-30 (OT),17,5,10,2,12,4,33.3,0,0,,2021,2021_02_TEN_SEA
CLE,2021-09-19,17,Sun,2,2,,HOU,W 31-21,17,5,10,2,14,8,57.1,0,0,,2021,2021_02_CLE_HOU
ARI,2021-09-12,17,Sun,1,1,@,TEN,W 38-13,17,5,12,0,14,5,35.7,3,1,33.3,2021,2021_01_ARI_TEN
NOR,2021-01-03,17,Sun,16,17,@,CAR,W 33-7,17,7,9,1,9,1,11.1,4,2,50.0,2020,2020_17_NOR_CAR
CHI,2021-01-03,17,Sun,16,17,,GNB,L 16-35,17,3,13,1,7,4,57.1,0,0,,2020,2020_17_CHI_GNB
SEA,2021-01-03,17,Sun,16,17,@,SFO,W 26-23,17,2,14,1,15,6,40.0,1,1,100.0,2020,2020_17_SEA_SFO
BAL,2020-12-20,17,Sun,14,15,,JAX,W 40-14,17,5,11,1,12,5,41.7,3,1,33.3,2020,2020_15_BAL_JAX
LAR,2020-12-20,17,Sun,14,15,,NYJ,L 20-23,17,5,11,1,17,7,41.2,1,1,100.0,2020,2020_15_LAR_NYJ
CHI,2020-12-13,17,Sun,13,14,,HOU,W 36-7,17,7,10,0,14,7,50.0,3,1,33.3,2020,2020_14_CHI_HOU
MIN,2020-12-13,17,Sun,13,14,@,TAM,L 14-26,17,6,8,3,11,5,45.5,0,0,,2020,2020_14_MIN_TAM
NWE,2020-12-10,17,Thu,13,14,@,LAR,L 3-24,17,10,6,1,14,3,21.4,2,2,100.0,2020,2020_14_NWE_LAR
WAS,2020-12-07,17,Mon,12,13,@,PIT,W 23-17,17,1,13,3,15,6,40.0,2,0,0.0,2020,2020_13_WAS_PIT
NWE,2020-12-06,17,Sun,12,13,@,LAC,W 45-0,17,4,12,1,18,7,38.9,5,1,20.0,2020,2020_13_NWE_LAC
GNB,2020-12-06,17,Sun,12,13,,PHI,W 30-16,17,7,8,2,13,4,30.8,1,1,100.0,2020,2020_13_GNB_PHI
PHI,2020-11-22,17,Sun,10,11,@,CLE,L 17-22,17,7,9,1,14,4,28.6,2,0,0.0,2020,2020_11_PHI_CLE
DEN,2020-11-22,17,Sun,10,11,,MIA,W 20-13,17,3,11,3,16,7,43.8,0,0,,2020,2020_11_DEN_MIA
SFO,2020-11-15,17,Sun,10,10,@,NOR,L 13-27,17,7,8,2,12,2,16.7,0,0,,2020,2020_10_SFO_NOR
LAC,2020-11-15,17,Sun,9,10,@,MIA,L 21-29,17,6,10,1,14,5,35.7,0,0,,2020,2020_10_LAC_MIA
GNB,2020-11-05,17,Thu,8,9,@,SFO,W 34-17,17,6,8,3,10,3,30.0,1,0,0.0,2020,2020_09_GNB_SFO
LAC,2020-11-01,17,Sun,7,8,@,DEN,L 30-31,17,3,11,3,13,5,38.5,0,0,,2020,2020_08_LAC_DEN
SFO,2020-10-25,17,Sun,7,7,@,NWE,W 33-6,17,5,10,2,6,1,16.7,0,0,,2020,2020_07_SFO_NWE
DEN,2020-10-25,17,Sun,6,7,,KAN,L 16-43,17,7,9,1,8,0,0.0,0,0,,2020,2020_07_DEN_KAN
BUF,2020-10-25,17,Sun,7,7,@,NYJ,W 18-10,17,9,5,3,8,2,25.0,1,0,0.0,2020,2020_07_BUF_NYJ
PHI,2020-10-22,17,Thu,7,7,,NYG,W 22-21,17,6,8,3,10,3,30.0,0,0,,2020,2020_07_PHI_NYG
SFO,2020-10-18,17,Sun,6,6,,LAR,W 24-16,17,7,9,1,12,4,33.3,1,0,0.0,2020,2020_06_SFO_LAR
PHI,2020-10-18,17,Sun,6,6,,BAL,L 28-30,17,7,10,0,16,6,37.5,0,0,,2020,2020_06_PHI_BAL
CIN,2020-10-11,17,Sun,5,5,@,BAL,L 3-27,17,6,10,1,15,7,46.7,1,0,0.0,2020,2020_05_CIN_BAL
DEN,2020-09-27,17,Sun,3,3,,TAM,L 10-28,17,5,12,0,16,8,50.0,1,1,100.0,2020,2020_03_DEN_TAM
SFO,2020-09-20,17,Sun,2,2,@,NYJ,W 31-13,17,5,10,2,14,5,35.7,2,0,0.0,2020,2020_02_SFO_NYJ
NYJ,2020-09-20,17,Sun,2,2,,SFO,L 13-31,17,3,12,2,13,7,53.8,0,0,,2020,2020_02_NYJ_SFO
IND,2020-09-13,17,Sun,1,1,@,JAX,L 20-27,17,4,11,2,10,5,50.0,0,0,,2020,2020_01_IND_JAX
JAX,2019-12-29,17,Sun,16,17,,IND,W 38-20,17,9,7,1,12,4,33.3,1,0,0.0,2019,2019_17_JAX_IND
GNB,2019-12-29,17,Sun,16,17,@,DET,W 23-20,17,9,5,3,12,3,25.0,1,1,100.0,2019,2019_17_GNB_DET
NYJ,2019-12-29,17,Sun,16,17,@,BUF,W 13-6,17,6,10,1,14,4,28.6,0,0,,2019,2019_17_NYJ_BUF
NOR,2019-12-22,17,Sun,15,16,@,TEN,W 38-28,17,4,11,2,13,5,38.5,1,0,0.0,2019,2019_16_NOR_TEN
BAL,2019-12-22,17,Sun,15,16,@,CLE,W 31-15,17,2,10,5,12,3,25.0,0,0,,2019,2019_16_BAL_CLE
ATL,2019-12-22,17,Sun,15,16,,JAX,W 24-12,17,5,9,3,14,3,21.4,4,3,75.0,2019,2019_16_ATL_JAX
OAK,2019-12-15,17,Sun,14,15,,JAX,L 16-20,17,4,10,3,12,3,25.0,1,1,100.0,2019,2019_15_OAK_JAX
MIN,2019-12-15,17,Sun,14,15,@,LAC,W 39-10,17,3,14,0,11,6,54.5,2,1,50.0,2019,2019_15_MIN_LAC
PIT,2019-12-15,17,Sun,14,15,,BUF,L 10-17,17,10,7,0,14,6,42.9,1,1,100.0,2019,2019_15_PIT_BUF
PIT,2019-12-08,17,Sun,13,14,@,ARI,W 23-17,17,5,11,1,11,4,36.4,3,1,33.3,2019,2019_14_PIT_ARI
KAN,2019-12-08,17,Sun,13,14,@,NWE,W 23-16,17,6,8,3,12,2,16.7,3,1,33.3,2019,2019_14_KAN_NWE
CIN,2019-12-08,17,Sun,13,14,@,CLE,L 19-27,17,7,9,1,12,7,58.3,0,0,,2019,2019_14_CIN_CLE
SEA,2019-12-02,17,Mon,12,13,,MIN,W 37-30,17,4,12,1,10,5,50.0,1,0,0.0,2019,2019_13_SEA_MIN
DEN,2019-12-01,17,Sun,12,13,,LAC,W 23-20,17,5,11,1,15,5,33.3,1,1,100.0,2019,2019_13_DEN_LAC
DAL,2019-11-24,17,Sun,11,12,@,NWE,L 9-13,17,6,10,1,14,3,21.4,1,0,0.0,2019,2019_12_DAL_NWE
LAR,2019-11-17,17,Sun,10,11,,CHI,W 17-7,17,5,10,2,17,6,35.3,2,0,0.0,2019,2019_11_LAR_CHI
ATL,2019-11-17,17,Sun,10,11,@,CAR,W 29-3,17,2,15,0,14,2,14.3,5,3,60.0,2019,2019_11_ATL_CAR
PIT,2019-11-14,17,Thu,10,11,@,CLE,L 7-21,17,6,10,1,16,6,37.5,0,0,,2019,2019_11_PIT_CLE
IND,2019-11-03,17,Sun,8,9,@,PIT,L 24-26,17,3,11,3,13,5,38.5,1,0,0.0,2019,2019_09_IND_PIT
MIN,2019-11-03,17,Sun,9,9,@,KAN,L 23-26,17,2,15,0,13,4,30.8,1,1,100.0,2019,2019_09_MIN_KAN
KAN,2019-11-03,17,Sun,9,9,,MIN,W 26-23,17,4,12,1,15,5,33.3,1,1,100.0,2019,2019_09_KAN_MIN
MIA,2019-11-03,17,Sun,8,9,,NYJ,W 26-18,17,3,13,1,14,5,35.7,2,2,100.0,2019,2019_09_MIA_NYJ
NYG,2019-10-27,17,Sun,8,8,@,DET,L 26-31,17,3,13,1,14,8,57.1,0,0,,2019,2019_08_NYG_DET
WAS,2019-10-20,17,Sun,7,7,,SFO,L 0-9,17,7,8,2,16,7,43.8,2,1,50.0,2019,2019_07_WAS_SFO
MIA,2019-10-20,17,Sun,6,7,@,BUF,L 21-31,17,5,10,2,10,3,30.0,0,0,,2019,2019_07_MIA_BUF
TAM,2019-10-13,17,Sun,6,6,,CAR,L 26-37,17,3,12,2,15,3,20.0,1,1,100.0,2019,2019_06_TAM_CAR
NYJ,2019-10-06,17,Sun,4,5,@,PHI,L 6-31,17,5,9,3,13,5,38.5,2,0,0.0,2019,2019_05_NYJ_PHI
MIN,2019-09-29,17,Sun,4,4,@,CHI,L 6-16,17,4,11,2,16,5,31.3,3,2,66.7,2019,2019_04_MIN_CHI
BUF,2019-09-22,17,Sun,3,3,,CIN,W 21-17,17,4,12,1,11,3,27.3,0,0,,2019,2019_03_BUF_CIN
TAM,2019-09-22,17,Sun,3,3,,NYG,L 31-32,17,5,11,1,13,6,46.2,1,1,100.0,2019,2019_03_TAM_NYG
MIN,2019-09-22,17,Sun,3,3,,OAK,W 34-14,17,3,14,0,11,3,27.3,3,2,66.7,2019,2019_03_MIN_OAK
DAL,2019-09-22,17,Sun,3,3,,MIA,W 31-6,17,2,12,3,15,3,20.0,3,1,33.3,2019,2019_03_DAL_MIA
SEA,2019-09-15,17,Sun,2,2,@,PIT,W 28-26,17,5,10,2,11,3,27.3,0,0,,2019,2019_02_SEA_PIT
JAX,2019-09-15,17,Sun,2,2,@,HOU,L 12-13,17,7,9,1,15,6,40.0,1,1,100.0,2019,2019_02_JAX_HOU
TAM,2019-09-08,17,Sun,1,1,,SFO,L 17-31,17,6,7,4,13,5,38.5,0,0,,2019,2019_01_TAM_SFO
BUF,2019-09-08,17,Sun,1,1,@,NYJ,W 17-16,17,3,12,2,17,7,41.2,2,1,50.0,2019,2019_01_BUF_NYJ
DEN,2018-12-30,17,Sun,16,17,,LAC,L 9-23,17,5,10,2,11,4,36.4,0,0,,2018,2018_17_DEN_LAC
BUF,2018-12-30,17,Sun,16,17,,MIA,W 42-17,17,8,9,0,12,3,25.0,1,1,100.0,2018,2018_17_BUF_MIA
MIN,2018-12-30,17,Sun,16,17,,CHI,L 10-24,17,8,7,2,14,8,57.1,1,0,0.0,2018,2018_17_MIN_CHI
CAR,2018-12-30,17,Sun,16,17,@,NOR,W 33-14,17,9,8,0,10,4,40.0,1,0,0.0,2018,2018_17_CAR_NOR
MIN,2018-12-23,17,Sun,15,16,@,DET,W 27-9,17,3,10,4,16,4,25.0,3,1,33.3,2018,2018_16_MIN_DET
TEN,2018-12-22,17,Sat,15,16,,WAS,W 25-16,17,7,9,1,14,8,57.1,0,0,,2018,2018_16_TEN_WAS
LAR,2018-12-16,17,Sun,14,15,,PHI,L 23-30,17,7,9,1,13,4,30.8,1,0,0.0,2018,2018_15_LAR_PHI
CIN,2018-12-09,17,Sun,13,14,@,LAC,L 21-26,17,7,10,0,13,5,38.5,1,1,100.0,2018,2018_14_CIN_LAC
LAR,2018-12-09,17,Sun,13,14,@,CHI,L 6-15,17,9,6,2,16,7,43.8,0,0,,2018,2018_14_LAR_CHI
TEN,2018-12-06,17,Thu,13,14,,JAX,W 30-9,17,5,11,1,12,2,16.7,5,2,40.0,2018,2018_14_TEN_JAX
PIT,2018-11-25,17,Sun,11,12,@,DEN,L 17-24,17,5,12,0,11,3,27.3,0,0,,2018,2018_12_PIT_DEN
CHI,2018-11-22,17,Thu,11,12,@,DET,W 23-16,17,4,12,1,14,5,35.7,2,1,50.0,2018,2018_12_CHI_DET
SFO,2018-11-12,17,Mon,10,10,,NYG,L 23-27,17,3,10,4,12,5,41.7,0,0,,2018,2018_10_SFO_NYG
JAX,2018-11-11,17,Sun,9,10,@,IND,L 26-29,17,4,11,2,11,6,54.5,0,0,,2018,2018_10_JAX_IND
DET,2018-11-04,17,Sun,8,9,@,MIN,L 9-24,17,3,10,4,8,3,37.5,1,1,100.0,2018,2018_09_DET_MIN
DEN,2018-11-04,17,Sun,9,9,,HOU,L 17-19,17,4,11,2,13,4,30.8,1,0,0.0,2018,2018_09_DEN_HOU
MIN,2018-10-28,17,Sun,8,8,,NOR,L 20-30,17,6,9,2,9,4,44.4,0,0,,2018,2018_08_MIN_NOR
PIT,2018-10-28,17,Sun,7,8,,CLE,W 33-18,17,5,9,3,13,3,23.1,1,1,100.0,2018,2018_08_PIT_CLE
MIA,2018-10-25,17,Thu,8,8,@,HOU,L 23-42,17,8,8,1,12,6,50.0,1,1,100.0,2018,2018_08_MIA_HOU
TAM,2018-10-21,17,Sun,6,7,,CLE,W 26-23 (OT),17,7,8,2,14,3,21.4,2,0,0.0,2018,2018_07_TAM_CLE
WAS,2018-10-21,17,Sun,6,7,,DAL,W 20-17,17,6,10,1,14,5,35.7,2,1,50.0,2018,2018_07_WAS_DAL
PHI,2018-10-11,17,Thu,6,6,@,NYG,W 34-13,17,5,11,1,14,4,28.6,1,0,0.0,2018,2018_06_PHI_NYG
CIN,2018-10-07,17,Sun,5,5,,MIA,W 27-17,17,5,10,2,13,4,30.8,1,1,100.0,2018,2018_05_CIN_MIA
MIA,2018-10-07,17,Sun,5,5,@,CIN,L 17-27,17,3,12,2,11,2,18.2,0,0,,2018,2018_05_MIA_CIN
SEA,2018-09-23,17,Sun,3,3,,DAL,W 24-13,17,7,8,2,13,3,23.1,2,1,50.0,2018,2018_03_SEA_DAL
CHI,2018-09-17,17,Mon,2,2,,SEA,W 24-17,17,6,10,1,13,5,38.5,0,0,,2018,2018_02_CHI_SEA
DAL,2018-09-16,17,Sun,2,2,,NYG,W 20-13,17,6,11,0,17,8,47.1,2,2,100.0,2018,2018_02_DAL_NYG
WAS,2018-09-16,17,Sun,2,2,,IND,L 9-21,17,5,10,2,16,9,56.3,0,0,,2018,2018_02_WAS_IND
LAC,2018-09-16,17,Sun,2,2,@,BUF,W 31-20,17,5,10,2,14,5,35.7,0,0,,2018,2018_02_LAC_BUF
NYG,2018-09-09,17,Sun,1,1,,JAX,L 15-20,17,4,13,0,13,4,30.8,0,0,,2018,2018_01_NYG_JAX
CAR,2018-09-09,17,Sun,1,1,,DAL,W 16-8,17,4,10,3,11,2,18.2,1,0,0.0,2018,2018_01_CAR_DAL
PIT,2017-12-31,17,Sun,16,17,,CLE,W 28-24,17,6,10,1,15,7,46.7,1,0,0.0,2017,2017_17_PIT_CLE
WAS,2017-12-31,17,Sun,16,17,@,NYG,L 10-18,17,8,7,2,16,4,25.0,0,0,,2017,2017_17_WAS_NYG
DET,2017-12-31,17,Sun,16,17,,GNB,W 35-11,17,4,10,3,14,4,28.6,2,1,50.0,2017,2017_17_DET_GNB
NWE,2017-12-24,17,Sun,15,16,,BUF,W 37-16,17,4,12,1,17,8,47.1,2,0,0.0,2017,2017_16_NWE_BUF
BAL,2017-12-23,17,Sat,15,16,,IND,W 23-16,17,5,12,0,13,5,38.5,2,1,50.0,2017,2017_16_BAL_IND
PHI,2017-12-10,17,Sun,13,14,@,LAR,W 43-35,17,6,8,3,7,2,28.6,0,0,,2017,2017_14_PHI_LAR
JAX,2017-12-10,17,Sun,13,14,,SEA,W 30-24,17,9,6,2,9,2,22.2,1,0,0.0,2017,2017_14_JAX_SEA
GNB,2017-12-10,17,Sun,13,14,@,CLE,W 27-21 (OT),17,5,12,0,13,7,53.8,0,0,,2017,2017_14_GNB_CLE
NYJ,2017-12-10,17,Sun,13,14,@,DEN,L 0-23,17,5,10,2,17,7,41.2,1,1,100.0,2017,2017_14_NYJ_DEN
LAC,2017-12-03,17,Sun,12,13,,CLE,W 19-10,17,7,7,3,11,5,45.5,1,0,0.0,2017,2017_13_LAC_CLE
NYJ,2017-12-03,17,Sun,12,13,,KAN,W 38-31,17,3,14,0,8,3,37.5,1,0,0.0,2017,2017_13_NYJ_KAN
JAX,2017-12-03,17,Sun,12,13,,IND,W 30-10,17,7,8,2,15,5,33.3,4,4,100.0,2017,2017_13_JAX_IND
HOU,2017-11-27,17,Mon,11,12,@,BAL,L 16-23,17,7,7,3,14,3,21.4,2,2,100.0,2017,2017_12_HOU_BAL
NYJ,2017-11-26,17,Sun,11,12,,CAR,L 27-35,17,5,9,3,14,3,21.4,1,1,100.0,2017,2017_12_NYJ_CAR
KAN,2017-11-26,17,Sun,11,12,,BUF,L 10-16,17,6,9,2,17,6,35.3,0,0,,2017,2017_12_KAN_BUF
NYG,2017-11-23,17,Thu,11,12,@,WAS,L 10-20,17,5,10,2,15,4,26.7,1,0,0.0,2017,2017_12_NYG_WAS
MIN,2017-11-23,17,Thu,11,12,@,DET,W 30-23,17,1,12,4,11,3,27.3,1,0,0.0,2017,2017_12_MIN_DET
DAL,2017-11-19,17,Sun,10,11,,PHI,L 9-37,17,8,9,0,14,5,35.7,1,1,100.0,2017,2017_11_DAL_PHI
HOU,2017-11-19,17,Sun,10,11,,ARI,W 31-21,17,1,14,2,10,3,30.0,1,0,0.0,2017,2017_11_HOU_ARI
PIT,2017-11-16,17,Thu,10,11,,TEN,W 40-17,17,5,9,3,13,5,38.5,2,1,50.0,2017,2017_11_PIT_TEN
CAR,2017-11-13,17,Mon,10,10,,MIA,W 45-21,17,3,12,2,12,7,58.3,1,0,0.0,2017,2017_10_CAR_MIA
LAR,2017-11-12,17,Sun,9,10,,HOU,W 33-7,17,3,9,5,12,4,33.3,1,0,0.0,2017,2017_10_LAR_HOU
NYJ,2017-11-12,17,Sun,10,10,@,TAM,L 10-15,17,2,12,3,16,7,43.8,0,0,,2017,2017_10_NYJ_TAM
NWE,2017-11-12,17,Sun,9,10,@,DEN,W 41-16,17,5,11,1,15,8,53.3,0,0,,2017,2017_10_NWE_DEN
CAR,2017-11-05,17,Sun,9,9,,ATL,W 20-17,17,3,13,1,12,4,33.3,3,0,0.0,2017,2017_09_CAR_ATL
DAL,2017-11-05,17,Sun,8,9,,KAN,W 28-17,17,4,12,1,11,4,36.4,1,0,0.0,2017,2017_09_DAL_KAN
DAL,2017-11-05,17,Sun,8,9,,KAN,W 28-17,17,4,12,1,11,4,36.4,1,0,0.0,2017,2017_09_DAL_KAN
LAR,2017-11-05,17,Sun,8,9,@,NYG,W 51-17,17,4,12,1,16,8,50.0,0,0,,2017,2017_09_LAR_NYG
ARI,2017-11-05,17,Sun,8,9,@,SFO,W 20-10,17,3,13,1,17,6,35.3,2,0,0.0,2017,2017_09_ARI_SFO
OAK,2017-10-29,17,Sun,8,8,@,BUF,L 14-34,17,8,9,0,15,6,40.0,1,1,100.0,2017,2017_08_OAK_BUF
NOR,2017-10-29,17,Sun,7,8,,CHI,W 20-12,17,6,9,2,17,8,47.1,1,0,0.0,2017,2017_08_NOR_CHI
IND,2017-10-29,17,Sun,8,8,@,CIN,L 23-24,17,5,10,2,11,4,36.4,0,0,,2017,2017_08_IND_CIN
DET,2017-10-29,17,Sun,7,8,,PIT,L 15-20,17,3,11,3,14,7,50.0,0,0,,2017,2017_08_DET_PIT
BAL,2017-10-22,17,Sun,7,7,@,MIN,L 16-24,17,5,11,1,15,7,46.7,0,0,,2017,2017_07_BAL_MIN
CHI,2017-10-09,17,Mon,5,5,,MIN,L 17-20,17,5,10,2,15,6,40.0,0,0,,2017,2017_05_CHI_MIN
CIN,2017-10-08,17,Sun,5,5,,BUF,W 20-16,17,5,10,2,18,6,33.3,0,0,,2017,2017_05_CIN_BUF
CHI,2017-09-28,17,Thu,4,4,@,GNB,L 14-35,17,5,9,3,14,7,50.0,1,1,100.0,2017,2017_04_CHI_GNB
IND,2017-09-17,17,Sun,2,2,,ARI,L 13-16 (OT),17,2,14,1,15,6,40.0,1,0,0.0,2017,2017_02_IND_ARI
OAK,2017-09-17,17,Sun,2,2,,NYJ,W 45-20,17,6,9,2,12,7,58.3,0,0,,2017,2017_02_OAK_NYJ
DEN,2017-09-11,17,Mon,1,1,,LAC,W 24-21,17,3,12,2,12,3,25.0,2,1,50.0,2017,2017_01_DEN_LAC
CIN,2017-09-10,17,Sun,1,1,,BAL,L 0-20,17,8,5,4,14,6,42.9,0,0,,2017,2017_01_CIN_BAL
CAR,2023-01-08,16,Sun,17,18,@,NOR,W 10-7,16,7,7,2,13,4,30.8,1,0,0.0,2022,2022_18_CAR_NOR
DAL,2023-01-08,16,Sun,17,18,@,WAS,L 6-26,16,7,6,3,14,3,21.4,0,0,,2022,2022_18_DAL_WAS
WAS,2023-01-01,16,Sun,16,17,,CLE,L 10-24,16,8,7,1,11,4,36.4,2,1,50.0,2022,2022_17_WAS_CLE
TAM,2022-12-25,16,Sun,15,16,@,ARI,W 19-16 (OT),16,8,8,0,19,5,26.3,1,1,100.0,2022,2022_16_TAM_ARI
HOU,2022-12-24,16,Sat,15,16,@,TEN,W 19-14,16,11,4,1,12,4,33.3,2,1,50.0,2022,2022_16_HOU_TEN
SFO,2022-12-15,16,Thu,14,15,@,SEA,W 21-13,16,3,12,1,13,4,30.8,0,0,,2022,2022_15_SFO_SEA
DAL,2022-12-11,16,Sun,13,14,,HOU,W 27-23,16,6,10,0,15,7,46.7,2,0,0.0,2022,2022_14_DAL_HOU
CAR,2022-12-11,16,Sun,13,14,@,SEA,W 30-24,16,2,13,1,13,6,46.2,1,1,100.0,2022,2022_14_CAR_SEA
CLE,2022-12-04,16,Sun,12,13,@,HOU,W 27-14,16,4,10,2,12,1,8.3,2,1,50.0,2022,2022_13_CLE_HOU
CLE,2022-11-27,16,Sun,11,12,,TAM,W 23-17 (OT),16,5,9,2,15,4,26.7,1,1,100.0,2022,2022_12_CLE_TAM
DAL,2022-11-20,16,Sun,10,11,@,MIN,W 40-3,16,3,10,3,11,1,9.1,0,0,,2022,2022_11_DAL_MIN
JAX,2022-11-06,16,Sun,9,9,,LVR,W 27-20,16,5,11,0,12,3,25.0,3,1,33.3,2022,2022_09_JAX_LVR
HOU,2022-10-30,16,Sun,7,8,,TEN,L 10-17,16,13,3,0,12,4,33.3,1,1,100.0,2022,2022_08_HOU_TEN
SFO,2022-10-30,16,Sun,8,8,@,LAR,W 31-14,16,3,11,2,13,8,61.5,0,0,,2022,2022_08_SFO_LAR
WAS,2022-10-23,16,Sun,7,7,,GNB,W 23-21,16,2,10,4,6,0,0.0,1,0,0.0,2022,2022_07_WAS_GNB
IND,2022-10-23,16,Sun,7,7,@,TEN,L 10-19,16,8,6,2,12,5,41.7,0,0,,2022,2022_07_IND_TEN
NWE,2022-10-16,16,Sun,6,6,@,CLE,W 38-15,16,2,12,2,15,4,26.7,5,3,60.0,2022,2022_06_NWE_CLE
NYG,2022-10-02,16,Sun,4,4,,CHI,W 20-12,16,7,6,3,15,5,33.3,0,0,,2022,2022_04_NYG_CHI
LAC,2022-10-02,16,Sun,4,4,@,HOU,W 34-24,16,2,11,3,12,4,33.3,2,0,0.0,2022,2022_04_LAC_HOU
MIA,2022-09-29,16,Thu,4,4,@,CIN,L 15-27,16,4,11,1,15,8,53.3,1,0,0.0,2022,2022_04_MIA_CIN
JAX,2022-09-25,16,Sun,3,3,@,LAC,W 38-10,16,2,13,1,13,5,38.5,2,0,0.0,2022,2022_03_JAX_LAC
NWE,2022-09-18,16,Sun,2,2,@,PIT,W 17-14,16,5,11,0,15,8,53.3,0,0,,2022,2022_02_NWE_PIT
NYG,2022-01-09,16,Sun,17,18,,WAS,L 7-22,16,12,4,0,13,3,23.1,1,1,100.0,2021,2021_18_NYG_WAS
TEN,2022-01-02,16,Sun,16,17,,MIA,W 34-3,16,3,11,2,12,3,25.0,3,1,33.3,2021,2021_17_TEN_MIA
NOR,2022-01-02,16,Sun,16,17,,CAR,W 18-10,16,7,8,1,14,6,42.9,0,0,,2021,2021_17_NOR_CAR
