Team,Date,Spread,Day,G#,Week,,Opp,Result,Spread,vs. Line,Over/Under,OU Result,Season,game_id
GNB,2017-12-03,-3.0,Sun,12,13,,TAM,W 26-20 (OT),-3.0,covered,45.0,over,2017,2017_13_GNB_TAM
TEN,2017-11-26,-3.0,Sun,11,12,@,IND,W 20-16,-3.0,covered,46.5,under,2017,2017_12_TEN_IND
DET,2017-11-19,-3.0,Sun,10,11,@,CHI,W 27-24,-3.0,push,41.0,over,2017,2017_11_DET_CHI
NYG,2017-11-12,-3.0,Sun,9,10,@,SFO,L 21-31,-3.0,did not cover,41.5,over,2017,2017_10_NYG_SFO
ATL,2017-11-05,-3.0,Sun,8,9,@,CAR,L 17-20,-3.0,did not cover,42.0,under,2017,2017_09_ATL_CAR
OAK,2017-11-05,-3.0,Sun,9,9,@,MIA,W 27-24,-3.0,push,44.5,over,2017,2017_09_OAK_MIA
TEN,2017-11-05,-3.0,Sun,8,9,,BAL,W 23-20,-3.0,push,41.0,over,2017,2017_09_TEN_BAL
BUF,2017-11-02,-3.0,Thu,8,9,@,NYJ,L 21-34,-3.0,did not cover,42.0,over,2017,2017_09_BUF_NYJ
PIT,2017-10-29,-3.0,Sun,8,8,@,DET,W 20-15,-3.0,covered,44.5,under,2017,2017_08_PIT_DET
DAL,2017-10-29,-3.0,Sun,7,8,@,WAS,W 33-19,-3.0,covered,46.5,over,2017,2017_08_DAL_WAS
BAL,2017-10-26,-3.0,Thu,8,8,,MIA,W 40-0,-3.0,covered,38.0,over,2017,2017_08_BAL_MIA
NWE,2017-10-22,-3.0,Sun,7,7,,ATL,W 23-7,-3.0,covered,56.5,under,2017,2017_07_NWE_ATL
JAX,2017-10-22,-3.0,Sun,7,7,@,IND,W 27-0,-3.0,covered,41.0,under,2017,2017_07_JAX_IND
LAR,2017-10-22,-3.0,Sun,7,7,,ARI,W 33-0,-3.0,covered,45.5,under,2017,2017_07_LAR_ARI
MIA,2017-10-22,-3.0,Sun,6,7,,NYJ,W 31-28,-3.0,push,40.0,over,2017,2017_07_MIA_NYJ
BUF,2017-10-22,-3.0,Sun,6,7,,TAM,W 30-27,-3.0,push,46.5,over,2017,2017_07_BUF_TAM
KAN,2017-10-19,-3.0,Thu,7,7,@,OAK,L 30-31,-3.0,did not cover,46.5,over,2017,2017_07_KAN_OAK
GNB,2017-10-15,-3.0,Sun,6,6,@,MIN,L 10-23,-3.0,did not cover,46.0,under,2017,2017_06_GNB_MIN
OAK,2017-10-15,-3.0,Sun,6,6,,LAC,L 16-17,-3.0,did not cover,48.5,under,2017,2017_06_OAK_LAC
CAR,2017-10-12,-3.0,Thu,6,6,,PHI,L 23-28,-3.0,did not cover,44.0,over,2017,2017_06_CAR_PHI
CIN,2017-10-08,-3.0,Sun,5,5,,BUF,W 20-16,-3.0,covered,39.0,under,2017,2017_05_CIN_BUF
OAK,2017-10-08,-3.0,Sun,5,5,,BAL,L 17-30,-3.0,did not cover,40.5,over,2017,2017_05_OAK_BAL
NYG,2017-10-08,-3.0,Sun,5,5,,LAC,L 22-27,-3.0,did not cover,45.5,over,2017,2017_05_NYG_LAC
CIN,2017-10-01,-3.0,Sun,4,4,@,CLE,W 31-7,-3.0,covered,41.5,under,2017,2017_04_CIN_CLE
DAL,2017-09-25,-3.0,Mon,3,3,@,ARI,W 28-17,-3.0,covered,46.5,under,2017,2017_03_DAL_ARI
ATL,2017-09-24,-3.0,Sun,3,3,@,DET,W 30-26,-3.0,covered,51.0,over,2017,2017_03_ATL_DET
BAL,2017-09-24,-3.0,Sun,3,3,@,JAX,L 7-44,-3.0,did not cover,38.0,over,2017,2017_03_BAL_JAX
KAN,2017-09-24,-3.0,Sun,3,3,@,LAC,W 24-10,-3.0,covered,47.5,under,2017,2017_03_KAN_LAC
LAR,2017-09-21,-3.0,Thu,3,3,@,SFO,W 41-39,-3.0,did not cover,40.5,over,2017,2017_03_LAR_SFO
NYG,2017-09-18,-3.0,Mon,2,2,,DET,L 10-24,-3.0,did not cover,42.0,under,2017,2017_02_NYG_DET
ATL,2017-09-17,-3.0,Sun,2,2,,GNB,W 34-23,-3.0,covered,55.0,over,2017,2017_02_ATL_GNB
LAR,2017-09-17,-3.0,Sun,2,2,,WAS,L 20-27,-3.0,did not cover,46.5,over,2017,2017_02_LAR_WAS
MIN,2017-09-11,-3.0,Mon,1,1,,NOR,W 29-19,-3.0,covered,47.5,over,2017,2017_01_MIN_NOR
DEN,2017-09-11,-3.0,Mon,1,1,,LAC,W 24-21,-3.0,push,41.5,over,2017,2017_01_DEN_LAC
MIA,2023-01-08,-3.5,Sun,17,18,,NYJ,W 11-6,-3.5,covered,37.0,under,2022,2022_18_MIA_NYJ
NOR,2023-01-08,-3.5,Sun,17,18,,CAR,L 7-10,-3.5,did not cover,41.5,under,2022,2022_18_NOR_CAR
TAM,2023-01-01,-3.5,Sun,16,17,,CAR,W 30-24,-3.5,covered,40.5,over,2022,2022_17_TAM_CAR
MIA,2022-12-25,-3.5,Sun,15,16,,GNB,L 20-26,-3.5,did not cover,49.5,under,2022,2022_16_MIA_GNB
CIN,2022-12-18,-3.5,Sun,14,15,@,TAM,W 34-23,-3.5,covered,45.0,over,2022,2022_15_CIN_TAM
MIN,2022-12-17,-3.5,Sat,14,15,,IND,W 39-36 (OT),-3.5,did not cover,47.5,over,2022,2022_15_MIN_IND
TEN,2022-12-11,-3.5,Sun,13,14,,JAX,L 22-36,-3.5,did not cover,41.0,over,2022,2022_14_TEN_JAX
SFO,2022-12-11,-3.5,Sun,13,14,,TAM,W 35-7,-3.5,covered,37.5,over,2022,2022_14_SFO_TAM
BUF,2022-12-01,-3.5,Thu,12,13,@,NWE,W 24-10,-3.5,covered,43.5,under,2022,2022_13_BUF_NWE
BAL,2022-11-27,-3.5,Sun,11,12,@,JAX,L 27-28,-3.5,did not cover,43.0,over,2022,2022_12_BAL_JAX
NWE,2022-11-20,-3.5,Sun,10,11,,NYJ,W 10-3,-3.5,covered,38.0,under,2022,2022_11_NWE_NYJ
CIN,2022-11-20,-3.5,Sun,10,11,@,PIT,W 37-30,-3.5,covered,40.0,over,2022,2022_11_CIN_PIT
MIA,2022-11-13,-3.5,Sun,10,10,,CLE,W 39-17,-3.5,covered,49.5,over,2022,2022_10_MIA_CLE
GNB,2022-11-06,-3.5,Sun,9,9,@,DET,L 9-15,-3.5,did not cover,49.5,under,2022,2022_09_GNB_DET
MIN,2022-10-30,-3.5,Sun,7,8,,ARI,W 34-26,-3.5,covered,48.5,over,2022,2022_08_MIN_ARI
MIA,2022-10-30,-3.5,Sun,8,8,@,DET,W 31-27,-3.5,covered,51.5,over,2022,2022_08_MIA_DET
TEN,2022-10-30,-3.5,Sun,7,8,@,HOU,W 17-10,-3.5,covered,39.0,under,2022,2022_08_TEN_HOU
BAL,2022-10-09,-3.5,Sun,5,5,,CIN,W 19-17,-3.5,did not cover,47.5,under,2022,2022_05_BAL_CIN
MIA,2022-10-09,-3.5,Sun,5,5,@,NYJ,L 17-40,-3.5,did not cover,45.0,over,2022,2022_05_MIA_NYJ
MIN,2022-10-02,-3.5,Sun,4,4,@,NOR,W 28-25,-3.5,did not cover,42.0,over,2022,2022_04_MIN_NOR
PIT,2022-10-02,-3.5,Sun,4,4,,NYJ,L 20-24,-3.5,did not cover,41.5,over,2022,2022_04_PIT_NYJ
IND,2022-10-02,-3.5,Sun,4,4,,TEN,L 17-24,-3.5,did not cover,43.0,under,2022,2022_04_IND_TEN
DET,2022-10-02,-3.5,Sun,4,4,,SEA,L 45-48,-3.5,did not cover,48.0,over,2022,2022_04_DET_SEA
CIN,2022-09-29,-3.5,Thu,4,4,,MIA,W 27-15,-3.5,covered,47.5,under,2022,2022_04_CIN_MIA
LAR,2022-09-25,-3.5,Sun,3,3,@,ARI,W 20-12,-3.5,covered,48.5,under,2022,2022_03_LAR_ARI
BAL,2022-09-18,-3.5,Sun,2,2,,MIA,L 38-42,-3.5,did not cover,44.5,over,2022,2022_02_BAL_MIA
LAC,2022-09-11,-3.5,Sun,1,1,,LVR,W 24-19,-3.5,covered,52.5,under,2022,2022_01_LAC_LVR
NOR,2022-01-09,-3.5,Sun,17,18,@,ATL,W 30-20,-3.5,covered,40.0,over,2021,2021_18_NOR_ATL
BAL,2022-01-09,-3.5,Sun,17,18,,PIT,L 13-16 (OT),-3.5,did not cover,41.0,under,2021,2021_18_BAL_PIT
LAR,2022-01-09,-3.5,Sun,17,18,,SFO,L 24-27 (OT),-3.5,did not cover,44.5,over,2021,2021_18_LAR_SFO
LAR,2021-12-26,-3.5,Sun,15,16,@,MIN,W 30-23,-3.5,covered,49.0,over,2021,2021_16_LAR_MIN
SFO,2021-12-23,-3.5,Thu,15,16,@,TEN,L 17-20,-3.5,did not cover,44.0,under,2021,2021_16_SFO_TEN
TAM,2021-12-12,-3.5,Sun,13,14,,BUF,W 33-27 (OT),-3.5,covered,54.5,over,2021,2021_14_TAM_BUF
SFO,2021-12-05,-3.5,Sun,12,13,@,SEA,L 23-30,-3.5,did not cover,45.5,over,2021,2021_13_SFO_SEA
BAL,2021-11-28,-3.5,Sun,11,12,,CLE,W 16-10,-3.5,covered,47.0,under,2021,2021_12_BAL_CLE
SFO,2021-11-28,-3.5,Sun,11,12,,MIN,W 34-26,-3.5,covered,49.0,over,2021,2021_12_SFO_MIN
PHI,2021-11-28,-3.5,Sun,12,12,@,NYG,L 7-13,-3.5,did not cover,45.5,under,2021,2021_12_PHI_NYG
CIN,2021-11-28,-3.5,Sun,11,12,,PIT,W 41-10,-3.5,covered,44.0,over,2021,2021_12_CIN_PIT
MIA,2021-11-21,-3.5,Sun,11,11,@,NYJ,W 24-17,-3.5,covered,44.5,under,2021,2021_11_MIA_NYJ
CAR,2021-11-21,-3.5,Sun,11,11,,WAS,L 21-27,-3.5,did not cover,43.0,over,2021,2021_11_CAR_WAS
GNB,2021-11-14,-3.5,Sun,10,10,,SEA,W 17-0,-3.5,covered,49.5,under,2021,2021_10_GNB_SEA
NWE,2021-11-07,-3.5,Sun,9,9,@,CAR,W 24-6,-3.5,covered,41.0,under,2021,2021_09_NWE_CAR
SFO,2021-11-07,-3.5,Sun,8,9,,ARI,L 17-31,-3.5,did not cover,45.0,over,2021,2021_09_SFO_ARI
PHI,2021-10-31,-3.5,Sun,8,8,@,DET,W 44-6,-3.5,covered,48.0,over,2021,2021_08_PHI_DET
SEA,2021-10-31,-3.5,Sun,8,8,,JAX,W 31-7,-3.5,covered,44.5,under,2021,2021_08_SEA_JAX
DEN,2021-10-31,-3.5,Sun,8,8,,WAS,W 17-10,-3.5,covered,45.0,under,2021,2021_08_DEN_WAS
CLE,2021-10-17,-3.5,Sun,6,6,,ARI,L 14-37,-3.5,did not cover,48.5,over,2021,2021_06_CLE_ARI
CIN,2021-10-17,-3.5,Sun,6,6,@,DET,W 34-11,-3.5,covered,47.0,under,2021,2021_06_CIN_DET
DAL,2021-10-17,-3.5,Sun,6,6,@,NWE,W 35-29 (OT),-3.5,covered,50.5,over,2021,2021_06_DAL_NWE
DAL,2021-09-27,-3.5,Mon,3,3,,PHI,W 41-21,-3.5,covered,51.5,over,2021,2021_03_DAL_PHI
LAR,2021-09-19,-3.5,Sun,2,2,@,IND,W 27-24,-3.5,did not cover,48.0,over,2021,2021_02_LAR_IND
BUF,2021-09-19,-3.5,Sun,2,2,@,MIA,W 35-0,-3.5,covered,47.5,under,2021,2021_02_BUF_MIA
ARI,2021-09-19,-3.5,Sun,2,2,,MIN,W 34-33,-3.5,did not cover,50.5,over,2021,2021_02_ARI_MIN
WAS,2021-09-16,-3.5,Thu,2,2,,NYG,W 30-29,-3.5,did not cover,40.5,over,2021,2021_02_WAS_NYG
GNB,2021-09-12,-3.5,Sun,1,1,@,NOR,L 3-38,-3.5,did not cover,49.5,under,2021,2021_01_GNB_NOR
ATL,2021-09-12,-3.5,Sun,1,1,,PHI,L 6-32,-3.5,did not cover,49.0,under,2021,2021_01_ATL_PHI
MIA,2021-01-03,-3.5,Sun,16,17,@,BUF,L 26-56,-3.5,did not cover,43.0,over,2020,2020_17_MIA_BUF
LVR,2020-12-17,-3.5,Thu,14,15,,LAC,L 27-30 (OT),-3.5,did not cover,52.5,over,2020,2020_15_LVR_LAC
IND,2020-12-06,-3.5,Sun,12,13,@,HOU,W 26-20,-3.5,covered,50.0,under,2020,2020_13_IND_HOU
LVR,2020-11-29,-3.5,Sun,11,12,@,ATL,L 6-43,-3.5,did not cover,53.0,under,2020,2020_12_LVR_ATL
KAN,2020-11-29,-3.5,Sun,11,12,@,TAM,W 27-24,-3.5,did not cover,56.0,under,2020,2020_12_KAN_TAM
NOR,2020-11-22,-3.5,Sun,10,11,,ATL,W 24-9,-3.5,covered,49.5,under,2020,2020_11_NOR_ATL
MIN,2020-11-16,-3.5,Mon,9,10,@,CHI,W 19-13,-3.5,covered,44.5,under,2020,2020_10_MIN_CHI
LVR,2020-11-15,-3.5,Sun,9,10,,DEN,W 37-12,-3.5,covered,50.0,under,2020,2020_10_LVR_DEN
IND,2020-11-01,-3.5,Sun,7,8,@,DET,W 41-21,-3.5,covered,49.0,over,2020,2020_08_IND_DET
LAR,2020-11-01,-3.5,Sun,8,8,@,MIA,L 17-28,-3.5,did not cover,46.5,under,2020,2020_08_LAR_MIA
SEA,2020-10-25,-3.5,Sun,6,7,@,ARI,L 34-37 (OT),-3.5,did not cover,55.5,over,2020,2020_07_SEA_ARI
TAM,2020-10-25,-3.5,Sun,7,7,@,LVR,W 45-20,-3.5,covered,51.5,over,2020,2020_07_TAM_LVR
MIN,2020-10-18,-3.5,Sun,6,6,,ATL,L 23-40,-3.5,did not cover,53.5,over,2020,2020_06_MIN_ATL
TAM,2020-10-08,-3.5,Thu,5,5,@,CHI,L 19-20,-3.5,did not cover,44.0,under,2020,2020_05_TAM_CHI
IND,2020-10-04,-3.5,Sun,4,4,@,CHI,W 19-11,-3.5,covered,43.5,under,2020,2020_04_IND_CHI
DAL,2020-10-04,-3.5,Sun,4,4,,CLE,L 38-49,-3.5,did not cover,56.5,over,2020,2020_04_DAL_CLE
HOU,2020-10-04,-3.5,Sun,4,4,,MIN,L 23-31,-3.5,did not cover,52.5,over,2020,2020_04_HOU_MIN
BAL,2020-09-28,-3.5,Mon,3,3,,KAN,L 20-34,-3.5,did not cover,55.0,under,2020,2020_03_BAL_KAN
NOR,2020-09-27,-3.5,Sun,3,3,,GNB,L 30-37,-3.5,did not cover,52.0,over,2020,2020_03_NOR_GNB
PIT,2020-09-27,-3.5,Sun,3,3,,HOU,W 28-21,-3.5,covered,46.5,over,2020,2020_03_PIT_HOU
IND,2020-09-20,-3.5,Sun,2,2,,MIN,W 28-11,-3.5,covered,49.0,under,2020,2020_02_IND_MIN
TEN,2020-09-14,-3.5,Mon,1,1,@,DEN,W 16-14,-3.5,did not cover,41.5,under,2020,2020_01_TEN_DEN
SFO,2019-12-29,-3.5,Sun,16,17,@,SEA,W 26-21,-3.5,covered,47.0,push,2019,2019_17_SFO_SEA
NOR,2019-12-22,-3.5,Sun,15,16,@,TEN,W 38-28,-3.5,covered,49.0,over,2019,2019_16_NOR_TEN
NYG,2019-12-15,-3.5,Sun,14,15,,MIA,W 36-20,-3.5,covered,47.0,over,2019,2019_15_NYG_MIA
ATL,2019-12-08,-3.5,Sun,13,14,,CAR,W 40-20,-3.5,covered,48.0,over,2019,2019_14_ATL_CAR
LAC,2019-12-08,-3.5,Sun,13,14,@,JAX,W 45-10,-3.5,covered,42.0,over,2019,2019_14_LAC_JAX
NWE,2019-12-01,-3.5,Sun,12,13,@,HOU,L 22-28,-3.5,did not cover,47.0,over,2019,2019_13_NWE_HOU
BAL,2019-11-25,-3.5,Mon,11,12,@,LAR,W 45-6,-3.5,covered,47.0,over,2019,2019_12_BAL_LAR
BUF,2019-11-24,-3.5,Sun,11,12,,DEN,W 20-3,-3.5,covered,37.0,under,2019,2019_12_BUF_DEN
OAK,2019-11-24,-3.5,Sun,11,12,@,NYJ,L 3-34,-3.5,did not cover,45.0,under,2019,2019_12_OAK_NYJ
ATL,2019-11-24,-3.5,Sun,11,12,,TAM,L 22-35,-3.5,did not cover,51.5,over,2019,2019_12_ATL_TAM
HOU,2019-11-21,-3.5,Thu,11,12,,IND,W 20-17,-3.5,did not cover,46.0,under,2019,2019_12_HOU_IND
CAR,2019-11-17,-3.5,Sun,10,11,,ATL,L 3-29,-3.5,did not cover,49.0,under,2019,2019_11_CAR_ATL
DAL,2019-11-10,-3.5,Sun,9,10,,MIN,L 24-28,-3.5,did not cover,48.5,over,2019,2019_10_DAL_MIN
NYJ,2019-11-03,-3.5,Sun,8,9,@,MIA,L 18-26,-3.5,did not cover,42.5,over,2019,2019_09_NYJ_MIA
CAR,2019-11-03,-3.5,Sun,8,9,,TEN,W 30-20,-3.5,covered,43.0,over,2019,2019_09_CAR_TEN
CHI,2019-10-27,-3.5,Sun,7,8,,LAC,L 16-17,-3.5,did not cover,41.0,under,2019,2019_08_CHI_LAC
NYG,2019-10-20,-3.5,Sun,7,7,,ARI,L 21-27,-3.5,did not cover,49.5,under,2019,2019_07_NYG_ARI
GNB,2019-10-14,-3.5,Mon,6,6,,DET,W 23-22,-3.5,did not cover,47.0,under,2019,2019_06_GNB_DET
KAN,2019-10-13,-3.5,Sun,6,6,,HOU,L 24-31,-3.5,did not cover,54.5,over,2019,2019_06_KAN_HOU
MIN,2019-10-13,-3.5,Sun,6,6,,PHI,W 38-20,-3.5,covered,44.0,over,2019,2019_06_MIN_PHI
TEN,2019-10-06,-3.5,Sun,5,5,,BUF,L 7-14,-3.5,did not cover,39.5,under,2019,2019_05_TEN_BUF
DAL,2019-10-06,-3.5,Sun,5,5,,GNB,L 24-34,-3.5,did not cover,46.5,over,2019,2019_05_DAL_GNB
BAL,2019-10-06,-3.5,Sun,5,5,@,PIT,W 26-23 (OT),-3.5,did not cover,44.0,over,2019,2019_05_BAL_PIT
PIT,2019-09-30,-3.5,Mon,4,4,,CIN,W 27-3,-3.5,covered,45.5,under,2019,2019_04_PIT_CIN
ATL,2019-09-29,-3.5,Sun,4,4,,TEN,L 10-24,-3.5,did not cover,46.0,under,2019,2019_04_ATL_TEN
GNB,2019-09-26,-3.5,Thu,4,4,,PHI,L 27-34,-3.5,did not cover,46.0,over,2019,2019_04_GNB_PHI
MIN,2019-09-08,-3.5,Sun,1,1,,ATL,W 28-12,-3.5,covered,47.0,under,2019,2019_01_MIN_ATL
KAN,2019-09-08,-3.5,Sun,1,1,@,JAX,W 40-26,-3.5,covered,49.0,over,2019,2019_01_KAN_JAX
CHI,2019-09-05,-3.5,Thu,1,1,,GNB,L 3-10,-3.5,did not cover,47.0,under,2019,2019_01_CHI_GNB
SEA,2018-12-16,-3.5,Sun,14,15,@,SFO,L 23-26 (OT),-3.5,did not cover,44.0,over,2018,2018_15_SEA_SFO
KAN,2018-12-13,-3.5,Thu,14,15,,LAC,L 28-29,-3.5,did not cover,54.0,over,2018,2018_15_KAN_LAC
DAL,2018-12-09,-3.5,Sun,13,14,,PHI,W 29-23 (OT),-3.5,covered,45.5,over,2018,2018_14_DAL_PHI
MIA,2018-12-02,-3.5,Sun,12,13,,BUF,W 21-17,-3.5,covered,40.0,under,2018,2018_13_MIA_BUF
CAR,2018-12-02,-3.5,Sun,12,13,@,TAM,L 17-24,-3.5,did not cover,52.0,under,2018,2018_13_CAR_TAM
HOU,2018-11-26,-3.5,Mon,11,12,,TEN,W 34-17,-3.5,covered,42.5,over,2018,2018_12_HOU_TEN
MIN,2018-11-25,-3.5,Sun,11,12,,GNB,W 24-17,-3.5,covered,48.0,under,2018,2018_12_MIN_GNB
ATL,2018-11-18,-3.5,Sun,10,11,,DAL,L 19-22,-3.5,did not cover,50.0,under,2018,2018_11_ATL_DAL
TAM,2018-11-11,-3.5,Sun,9,10,,WAS,L 3-16,-3.5,did not cover,51.0,under,2018,2018_10_TAM_WAS
PIT,2018-11-08,-3.5,Thu,9,10,,CAR,W 52-21,-3.5,covered,51.0,over,2018,2018_10_PIT_CAR
PHI,2018-10-28,-3.5,Sun,8,8,@,JAX,W 24-18,-3.5,covered,44.0,under,2018,2018_08_PHI_JAX
IND,2018-10-28,-3.5,Sun,8,8,@,OAK,W 42-28,-3.5,covered,51.0,over,2018,2018_08_IND_OAK
CIN,2018-10-28,-3.5,Sun,8,8,,TAM,W 37-34,-3.5,did not cover,55.0,over,2018,2018_08_CIN_TAM
TAM,2018-10-21,-3.5,Sun,6,7,,CLE,W 26-23 (OT),-3.5,did not cover,52.5,under,2018,2018_07_TAM_CLE
JAX,2018-10-21,-3.5,Sun,7,7,,HOU,L 7-20,-3.5,did not cover,42.5,under,2018,2018_07_JAX_HOU
MIN,2018-10-21,-3.5,Sun,7,7,@,NYJ,W 37-17,-3.5,covered,45.0,over,2018,2018_07_MIN_NYJ
NWE,2018-10-14,-3.5,Sun,6,6,,KAN,W 43-40,-3.5,did not cover,59.5,over,2018,2018_06_NWE_KAN
PIT,2018-10-07,-3.5,Sun,5,5,,ATL,W 41-17,-3.5,covered,57.0,over,2018,2018_05_PIT_ATL
HOU,2018-10-07,-3.5,Sun,5,5,,DAL,W 19-16 (OT),-3.5,did not cover,45.5,under,2018,2018_05_HOU_DAL
PHI,2018-10-07,-3.5,Sun,5,5,,MIN,L 21-23,-3.5,did not cover,48.0,under,2018,2018_05_PHI_MIN
KAN,2018-10-01,-3.5,Mon,4,4,@,DEN,W 27-23,-3.5,covered,53.5,under,2018,2018_04_KAN_DEN
ATL,2018-09-30,-3.5,Sun,4,4,,CIN,L 36-37,-3.5,did not cover,52.5,over,2018,2018_04_ATL_CIN
SEA,2018-09-30,-3.5,Sun,4,4,@,ARI,W 20-17,-3.5,did not cover,40.0,under,2018,2018_04_SEA_ARI
NOR,2018-09-30,-3.5,Sun,4,4,@,NYG,W 33-18,-3.5,covered,51.5,under,2018,2018_04_NOR_NYG
HOU,2018-09-16,-3.5,Sun,2,2,@,TEN,L 17-20,-3.5,did not cover,41.0,under,2018,2018_02_HOU_TEN
PIT,2018-09-09,-3.5,Sun,1,1,@,CLE,T 21-21 (OT),-3.5,did not cover,41.0,over,2018,2018_01_PIT_CLE
LAC,2018-09-09,-3.5,Sun,1,1,,KAN,L 28-38,-3.5,did not cover,48.0,over,2018,2018_01_LAC_KAN
DAL,2017-12-31,-3.5,Sun,16,17,@,PHI,W 6-0,-3.5,covered,41.0,under,2017,2017_17_DAL_PHI
DET,2017-12-24,-3.5,Sun,15,16,@,CIN,L 17-26,-3.5,did not cover,43.5,under,2017,2017_16_DET_CIN
BUF,2017-12-17,-3.5,Sun,14,15,,MIA,W 24-16,-3.5,covered,39.5,over,2017,2017_15_BUF_MIA
BUF,2017-12-10,-3.5,Sun,13,14,,IND,W 13-7 (OT),-3.5,covered,36.5,under,2017,2017_14_BUF_IND
PHI,2017-12-03,-3.5,Sun,12,13,@,SEA,L 10-24,-3.5,did not cover,46.5,under,2017,2017_13_PHI_SEA
OAK,2017-11-26,-3.5,Sun,11,12,,DEN,W 21-14,-3.5,covered,41.0,under,2017,2017_12_OAK_DEN
ATL,2017-11-12,-3.5,Sun,9,10,,DAL,W 27-7,-3.5,covered,49.0,under,2017,2017_10_ATL_DAL
NOR,2017-10-22,-3.5,Sun,6,7,@,GNB,W 26-17,-3.5,covered,45.5,under,2017,2017_07_NOR_GNB
KAN,2017-10-15,-3.5,Sun,6,6,,PIT,L 13-19,-3.5,did not cover,46.0,under,2017,2017_06_KAN_PIT
MIN,2017-10-09,-3.5,Mon,5,5,@,CHI,W 20-17,-3.5,did not cover,41.0,under,2017,2017_05_MIN_CHI
NWE,2017-10-05,-3.5,Thu,5,5,@,TAM,W 19-14,-3.5,covered,54.5,under,2017,2017_05_NWE_TAM
DEN,2017-10-01,-3.5,Sun,4,4,,OAK,W 16-10,-3.5,covered,44.0,under,2017,2017_04_DEN_OAK
PIT,2017-10-01,-3.5,Sun,4,4,@,BAL,W 26-9,-3.5,covered,42.0,under,2017,2017_04_PIT_BAL
DEN,2017-09-24,-3.5,Sun,3,3,@,BUF,L 16-26,-3.5,did not cover,40.0,over,2017,2017_03_DEN_BUF
OAK,2017-09-24,-3.5,Sun,3,3,@,WAS,L 10-27,-3.5,did not cover,53.5,under,2017,2017_03_OAK_WAS
LAC,2017-09-17,-3.5,Sun,2,2,,MIA,L 17-19,-3.5,did not cover,46.0,under,2017,2017_02_LAC_MIA
LAR,2017-09-10,-3.5,Sun,1,1,,IND,W 46-9,-3.5,covered,41.5,over,2017,2017_01_LAR_IND
ATL,2023-01-08,-4.0,Sun,17,18,,TAM,W 30-17,-4.0,covered,40.5,over,2022,2022_18_ATL_TAM
LAC,2022-12-26,-4.0,Mon,15,16,@,IND,W 20-3,-4.0,covered,45.5,under,2022,2022_16_LAC_IND
MIN,2022-12-24,-4.0,Sat,15,16,,NYG,W 27-24,-4.0,did not cover,49.5,over,2022,2022_16_MIN_NYG
NOR,2022-12-18,-4.0,Sun,14,15,,ATL,W 21-18,-4.0,did not cover,43.5,under,2022,2022_15_NOR_ATL
DAL,2022-12-18,-4.0,Sun,14,15,@,JAX,L 34-40 (OT),-4.0,did not cover,48.0,over,2022,2022_15_DAL_JAX
SEA,2022-12-11,-4.0,Sun,13,14,,CAR,L 24-30,-4.0,did not cover,44.5,over,2022,2022_14_SEA_CAR
PHI,2022-12-04,-4.0,Sun,12,13,,TEN,W 35-10,-4.0,covered,44.0,over,2022,2022_13_PHI_TEN
SEA,2022-11-27,-4.0,Sun,11,12,,LVR,L 34-40 (OT),-4.0,did not cover,47.5,over,2022,2022_12_SEA_LVR
WAS,2022-11-27,-4.0,Sun,12,12,,ATL,W 19-13,-4.0,covered,40.5,under,2022,2022_12_WAS_ATL
LVR,2022-11-13,-4.0,Sun,9,10,,IND,L 20-25,-4.0,did not cover,41.0,over,2022,2022_10_LVR_IND
DAL,2022-11-13,-4.0,Sun,9,10,@,GNB,L 28-31 (OT),-4.0,did not cover,44.5,over,2022,2022_10_DAL_GNB
MIA,2022-11-06,-4.0,Sun,9,9,@,CHI,W 35-32,-4.0,did not cover,45.5,over,2022,2022_09_MIA_CHI
ATL,2022-10-30,-4.0,Sun,8,8,,CAR,W 37-34 (OT),-4.0,did not cover,41.0,over,2022,2022_08_ATL_CAR
KAN,2022-09-15,-4.0,Thu,2,2,,LAC,W 27-24,-4.0,did not cover,54.0,under,2022,2022_02_KAN_LAC
MIN,2022-01-09,-4.0,Sun,17,18,,CHI,W 31-17,-4.0,covered,44.5,over,2021,2021_18_MIN_CHI
DAL,2022-01-08,-4.0,Sat,17,18,@,PHI,W 51-26,-4.0,covered,43.5,over,2021,2021_18_DAL_PHI
KAN,2022-01-02,-4.0,Sun,16,17,@,CIN,L 31-34,-4.0,did not cover,51.5,over,2021,2021_17_KAN_CIN
BUF,2021-12-06,-4.0,Mon,12,13,,NWE,L 10-14,-4.0,did not cover,44.0,under,2021,2021_13_BUF_NWE
LAR,2021-11-15,-4.0,Mon,10,10,@,SFO,L 10-31,-4.0,did not cover,49.5,under,2021,2021_10_LAR_SFO
SFO,2021-10-31,-4.0,Sun,7,8,@,CHI,W 33-22,-4.0,covered,39.5,over,2021,2021_08_SFO_CHI
SFO,2021-10-24,-4.0,Sun,6,7,,IND,L 18-30,-4.0,did not cover,42.5,over,2021,2021_07_SFO_IND
KAN,2021-10-24,-4.0,Sun,7,7,@,TEN,L 3-27,-4.0,did not cover,57.5,under,2021,2021_07_KAN_TEN
DEN,2021-10-17,-4.0,Sun,6,6,,LVR,L 24-34,-4.0,did not cover,43.5,over,2021,2021_06_DEN_LVR
DAL,2021-10-03,-4.0,Sun,4,4,,CAR,W 36-28,-4.0,covered,51.5,over,2021,2021_04_DAL_CAR
