Team,Date,Pen,Day,G#,Week,,Opp,Result,Pen,Yds,OppPen,OppYds,CombPen,CombPenYds,Season,game_id
BAL,2017-12-23,5,Sat,15,16,,IND,W 23-16,5,25,2,19,7,44,2017,2017_16_BAL_IND
CIN,2017-12-17,5,Sun,14,15,@,MIN,L 7-34,5,44,11,93,16,137,2017,2017_15_CIN_MIN
NYG,2017-12-17,5,Sun,14,15,,PHI,L 29-34,5,67,7,44,12,111,2017,2017_15_NYG_PHI
CAR,2017-12-17,5,Sun,14,15,,GNB,W 31-24,5,40,6,28,11,68,2017,2017_15_CAR_GNB
BAL,2017-12-10,5,Sun,13,14,@,PIT,L 38-39,5,35,6,101,11,136,2017,2017_14_BAL_PIT
LAC,2017-12-10,5,Sun,13,14,,WAS,W 30-13,5,40,4,48,9,88,2017,2017_14_LAC_WAS
ARI,2017-12-10,5,Sun,13,14,,TEN,W 12-7,5,30,6,48,11,78,2017,2017_14_ARI_TEN
LAC,2017-12-03,5,Sun,12,13,,CLE,W 19-10,5,62,4,24,9,86,2017,2017_13_LAC_CLE
NYJ,2017-12-03,5,Sun,12,13,,KAN,W 38-31,5,40,8,30,13,70,2017,2017_13_NYJ_KAN
SEA,2017-12-03,5,Sun,12,13,,PHI,W 24-10,5,46,7,64,12,110,2017,2017_13_SEA_PHI
PIT,2017-11-26,5,Sun,11,12,,GNB,W 31-28,5,45,3,27,8,72,2017,2017_12_PIT_GNB
JAX,2017-11-26,5,Sun,11,12,@,ARI,L 24-27,5,45,10,98,15,143,2017,2017_12_JAX_ARI
LAC,2017-11-23,5,Thu,11,12,@,DAL,W 28-6,5,56,7,60,12,116,2017,2017_12_LAC_DAL
DEN,2017-11-19,5,Sun,10,11,,CIN,L 17-20,5,50,3,14,8,64,2017,2017_11_DEN_CIN
NYG,2017-11-19,5,Sun,10,11,,KAN,W 12-9 (OT),5,48,9,87,14,135,2017,2017_11_NYG_KAN
GNB,2017-11-19,5,Sun,10,11,,BAL,L 0-23,5,53,3,30,8,83,2017,2017_11_GNB_BAL
CHI,2017-11-19,5,Sun,10,11,,DET,L 24-27,5,64,6,49,11,113,2017,2017_11_CHI_DET
TEN,2017-11-12,5,Sun,9,10,,CIN,W 24-20,5,55,12,84,17,139,2017,2017_10_TEN_CIN
DEN,2017-11-12,5,Sun,9,10,,NWE,L 16-41,5,28,1,5,6,33,2017,2017_10_DEN_NWE
DAL,2017-11-12,5,Sun,9,10,@,ATL,L 7-27,5,54,5,35,10,89,2017,2017_10_DAL_ATL
ATL,2017-11-12,5,Sun,9,10,,DAL,W 27-7,5,35,5,54,10,89,2017,2017_10_ATL_DAL
GNB,2017-11-12,5,Sun,9,10,@,CHI,W 23-16,5,35,8,78,13,113,2017,2017_10_GNB_CHI
JAX,2017-11-05,5,Sun,8,9,,CIN,W 23-7,5,50,8,77,13,127,2017,2017_09_JAX_CIN
CAR,2017-11-05,5,Sun,9,9,,ATL,W 20-17,5,29,8,70,13,99,2017,2017_09_CAR_ATL
DAL,2017-11-05,5,Sun,8,9,,KAN,W 28-17,5,65,8,52,13,117,2017,2017_09_DAL_KAN
PHI,2017-11-05,5,Sun,9,9,,DEN,W 51-23,5,35,14,105,19,140,2017,2017_09_PHI_DEN
MIN,2017-10-29,5,Sun,8,8,@,CLE,W 33-16,5,58,5,74,10,132,2017,2017_08_MIN_CLE
WAS,2017-10-29,5,Sun,7,8,,DAL,L 19-33,5,32,8,89,13,121,2017,2017_08_WAS_DAL
CLE,2017-10-29,5,Sun,8,8,,MIN,L 16-33,5,74,5,58,10,132,2017,2017_08_CLE_MIN
CIN,2017-10-29,5,Sun,7,8,,IND,W 24-23,5,54,7,45,12,99,2017,2017_08_CIN_IND
PIT,2017-10-29,5,Sun,8,8,@,DET,W 20-15,5,37,6,57,11,94,2017,2017_08_PIT_DET
CAR,2017-10-29,5,Sun,8,8,@,TAM,W 17-3,5,51,6,55,11,106,2017,2017_08_CAR_TAM
BAL,2017-10-26,5,Thu,8,8,,MIA,W 40-0,5,40,7,43,12,83,2017,2017_08_BAL_MIA
WAS,2017-10-23,5,Mon,6,7,@,PHI,L 24-34,5,55,9,55,14,110,2017,2017_07_WAS_PHI
CIN,2017-10-22,5,Sun,6,7,@,PIT,L 14-29,5,54,1,5,6,59,2017,2017_07_CIN_PIT
CHI,2017-10-22,5,Sun,7,7,,CAR,W 17-3,5,40,4,35,9,75,2017,2017_07_CHI_CAR
TEN,2017-10-22,5,Sun,7,7,@,CLE,W 12-9 (OT),5,35,12,81,17,116,2017,2017_07_TEN_CLE
IND,2017-10-22,5,Sun,7,7,,JAX,L 0-27,5,55,4,34,9,89,2017,2017_07_IND_JAX
TAM,2017-10-22,5,Sun,6,7,@,BUF,L 27-30,5,55,4,35,9,90,2017,2017_07_TAM_BUF
DAL,2017-10-22,5,Sun,6,7,@,SFO,W 40-10,5,36,2,22,7,58,2017,2017_07_DAL_SFO
IND,2017-10-16,5,Mon,6,6,@,TEN,L 22-36,5,51,4,45,9,96,2017,2017_06_IND_TEN
JAX,2017-10-15,5,Sun,6,6,,LAR,L 17-27,5,40,7,70,12,110,2017,2017_06_JAX_LAR
DEN,2017-10-15,5,Sun,5,6,,NYG,L 10-23,5,46,5,77,10,123,2017,2017_06_DEN_NYG
CHI,2017-10-15,5,Sun,6,6,@,BAL,W 27-24 (OT),5,44,8,69,13,113,2017,2017_06_CHI_BAL
OAK,2017-10-15,5,Sun,6,6,,LAC,L 16-17,5,40,4,32,9,72,2017,2017_06_OAK_LAC
NYG,2017-10-15,5,Sun,6,6,@,DEN,W 23-10,5,77,5,46,10,123,2017,2017_06_NYG_DEN
WAS,2017-10-15,5,Sun,5,6,,SFO,W 26-24,5,43,7,40,12,83,2017,2017_06_WAS_SFO
LAR,2017-10-08,5,Sun,5,5,,SEA,L 10-16,5,45,7,40,12,85,2017,2017_05_LAR_SEA
PIT,2017-10-08,5,Sun,5,5,,JAX,L 9-30,5,37,4,19,9,56,2017,2017_05_PIT_JAX
PHI,2017-10-08,5,Sun,5,5,,ARI,W 34-7,5,60,7,61,12,121,2017,2017_05_PHI_ARI
MIA,2017-10-08,5,Sun,4,5,,TEN,W 16-10,5,23,11,77,16,100,2017,2017_05_MIA_TEN
IND,2017-10-01,5,Sun,4,4,@,SEA,L 18-46,5,31,6,45,11,76,2017,2017_04_IND_SEA
TEN,2017-09-24,5,Sun,3,3,,SEA,W 33-27,5,45,11,98,16,143,2017,2017_03_TEN_SEA
NWE,2017-09-24,5,Sun,3,3,,HOU,W 36-33,5,69,10,60,15,129,2017,2017_03_NWE_HOU
MIN,2017-09-24,5,Sun,3,3,,TAM,W 34-17,5,53,7,37,12,90,2017,2017_03_MIN_TAM
NOR,2017-09-17,5,Sun,2,2,,NWE,L 20-36,5,35,9,66,14,101,2017,2017_02_NOR_NWE
BUF,2017-09-17,5,Sun,2,2,@,CAR,L 3-9,5,44,6,40,11,84,2017,2017_02_BUF_CAR
NYJ,2017-09-17,5,Sun,2,2,@,OAK,L 20-45,5,47,9,79,14,126,2017,2017_02_NYJ_OAK
MIA,2017-09-17,5,Sun,1,2,@,LAC,W 19-17,5,23,6,56,11,79,2017,2017_02_MIA_LAC
KAN,2017-09-17,5,Sun,2,2,,PHI,W 27-20,5,40,4,30,9,70,2017,2017_02_KAN_PHI
MIN,2017-09-11,5,Mon,1,1,,NOR,W 29-19,5,50,6,52,11,102,2017,2017_01_MIN_NOR
DAL,2017-09-10,5,Sun,1,1,,NYG,W 19-3,5,50,6,55,11,105,2017,2017_01_DAL_NYG
TEN,2017-09-10,5,Sun,1,1,,OAK,L 16-26,5,49,5,49,10,98,2017,2017_01_TEN_OAK
NYJ,2017-09-10,5,Sun,1,1,@,BUF,L 12-21,5,62,6,50,11,112,2017,2017_01_NYJ_BUF
CAR,2017-09-10,5,Sun,1,1,@,SFO,W 23-3,5,40,10,74,15,114,2017,2017_01_CAR_SFO
OAK,2017-09-10,5,Sun,1,1,@,TEN,W 26-16,5,49,5,49,10,98,2017,2017_01_OAK_TEN
SEA,2023-01-08,4,Sun,17,18,,LAR,W 19-16 (OT),4,20,3,35,7,55,2022,2022_18_SEA_LAR
PIT,2023-01-08,4,Sun,17,18,,CLE,W 28-14,4,20,9,65,13,85,2022,2022_18_PIT_CLE
PHI,2023-01-08,4,Sun,17,18,,NYG,W 22-16,4,30,8,66,12,96,2022,2022_18_PHI_NYG
GNB,2023-01-08,4,Sun,17,18,,DET,L 16-20,4,35,5,75,9,110,2022,2022_18_GNB_DET
JAX,2023-01-07,4,Sat,17,18,,TEN,W 20-16,4,25,6,40,10,65,2022,2022_18_JAX_TEN
BAL,2023-01-01,4,Sun,16,17,,PIT,L 13-16,4,30,6,43,10,73,2022,2022_17_BAL_PIT
HOU,2022-12-24,4,Sat,15,16,@,TEN,W 19-14,4,35,5,30,9,65,2022,2022_16_HOU_TEN
CLE,2022-12-24,4,Sat,15,16,,NOR,L 10-17,4,45,2,15,6,60,2022,2022_16_CLE_NOR
DET,2022-12-24,4,Sat,15,16,@,CAR,L 23-37,4,30,10,74,14,104,2022,2022_16_DET_CAR
SFO,2022-12-24,4,Sat,15,16,,WAS,W 37-20,4,25,6,51,10,76,2022,2022_16_SFO_WAS
DAL,2022-12-24,4,Sat,15,16,,PHI,W 40-34,4,36,2,10,6,46,2022,2022_16_DAL_PHI
GNB,2022-12-19,4,Mon,14,15,,LAR,W 24-12,4,80,8,76,12,156,2022,2022_15_GNB_LAR
CIN,2022-12-18,4,Sun,14,15,@,TAM,W 34-23,4,27,7,58,11,85,2022,2022_15_CIN_TAM
DEN,2022-12-18,4,Sun,14,15,,ARI,W 24-15,4,31,7,46,11,77,2022,2022_15_DEN_ARI
JAX,2022-12-18,4,Sun,14,15,,DAL,W 40-34 (OT),4,37,2,18,6,55,2022,2022_15_JAX_DAL
HOU,2022-12-18,4,Sun,14,15,,KAN,L 24-30 (OT),4,33,10,102,14,135,2022,2022_15_HOU_KAN
KAN,2022-12-11,4,Sun,13,14,@,DEN,W 34-28,4,70,6,38,10,108,2022,2022_14_KAN_DEN
CIN,2022-12-11,4,Sun,13,14,,CLE,W 23-10,4,36,9,98,13,134,2022,2022_14_CIN_CLE
HOU,2022-12-11,4,Sun,13,14,@,DAL,L 23-27,4,25,3,10,7,35,2022,2022_14_HOU_DAL
TAM,2022-12-05,4,Mon,12,13,,NOR,W 17-16,4,39,6,84,10,123,2022,2022_13_TAM_NOR
SFO,2022-12-04,4,Sun,12,13,,MIA,W 33-17,4,45,8,68,12,113,2022,2022_13_SFO_MIA
KAN,2022-12-04,4,Sun,12,13,@,CIN,L 24-27,4,35,6,65,10,100,2022,2022_13_KAN_CIN
LAR,2022-12-04,4,Sun,12,13,,SEA,L 23-27,4,39,6,42,10,81,2022,2022_13_LAR_SEA
NYG,2022-12-04,4,Sun,12,13,,WAS,T 20-20 (OT),4,34,7,55,11,89,2022,2022_13_NYG_WAS
DEN,2022-12-04,4,Sun,12,13,@,BAL,L 9-10,4,48,3,15,7,63,2022,2022_13_DEN_BAL
LAC,2022-12-04,4,Sun,12,13,@,LVR,L 20-27,4,20,3,15,7,35,2022,2022_13_LAC_LVR
CAR,2022-11-27,4,Sun,12,12,,DEN,W 23-10,4,34,4,44,8,78,2022,2022_12_CAR_DEN
LAC,2022-11-27,4,Sun,11,12,@,ARI,W 25-24,4,30,3,19,7,49,2022,2022_12_LAC_ARI
DEN,2022-11-27,4,Sun,11,12,@,CAR,L 10-23,4,44,4,34,8,78,2022,2022_12_DEN_CAR
WAS,2022-11-27,4,Sun,12,12,,ATL,W 19-13,4,28,2,20,6,48,2022,2022_12_WAS_ATL
MIA,2022-11-27,4,Sun,11,12,,HOU,W 30-15,4,35,5,45,9,80,2022,2022_12_MIA_HOU
JAX,2022-11-27,4,Sun,11,12,,BAL,W 28-27,4,19,3,20,7,39,2022,2022_12_JAX_BAL
GNB,2022-11-27,4,Sun,12,12,@,PHI,L 33-40,4,35,3,25,7,60,2022,2022_12_GNB_PHI
LAC,2022-11-20,4,Sun,10,11,,KAN,L 27-30,4,25,4,54,8,79,2022,2022_11_LAC_KAN
KAN,2022-11-20,4,Sun,10,11,@,LAC,W 30-27,4,54,4,25,8,79,2022,2022_11_KAN_LAC
TAM,2022-11-13,4,Sun,10,10,,SEA,W 21-16,4,40,6,46,10,86,2022,2022_10_TAM_SEA
IND,2022-11-13,4,Sun,10,10,@,LVR,W 25-20,4,25,10,74,14,99,2022,2022_10_IND_LVR
ATL,2022-11-10,4,Thu,10,10,@,CAR,L 15-25,4,37,10,89,14,126,2022,2022_10_ATL_CAR
LAR,2022-11-06,4,Sun,8,9,@,TAM,L 13-16,4,53,7,55,11,108,2022,2022_09_LAR_TAM
CHI,2022-11-06,4,Sun,9,9,,MIA,L 32-35,4,92,3,38,7,130,2022,2022_09_CHI_MIA
NWE,2022-11-06,4,Sun,9,9,,IND,W 26-3,4,35,2,15,6,50,2022,2022_09_NWE_IND
JAX,2022-11-06,4,Sun,9,9,,LVR,W 27-20,4,30,5,45,9,75,2022,2022_09_JAX_LVR
PHI,2022-11-03,4,Thu,8,9,@,HOU,W 29-17,4,31,4,24,8,55,2022,2022_09_PHI_HOU
HOU,2022-11-03,4,Thu,8,9,,PHI,L 17-29,4,24,4,31,8,55,2022,2022_09_HOU_PHI
BUF,2022-10-30,4,Sun,7,8,,GNB,W 27-17,4,35,8,58,12,93,2022,2022_08_BUF_GNB
LAR,2022-10-30,4,Sun,7,8,,SFO,L 14-31,4,50,3,8,7,58,2022,2022_08_LAR_SFO
NYJ,2022-10-30,4,Sun,8,8,,NWE,L 17-22,4,41,6,54,10,95,2022,2022_08_NYJ_NWE
TAM,2022-10-27,4,Thu,8,8,,BAL,L 22-27,4,35,7,101,11,136,2022,2022_08_TAM_BAL
NWE,2022-10-24,4,Mon,7,7,,CHI,L 14-33,4,30,4,35,8,65,2022,2022_07_NWE_CHI
CHI,2022-10-24,4,Mon,7,7,@,NWE,W 33-14,4,35,4,30,8,65,2022,2022_07_CHI_NWE
IND,2022-10-23,4,Sun,7,7,@,TEN,L 10-19,4,28,2,15,6,43,2022,2022_07_IND_TEN
TAM,2022-10-23,4,Sun,7,7,@,CAR,L 3-21,4,30,3,15,7,45,2022,2022_07_TAM_CAR
DEN,2022-10-23,4,Sun,7,7,,NYJ,L 9-16,4,34,11,85,15,119,2022,2022_07_DEN_NYJ
ARI,2022-10-20,4,Thu,7,7,,NOR,W 42-34,4,20,8,49,12,69,2022,2022_07_ARI_NOR
NOR,2022-10-16,4,Sun,6,6,,CIN,L 26-30,4,34,3,30,7,64,2022,2022_06_NOR_CIN
JAX,2022-10-16,4,Sun,6,6,@,IND,L 27-34,4,44,7,52,11,96,2022,2022_06_JAX_IND
CHI,2022-10-13,4,Thu,6,6,,WAS,L 7-12,4,42,7,36,11,78,2022,2022_06_CHI_WAS
LAC,2022-10-09,4,Sun,5,5,@,CLE,W 30-28,4,17,6,65,10,82,2022,2022_05_LAC_CLE
HOU,2022-10-09,4,Sun,5,5,@,JAX,W 13-6,4,25,6,48,10,73,2022,2022_05_HOU_JAX
CIN,2022-10-09,4,Sun,5,5,@,BAL,L 17-19,4,20,6,48,10,68,2022,2022_05_CIN_BAL
SFO,2022-10-03,4,Mon,4,4,,LAR,W 24-9,4,25,1,5,5,30,2022,2022_04_SFO_LAR
KAN,2022-10-02,4,Sun,4,4,@,TAM,W 41-31,4,32,5,40,9,72,2022,2022_04_KAN_TAM
LVR,2022-10-02,4,Sun,4,4,,DEN,W 32-23,4,25,7,50,11,75,2022,2022_04_LVR_DEN
GNB,2022-10-02,4,Sun,4,4,,NWE,W 27-24 (OT),4,40,7,75,11,115,2022,2022_04_GNB_NWE
DAL,2022-10-02,4,Sun,4,4,,WAS,W 25-10,4,20,11,136,15,156,2022,2022_04_DAL_WAS
BUF,2022-10-02,4,Sun,4,4,@,BAL,W 23-20,4,31,9,70,13,101,2022,2022_04_BUF_BAL
JAX,2022-10-02,4,Sun,4,4,@,PHI,L 21-29,4,38,3,20,7,58,2022,2022_04_JAX_PHI
MIA,2022-09-25,4,Sun,3,3,,BUF,W 21-19,4,20,7,52,11,72,2022,2022_03_MIA_BUF
NYJ,2022-09-25,4,Sun,3,3,,CIN,L 12-27,4,55,5,30,9,85,2022,2022_03_NYJ_CIN
CAR,2022-09-25,4,Sun,3,3,,NOR,W 22-14,4,40,7,58,11,98,2022,2022_03_CAR_NOR
IND,2022-09-25,4,Sun,3,3,,KAN,W 20-17,4,34,6,45,10,79,2022,2022_03_IND_KAN
WAS,2022-09-25,4,Sun,3,3,,PHI,L 8-24,4,48,5,52,9,100,2022,2022_03_WAS_PHI
MIA,2022-09-11,4,Sun,1,1,,NWE,W 20-7,4,20,3,15,7,35,2022,2022_01_MIA_NWE
CIN,2022-09-11,4,Sun,1,1,,PIT,L 20-23 (OT),4,27,8,59,12,86,2022,2022_01_CIN_PIT
LAR,2022-09-08,4,Thu,1,1,,BUF,L 10-31,4,30,5,35,9,65,2022,2022_01_LAR_BUF
NOR,2022-01-09,4,Sun,17,18,@,ATL,W 30-20,4,40,5,46,9,86,2021,2021_18_NOR_ATL
CIN,2022-01-09,4,Sun,17,18,@,CLE,L 16-21,4,32,4,46,8,78,2021,2021_18_CIN_CLE
IND,2022-01-09,4,Sun,17,18,@,JAX,L 11-26,4,52,6,49,10,101,2021,2021_18_IND_JAX
LVR,2022-01-09,4,Sun,17,18,,LAC,W 35-32 (OT),4,38,10,108,14,146,2021,2021_18_LVR_LAC
BUF,2022-01-09,4,Sun,17,18,,NYJ,W 27-10,4,40,4,27,8,67,2021,2021_18_BUF_NYJ
NYJ,2022-01-09,4,Sun,17,18,@,BUF,L 10-27,4,27,4,40,8,67,2021,2021_18_NYJ_BUF
SEA,2022-01-09,4,Sun,17,18,@,ARI,W 38-30,4,30,6,46,10,76,2021,2021_18_SEA_ARI
MIN,2022-01-09,4,Sun,17,18,,CHI,W 31-17,4,47,2,10,6,57,2021,2021_18_MIN_CHI
HOU,2022-01-09,4,Sun,17,18,,TEN,L 25-28,4,65,5,42,9,107,2021,2021_18_HOU_TEN
CLE,2022-01-09,4,Sun,17,18,,CIN,W 21-16,4,46,4,32,8,78,2021,2021_18_CLE_CIN
LAR,2022-01-02,4,Sun,16,17,@,BAL,W 20-19,4,35,4,24,8,59,2021,2021_17_LAR_BAL
TAM,2022-01-02,4,Sun,16,17,@,NYJ,W 28-24,4,39,2,14,6,53,2021,2021_17_TAM_NYJ
ATL,2022-01-02,4,Sun,16,17,@,BUF,L 15-29,4,27,7,47,11,74,2021,2021_17_ATL_BUF
BAL,2022-01-02,4,Sun,16,17,,LAR,L 19-20,4,24,4,35,8,59,2021,2021_17_BAL_LAR
DET,2022-01-02,4,Sun,16,17,@,SEA,L 29-51,4,30,5,31,9,61,2021,2021_17_DET_SEA
LAR,2021-12-21,4,Tue,14,15,,SEA,W 20-10,4,34,8,65,12,99,2021,2021_15_LAR_SEA
PHI,2021-12-21,4,Tue,14,15,,WAS,W 27-17,4,48,2,25,6,73,2021,2021_15_PHI_WAS
ATL,2021-12-19,4,Sun,14,15,@,SFO,L 13-31,4,29,5,35,9,64,2021,2021_15_ATL_SFO
JAX,2021-12-19,4,Sun,14,15,,HOU,L 16-30,4,40,9,65,13,105,2021,2021_15_JAX_HOU
KAN,2021-12-16,4,Thu,14,15,@,LAC,W 34-28 (OT),4,36,5,60,9,96,2021,2021_15_KAN_LAC
CLE,2021-12-12,4,Sun,13,14,,BAL,W 24-22,4,42,10,129,14,171,2021,2021_14_CLE_BAL
NOR,2021-12-12,4,Sun,13,14,@,NYJ,W 30-9,4,42,5,45,9,87,2021,2021_14_NOR_NYJ
TAM,2021-12-12,4,Sun,13,14,,BUF,W 33-27 (OT),4,24,7,65,11,89,2021,2021_14_TAM_BUF
HOU,2021-12-05,4,Sun,12,13,,IND,L 0-31,4,25,5,25,9,50,2021,2021_13_HOU_IND
WAS,2021-11-29,4,Mon,11,12,,SEA,W 17-15,4,38,6,51,10,89,2021,2021_12_WAS_SEA
PHI,2021-11-28,4,Sun,12,12,@,NYG,L 7-13,4,26,2,15,6,41,2021,2021_12_PHI_NYG
TAM,2021-11-28,4,Sun,11,12,@,IND,W 38-31,4,44,6,66,10,110,2021,2021_12_TAM_IND
HOU,2021-11-28,4,Sun,11,12,,NYJ,L 14-21,4,32,5,40,9,72,2021,2021_12_HOU_NYJ
LAR,2021-11-28,4,Sun,11,12,@,GNB,L 28-36,4,30,3,32,7,62,2021,2021_12_LAR_GNB
NWE,2021-11-28,4,Sun,12,12,,TEN,W 36-13,4,35,5,50,9,85,2021,2021_12_NWE_TEN
PIT,2021-11-28,4,Sun,11,12,@,CIN,L 10-41,4,30,3,18,7,48,2021,2021_12_PIT_CIN
NOR,2021-11-25,4,Thu,11,12,,BUF,L 6-31,4,24,4,35,8,59,2021,2021_12_NOR_BUF
BUF,2021-11-25,4,Thu,11,12,@,NOR,W 31-6,4,35,4,24,8,59,2021,2021_12_BUF_NOR
NYG,2021-11-22,4,Mon,10,11,@,TAM,L 10-30,4,30,6,39,10,69,2021,2021_11_NYG_TAM
KAN,2021-11-14,4,Sun,10,10,@,LVR,W 41-14,4,34,9,68,13,102,2021,2021_10_KAN_LVR
DEN,2021-11-14,4,Sun,10,10,,PHI,L 13-30,4,29,7,89,11,118,2021,2021_10_DEN_PHI
ARI,2021-11-14,4,Sun,10,10,,CAR,L 10-34,4,58,9,115,13,173,2021,2021_10_ARI_CAR
BAL,2021-11-11,4,Thu,9,10,@,MIA,L 10-22,4,20,11,97,15,117,2021,2021_10_BAL_MIA
NYG,2021-11-07,4,Sun,9,9,,LVR,W 23-16,4,35,6,65,10,100,2021,2021_09_NYG_LVR
LAC,2021-11-07,4,Sun,8,9,@,PHI,W 27-24,4,30,3,25,7,55,2021,2021_09_LAC_PHI
TEN,2021-11-07,4,Sun,9,9,@,LAR,W 28-16,4,19,12,115,16,134,2021,2021_09_TEN_LAR
CIN,2021-11-07,4,Sun,9,9,,CLE,L 16-41,4,31,10,84,14,115,2021,2021_09_CIN_CLE
GNB,2021-11-07,4,Sun,9,9,@,KAN,L 7-13,4,19,6,33,10,52,2021,2021_09_GNB_KAN
DEN,2021-10-31,4,Sun,8,8,,WAS,W 17-10,4,35,4,29,8,64,2021,2021_08_DEN_WAS
NWE,2021-10-31,4,Sun,8,8,@,LAC,W 27-24,4,30,5,40,9,70,2021,2021_08_NWE_LAC
WAS,2021-10-31,4,Sun,8,8,@,DEN,L 10-17,4,29,4,35,8,64,2021,2021_08_WAS_DEN
CHI,2021-10-31,4,Sun,8,8,,SFO,L 22-33,4,30,7,55,11,85,2021,2021_08_CHI_SFO
GNB,2021-10-24,4,Sun,7,7,,WAS,W 24-10,4,36,4,50,8,86,2021,2021_07_GNB_WAS
LAR,2021-10-24,4,Sun,7,7,,DET,W 28-19,4,35,8,77,12,112,2021,2021_07_LAR_DET
PHI,2021-10-24,4,Sun,7,7,@,LVR,L 22-33,4,37,7,65,11,102,2021,2021_07_PHI_LVR
CHI,2021-10-24,4,Sun,7,7,@,TAM,L 3-38,4,32,1,10,5,42,2021,2021_07_CHI_TAM
WAS,2021-10-24,4,Sun,7,7,@,GNB,L 10-24,4,50,4,36,8,86,2021,2021_07_WAS_GNB
LAC,2021-10-17,4,Sun,6,6,@,BAL,L 6-34,4,35,2,15,6,50,2021,2021_06_LAC_BAL
HOU,2021-10-17,4,Sun,6,6,@,IND,L 3-31,4,25,2,10,6,35,2021,2021_06_HOU_IND
CIN,2021-10-17,4,Sun,6,6,@,DET,W 34-11,4,31,9,77,13,108,2021,2021_06_CIN_DET
PHI,2021-10-14,4,Thu,6,6,,TAM,L 22-28,4,41,7,120,11,161,2021,2021_06_PHI_TAM
JAX,2021-10-10,4,Sun,5,5,,TEN,L 19-37,4,33,7,44,11,77,2021,2021_05_JAX_TEN
ATL,2021-10-10,4,Sun,5,5,,NYJ,W 27-20,4,66,7,58,11,124,2021,2021_05_ATL_NYJ
DET,2021-10-03,4,Sun,4,4,@,CHI,L 14-24,4,26,7,61,11,87,2021,2021_04_DET_CHI
DEN,2021-10-03,4,Sun,4,4,,BAL,L 7-23,4,25,6,55,10,80,2021,2021_04_DEN_BAL
DAL,2021-09-27,4,Mon,3,3,,PHI,W 41-21,4,37,13,86,17,123,2021,2021_03_DAL_PHI
IND,2021-09-26,4,Sun,3,3,@,TEN,L 16-25,4,66,4,24,8,90,2021,2021_03_IND_TEN
MIN,2021-09-26,4,Sun,3,3,,SEA,W 30-17,4,40,4,35,8,75,2021,2021_03_MIN_SEA
TEN,2021-09-26,4,Sun,3,3,,IND,W 25-16,4,24,4,66,8,90,2021,2021_03_TEN_IND
JAX,2021-09-26,4,Sun,3,3,,ARI,L 19-31,4,40,7,58,11,98,2021,2021_03_JAX_ARI
SFO,2021-09-26,4,Sun,3,3,,GNB,L 28-30,4,86,7,87,11,173,2021,2021_03_SFO_GNB
SEA,2021-09-26,4,Sun,3,3,@,MIN,L 17-30,4,35,4,40,8,75,2021,2021_03_SEA_MIN
NWE,2021-09-26,4,Sun,3,3,,NOR,L 13-28,4,30,2,15,6,45,2021,2021_03_NWE_NOR
ATL,2021-09-26,4,Sun,3,3,@,NYG,W 17-14,4,28,8,53,12,81,2021,2021_03_ATL_NYG
CIN,2021-09-19,4,Sun,2,2,@,CHI,L 17-20,4,57,8,70,12,127,2021,2021_02_CIN_CHI
LAR,2021-09-12,4,Sun,1,1,,CHI,W 34-14,4,36,3,35,7,71,2021,2021_01_LAR_CHI
NYG,2021-09-12,4,Sun,1,1,,DEN,L 13-27,4,48,5,51,9,99,2021,2021_01_NYG_DEN
NOR,2021-01-03,4,Sun,16,17,@,CAR,W 33-7,4,31,1,5,5,36,2020,2020_17_NOR_CAR
GNB,2021-01-03,4,Sun,16,17,@,CHI,W 35-16,4,30,1,16,5,46,2020,2020_17_GNB_CHI
MIN,2021-01-03,4,Sun,16,17,@,DET,W 37-35,4,35,7,51,11,86,2020,2020_17_MIN_DET
LAC,2021-01-03,4,Sun,16,17,@,KAN,W 38-21,4,23,5,69,9,92,2020,2020_17_LAC_KAN
CLE,2021-01-03,4,Sun,16,17,,PIT,W 24-22,4,19,2,15,6,34,2020,2020_17_CLE_PIT
DEN,2021-01-03,4,Sun,16,17,,LVR,L 31-32,4,28,14,111,18,139,2020,2020_17_DEN_LVR
SEA,2021-01-03,4,Sun,16,17,@,SFO,W 26-23,4,35,2,25,6,60,2020,2020_17_SEA_SFO
ATL,2021-01-03,4,Sun,16,17,@,TAM,L 27-44,4,48,3,23,7,71,2020,2020_17_ATL_TAM
NWE,2020-12-28,4,Mon,15,16,,BUF,L 9-38,4,25,3,27,7,52,2020,2020_16_NWE_BUF
CHI,2020-12-27,4,Sun,15,16,@,JAX,W 41-17,4,40,10,115,14,155,2020,2020_16_CHI_JAX
SFO,2020-12-26,4,Sat,15,16,@,ARI,W 20-12,4,27,4,20,8,47,2020,2020_16_SFO_ARI
LVR,2020-12-26,4,Sat,15,16,,MIA,L 25-26,4,40,5,76,9,116,2020,2020_16_LVR_MIA
ARI,2020-12-26,4,Sat,15,16,,SFO,L 12-20,4,20,4,27,8,47,2020,2020_16_ARI_SFO
NOR,2020-12-25,4,Fri,15,16,,MIN,W 52-33,4,38,3,20,7,58,2020,2020_16_NOR_MIN
PIT,2020-12-21,4,Mon,14,15,@,CIN,L 17-27,4,30,2,16,6,46,2020,2020_15_PIT_CIN
SFO,2020-12-20,4,Sun,14,15,@,DAL,L 33-41,4,39,5,58,9,97,2020,2020_15_SFO_DAL
IND,2020-12-20,4,Sun,14,15,,HOU,W 27-20,4,35,5,24,9,59,2020,2020_15_IND_HOU
