,game_id,season,week,team,opponent,score,home,ewma_dynamic_window_rushing_offense_team,ewma_dynamic_window_passing_offense_team,ewma_dynamic_window_rushing_defense_team,ewma_dynamic_window_passing_defense_team,ewma_dynamic_window_rushing_offense_opp,ewma_dynamic_window_passing_offense_opp,ewma_dynamic_window_rushing_defense_opp,ewma_dynamic_window_passing_defense_opp,team_id,rest_differential,windy,div_game,spread_line,implied_points,total_line,game_type,location,total
978,2021_15_NYJ_MIA,2021,15,MIA,NYJ,31,1,-0.1439239275187041,0.0765994411995326,-0.0252809412247291,-0.0661654506575785,-0.0789647335813851,-0.1133004796925568,0.0065317447818129,0.2473781013575507,2021_15_NYJ_MIA_H,7,0,1,10.5,15.75,42.0,REG,Home,55.0
979,2021_15_NYJ_MIA,2021,15,NYJ,MIA,24,0,-0.0789647335813851,-0.1133004796925568,0.0065317447818129,0.2473781013575507,-0.1439239275187041,0.0765994411995326,-0.0252809412247291,-0.0661654506575785,2021_15_NYJ_MIA_A,-7,0,1,-10.5,26.25,42.0,REG,Home,55.0
980,2021_15_SEA_LA,2021,15,LA,SEA,20,1,-0.0784266349717115,0.1619990614122787,-0.1563806716145275,0.0280078435532329,-0.007836172500882,0.0134357432980048,-0.1180951185528419,0.0804798275215658,2021_15_SEA_LA_H,-1,0,1,7.5,19.75,47.0,REG,Home,30.0
981,2021_15_SEA_LA,2021,15,SEA,LA,10,0,-0.007836172500882,0.0134357432980048,-0.1180951185528419,0.0804798275215658,-0.0784266349717115,0.1619990614122787,-0.1563806716145275,0.0280078435532329,2021_15_SEA_LA_A,1,0,1,-7.5,27.25,47.0,REG,Home,30.0
982,2021_15_TEN_PIT,2021,15,PIT,TEN,19,1,-0.0906873206280223,-0.022750842950303,0.0666935358567933,-0.0078717565903004,-0.010380248019147,0.0247615677969491,-0.0925585965752171,0.0195541437294344,2021_15_TEN_PIT_H,3,0,0,1.0,21.5,44.0,REG,Home,32.0
983,2021_15_TEN_PIT,2021,15,TEN,PIT,13,0,-0.010380248019147,0.0247615677969491,-0.0925585965752171,0.0195541437294344,-0.0906873206280223,-0.022750842950303,0.0666935358567933,-0.0078717565903004,2021_15_TEN_PIT_A,-3,0,0,-1.0,22.5,44.0,REG,Home,32.0
984,2021_15_WAS_PHI,2021,15,PHI,WAS,27,1,0.0589916944424048,0.0204684243457255,-0.1245481755298779,0.0699932386542833,-0.0255265836911488,-0.050168100983319,-0.0736547743770884,0.0276701534601069,2021_15_WAS_PHI_H,7,0,1,10.0,14.75,39.5,REG,Home,44.0
985,2021_15_WAS_PHI,2021,15,WAS,PHI,17,0,-0.0255265836911488,-0.050168100983319,-0.0736547743770884,0.0276701534601069,0.0589916944424048,0.0204684243457255,-0.1245481755298779,0.0699932386542833,2021_15_WAS_PHI_A,-7,0,1,-10.0,24.75,39.5,REG,Home,44.0
986,2021_16_BAL_CIN,2021,16,CIN,BAL,41,1,-0.0894194515264539,0.0254889305110437,-0.045498627055039,-0.0103604940135371,0.0663926556350779,-0.0289118771904155,-0.1076225994797506,0.1090653003974999,2021_16_BAL_CIN_H,0,0,1,7.5,17.75,43.0,REG,Home,62.0
987,2021_16_BAL_CIN,2021,16,BAL,CIN,21,0,0.0663926556350779,-0.0289118771904155,-0.1076225994797506,0.1090653003974999,-0.0894194515264539,0.0254889305110437,-0.045498627055039,-0.0103604940135371,2021_16_BAL_CIN_A,0,0,1,-7.5,25.25,43.0,REG,Home,62.0
988,2021_16_BUF_NE,2021,16,NE,BUF,21,1,-0.0414361486002928,0.081626556414327,-0.0403551236170576,-0.2238892913637563,0.0589895139259276,0.1314511244401424,-0.0749209010502386,-0.0870249161550195,2021_16_BUF_NE_H,0,0,1,1.0,21.25,43.5,REG,Home,54.0
989,2021_16_BUF_NE,2021,16,BUF,NE,33,0,0.0589895139259276,0.1314511244401424,-0.0749209010502386,-0.0870249161550195,-0.0414361486002928,0.081626556414327,-0.0403551236170576,-0.2238892913637563,2021_16_BUF_NE_A,0,0,1,-1.0,22.25,43.5,REG,Home,54.0
990,2021_16_CHI_SEA,2021,16,SEA,CHI,24,1,-0.0093923383480858,-0.0294367270122933,-0.1126104015757822,0.0624815270405884,-0.0597589857551778,-0.0934755113899993,-0.0127597271567185,0.1266258475910885,2021_16_CHI_SEA_H,1,0,0,7.0,17.0,41.0,REG,Home,49.0
991,2021_16_CHI_SEA,2021,16,CHI,SEA,25,0,-0.0597589857551778,-0.0934755113899993,-0.0127597271567185,0.1266258475910885,-0.0093923383480858,-0.0294367270122933,-0.1126104015757822,0.0624815270405884,2021_16_CHI_SEA_A,-1,0,0,-7.0,24.0,41.0,REG,Home,49.0
992,2021_16_CLE_GB,2021,16,GB,CLE,24,1,0.011462484075691,0.2847028830024705,0.0691721385256963,-0.035926496571706,-0.0273717475438832,0.013895389662921,-0.0183779556639704,-0.0018352944525825,2021_16_CLE_GB_H,0,0,0,7.5,19.5,46.5,REG,Home,46.0
993,2021_16_CLE_GB,2021,16,CLE,GB,22,0,-0.0273717475438832,0.013895389662921,-0.0183779556639704,-0.0018352944525825,0.011462484075691,0.2847028830024705,0.0691721385256963,-0.035926496571706,2021_16_CLE_GB_A,0,0,0,-7.5,27.0,46.5,REG,Home,46.0
994,2021_16_DEN_LV,2021,16,LV,DEN,17,1,-0.1373328068220172,0.0149907532932815,-0.0615603442902365,0.1921766860195111,-0.0448315269704377,0.0252724164793344,0.0332388069649292,-0.0292096716601081,2021_16_DEN_LV_H,0,0,1,-1.0,21.5,42.0,REG,Home,30.0
995,2021_16_DEN_LV,2021,16,DEN,LV,13,0,-0.0448315269704377,0.0252724164793344,0.0332388069649292,-0.0292096716601081,-0.1373328068220172,0.0149907532932815,-0.0615603442902365,0.1921766860195111,2021_16_DEN_LV_A,0,0,1,1.0,20.5,42.0,REG,Home,30.0
996,2021_16_DET_ATL,2021,16,ATL,DET,20,1,-0.1752024241098208,-0.0500233731287109,-0.0546143780218206,0.1514583897696771,-0.111933978183442,-0.0558102404887795,-0.0343998844135506,0.1577213125969082,2021_16_DET_ATL_H,0,0,0,7.5,17.5,42.5,REG,Home,36.0
997,2021_16_DET_ATL,2021,16,DET,ATL,16,0,-0.111933978183442,-0.0558102404887795,-0.0343998844135506,0.1577213125969082,-0.1752024241098208,-0.0500233731287109,-0.0546143780218206,0.1514583897696771,2021_16_DET_ATL_A,0,0,0,-7.5,25.0,42.5,REG,Home,36.0
998,2021_16_IND_ARI,2021,16,ARI,IND,16,1,-0.0679882108330524,0.0890559790923483,-0.0984461794026904,0.0066001471565501,0.1271450480921273,0.015099049446854,-0.0459475120094563,-0.0689672073818048,2021_16_IND_ARI_H,0,0,0,3.0,22.5,48.0,REG,Home,38.0
999,2021_16_IND_ARI,2021,16,IND,ARI,22,0,0.1271450480921273,0.015099049446854,-0.0459475120094563,-0.0689672073818048,-0.0679882108330524,0.0890559790923483,-0.0984461794026904,0.0066001471565501,2021_16_IND_ARI_A,0,0,0,-3.0,25.5,48.0,REG,Home,38.0
1000,2021_16_JAX_NYJ,2021,16,NYJ,JAX,26,1,-0.054732823492589,-0.1494785400418705,-0.0013889354449761,0.2089594531542186,-0.1649086375371282,-0.1276214392066986,-0.0238415909011281,0.1857922711422769,2021_16_JAX_NYJ_H,0,0,0,2.5,20.0,42.5,REG,Home,47.0
1001,2021_16_JAX_NYJ,2021,16,JAX,NYJ,21,0,-0.1649086375371282,-0.1276214392066986,-0.0238415909011281,0.1857922711422769,-0.054732823492589,-0.1494785400418705,-0.0013889354449761,0.2089594531542186,2021_16_JAX_NYJ_A,0,0,0,-2.5,22.5,42.5,REG,Home,47.0
1002,2021_16_LA_MIN,2021,16,MIN,LA,23,1,-0.0459771747070769,0.0594161065372118,-0.0148815952513716,0.0226704501737587,-0.0800645147938366,0.1320682492265202,-0.1372523128440546,-0.020367949763308,2021_16_LA_MIN_H,-1,0,0,-3.5,26.0,48.5,REG,Home,53.0
1003,2021_16_LA_MIN,2021,16,LA,MIN,30,0,-0.0800645147938366,0.1320682492265202,-0.1372523128440546,-0.020367949763308,-0.0459771747070769,0.0594161065372118,-0.0148815952513716,0.0226704501737587,2021_16_LA_MIN_A,1,0,0,3.5,22.5,48.5,REG,Home,53.0
1004,2021_16_LAC_HOU,2021,16,HOU,LAC,41,1,-0.1717768025660306,-0.1537011440765396,0.0212240620117192,0.1226603635088509,0.0025493721780397,0.1150796256103505,0.0082298753861246,0.0272064588244122,2021_16_LAC_HOU_H,-3,0,0,-13.5,29.75,46.0,REG,Home,70.0
1005,2021_16_LAC_HOU,2021,16,LAC,HOU,29,0,0.0025493721780397,0.1150796256103505,0.0082298753861246,0.0272064588244122,-0.1717768025660306,-0.1537011440765396,0.0212240620117192,0.1226603635088509,2021_16_LAC_HOU_A,3,0,0,13.5,16.25,46.0,REG,Home,70.0
1006,2021_16_MIA_NO,2021,16,NO,MIA,3,1,-0.0911549557200452,-0.0527258355388076,-0.1649001292719707,-0.0631657290970056,-0.129144345460158,0.0574299209992171,-0.0086207644947993,-0.1030201328289378,2021_16_MIA_NO_H,0,0,0,-3.0,20.25,37.5,REG,Home,23.0
1007,2021_16_MIA_NO,2021,16,MIA,NO,20,0,-0.129144345460158,0.0574299209992171,-0.0086207644947993,-0.1030201328289378,-0.0911549557200452,-0.0527258355388076,-0.1649001292719707,-0.0631657290970056,2021_16_MIA_NO_A,0,0,0,3.0,17.25,37.5,REG,Home,23.0
1008,2021_16_NYG_PHI,2021,16,PHI,NYG,34,1,0.0576059501882126,0.0394541560391588,-0.1316467010541713,0.0528309450857198,-0.0343580237995262,-0.1552787382129464,0.0030796299124334,0.0545296467007434,2021_16_NYG_PHI_H,0,0,1,11.0,15.0,41.0,REG,Home,44.0
1009,2021_16_NYG_PHI,2021,16,NYG,PHI,10,0,-0.0343580237995262,-0.1552787382129464,0.0030796299124334,0.0545296467007434,0.0576059501882126,0.0394541560391588,-0.1316467010541713,0.0528309450857198,2021_16_NYG_PHI_A,0,0,1,-11.0,26.0,41.0,REG,Home,44.0
1010,2021_16_PIT_KC,2021,16,KC,PIT,36,1,0.0334180823444222,0.1726353208271108,-0.0498119137575088,-0.0195670681594376,-0.10361942678882,-0.0511264828559548,0.0546994668026438,-0.060403506030301,2021_16_PIT_KC_H,3,1,0,10.5,16.75,44.0,REG,Home,46.0
1011,2021_16_PIT_KC,2021,16,PIT,KC,10,0,-0.10361942678882,-0.0511264828559548,0.0546994668026438,-0.060403506030301,0.0334180823444222,0.1726353208271108,-0.0498119137575088,-0.0195670681594376,2021_16_PIT_KC_A,-3,1,0,-10.5,27.25,44.0,REG,Home,46.0
1012,2021_16_SF_TEN,2021,16,TEN,SF,20,1,-0.0063554414045434,-0.0270197167184214,-0.0978539326937014,-0.011096205703426,0.0026200193987353,0.2006383234345706,-0.0870482479642661,-0.0155198246014133,2021_16_SF_TEN_H,0,0,0,-3.5,24.5,45.5,REG,Home,37.0
1013,2021_16_SF_TEN,2021,16,SF,TEN,17,0,0.0026200193987353,0.2006383234345706,-0.0870482479642661,-0.0155198246014133,-0.0063554414045434,-0.0270197167184214,-0.0978539326937014,-0.011096205703426,2021_16_SF_TEN_A,0,0,0,3.5,21.0,45.5,REG,Home,37.0
1014,2021_16_TB_CAR,2021,16,CAR,TB,6,1,-0.0054144193120822,-0.1890333286073855,-0.1015910033758069,0.0136298608183923,-0.0269973268773531,0.1192586423029528,-0.0083152397150208,-0.1194645216263644,2021_16_TB_CAR_H,0,0,1,-11.5,28.0,44.5,REG,Home,38.0
1015,2021_16_TB_CAR,2021,16,TB,CAR,32,0,-0.0269973268773531,0.1192586423029528,-0.0083152397150208,-0.1194645216263644,-0.0054144193120822,-0.1890333286073855,-0.1015910033758069,0.0136298608183923,2021_16_TB_CAR_A,0,0,1,11.5,16.5,44.5,REG,Home,38.0
1016,2021_16_WAS_DAL,2021,16,DAL,WAS,56,1,-0.0618863224531737,0.0323225569230233,-0.0146011413618205,-0.2356487902282757,-0.0469066897945253,-0.0533850321371824,-0.057960949386263,0.0504786531886714,2021_16_WAS_DAL_H,0,0,1,10.5,17.5,45.5,REG,Home,70.0
1017,2021_16_WAS_DAL,2021,16,WAS,DAL,14,0,-0.0469066897945253,-0.0533850321371824,-0.057960949386263,0.0504786531886714,-0.0618863224531737,0.0323225569230233,-0.0146011413618205,-0.2356487902282757,2021_16_WAS_DAL_A,0,0,1,-10.5,28.0,45.5,REG,Home,70.0
1018,2021_17_ARI_DAL,2021,17,DAL,ARI,22,1,-0.056051164039796,0.0937125583069746,-0.0192016369260132,-0.2562821237882095,-0.0165468157504195,0.0701380820720578,-0.1091135328432469,0.036195585974858,2021_17_ARI_DAL_H,-1,0,0,6.5,23.25,53.0,REG,Home,47.0
1019,2021_17_ARI_DAL,2021,17,ARI,DAL,25,0,-0.0165468157504195,0.0701380820720578,-0.1091135328432469,0.036195585974858,-0.056051164039796,0.0937125583069746,-0.0192016369260132,-0.2562821237882095,2021_17_ARI_DAL_A,1,0,0,-6.5,29.75,53.0,REG,Home,47.0
1020,2021_17_ATL_BUF,2021,17,BUF,ATL,29,1,0.0594536771664062,0.1675221251790595,-0.030805955123428,-0.0876277256753686,-0.1671634379431862,-0.0176078374747438,-0.0465328298861821,0.1496333265673413,2021_17_ATL_BUF_H,0,0,0,14.0,16.25,46.5,REG,Home,44.0
1021,2021_17_ATL_BUF,2021,17,ATL,BUF,15,0,-0.1671634379431862,-0.0176078374747438,-0.0465328298861821,0.1496333265673413,0.0594536771664062,0.1675221251790595,-0.030805955123428,-0.0876277256753686,2021_17_ATL_BUF_A,0,0,0,-14.0,30.25,46.5,REG,Home,44.0
1022,2021_17_CAR_NO,2021,17,NO,CAR,18,1,-0.102278301900446,-0.1635964596112685,-0.1809905225011442,-0.0431222623626861,-0.0125814720082695,-0.2099197848123311,-0.0794115055185776,0.0418888685221062,2021_17_CAR_NO_H,-1,0,1,7.0,15.0,37.0,REG,Home,28.0
1023,2021_17_CAR_NO,2021,17,CAR,NO,10,0,-0.0125814720082695,-0.2099197848123311,-0.0794115055185776,0.0418888685221062,-0.102278301900446,-0.1635964596112685,-0.1809905225011442,-0.0431222623626861,2021_17_CAR_NO_A,1,0,1,-7.0,22.0,37.0,REG,Home,28.0
1024,2021_17_CLE_PIT,2021,17,PIT,CLE,26,1,-0.1008189739602137,-0.0875462086262587,0.0426693266672607,0.0052575765383908,0.0322793070686581,0.0109424355973153,-0.0097880236596001,0.021050879035092,2021_17_CLE_PIT_H,-1,0,1,-1.0,22.25,43.5,REG,Home,40.0
1025,2021_17_CLE_PIT,2021,17,CLE,PIT,14,0,0.0322793070686581,0.0109424355973153,-0.0097880236596001,0.021050879035092,-0.1008189739602137,-0.0875462086262587,0.0426693266672607,0.0052575765383908,2021_17_CLE_PIT_A,1,0,1,1.0,21.25,43.5,REG,Home,40.0
1026,2021_17_DEN_LAC,2021,17,LAC,DEN,34,1,-0.0316819057327811,0.1300619893478902,0.0147312452417166,0.0908619932233063,-0.0972368372057542,0.0108251119989472,0.0225958494415963,-0.045591185029344,2021_17_DEN_LAC_H,0,0,1,8.0,18.75,45.5,REG,Home,47.0
1027,2021_17_DEN_LAC,2021,17,DEN,LAC,13,0,-0.0972368372057542,0.0108251119989472,0.0225958494415963,-0.045591185029344,-0.0316819057327811,0.1300619893478902,0.0147312452417166,0.0908619932233063,2021_17_DEN_LAC_A,0,0,1,-8.0,26.75,45.5,REG,Home,47.0
1028,2021_17_DET_SEA,2021,17,SEA,DET,51,1,0.0218871317985175,-0.0169457522742613,-0.1054737917529648,0.0724221641425249,-0.0956311280718312,-0.033622739525108,-0.0430458917131442,0.1694607395381579,2021_17_DET_SEA_H,0,0,0,8.5,16.5,41.5,REG,Home,80.0
1029,2021_17_DET_SEA,2021,17,DET,SEA,29,0,-0.0956311280718312,-0.033622739525108,-0.0430458917131442,0.1694607395381579,0.0218871317985175,-0.0169457522742613,-0.1054737917529648,0.0724221641425249,2021_17_DET_SEA_A,0,0,0,-8.5,25.0,41.5,REG,Home,80.0
1030,2021_17_HOU_SF,2021,17,SF,HOU,23,1,0.0060371371328684,0.1851262582442795,-0.0927440512134671,0.0098032799668433,-0.1420169009135015,-0.0649656986998726,-0.0128181875307148,0.1387054666255593,2021_17_HOU_SF_H,3,0,0,14.0,15.0,44.0,REG,Home,30.0
1031,2021_17_HOU_SF,2021,17,HOU,SF,7,0,-0.1420169009135015,-0.0649656986998726,-0.0128181875307148,0.1387054666255593,0.0060371371328684,0.1851262582442795,-0.0927440512134671,0.0098032799668433,2021_17_HOU_SF_A,-3,0,0,-14.0,29.0,44.0,REG,Home,30.0
1032,2021_17_JAX_NE,2021,17,NE,JAX,50,1,0.0011255510735084,0.0578795212703749,-0.0251985479904435,-0.1403715545827842,-0.1329985440576071,-0.1035895552625677,0.009391969411432,0.1627420697681738,2021_17_JAX_NE_H,0,0,0,17.5,12.25,42.0,REG,Home,60.0
1033,2021_17_JAX_NE,2021,17,JAX,NE,10,0,-0.1329985440576071,-0.1035895552625677,0.009391969411432,0.1627420697681738,0.0011255510735084,0.0578795212703749,-0.0251985479904435,-0.1403715545827842,2021_17_JAX_NE_A,0,0,0,-17.5,29.75,42.0,REG,Home,60.0
1034,2021_17_KC_CIN,2021,17,CIN,KC,34,1,-0.0971310917973556,0.0982735002233005,-0.1016982580674552,0.0338504203077783,0.0263658506264029,0.2106779422213944,-0.0476829013177022,-0.0570178901033681,2021_17_KC_CIN_H,0,0,0,-3.5,27.25,51.0,REG,Home,65.0
1035,2021_17_KC_CIN,2021,17,KC,CIN,31,0,0.0263658506264029,0.2106779422213944,-0.0476829013177022,-0.0570178901033681,-0.0971310917973556,0.0982735002233005,-0.1016982580674552,0.0338504203077783,2021_17_KC_CIN_A,0,0,0,3.5,23.75,51.0,REG,Home,65.0
1036,2021_17_LA_BAL,2021,17,BAL,LA,19,1,-0.0031698253403829,0.0165147359198471,-0.1127318844041952,0.1681208281177953,-0.0541782557873736,0.0870077691292845,-0.1557800600038278,-0.0138059360837654,2021_17_LA_BAL_H,0,0,0,-7.0,27.0,47.0,REG,Home,39.0
1037,2021_17_LA_BAL,2021,17,LA,BAL,20,0,-0.0541782557873736,0.0870077691292845,-0.1557800600038278,-0.0138059360837654,-0.0031698253403829,0.0165147359198471,-0.1127318844041952,0.1681208281177953,2021_17_LA_BAL_A,0,0,0,7.0,20.0,47.0,REG,Home,39.0
1038,2021_17_LV_IND,2021,17,IND,LV,20,1,0.0862056622850551,0.0521727349078048,-0.0016026627913731,-0.0655673588529071,-0.1271614431665435,-0.0056618841780688,-0.110033374403626,0.1580472360122832,2021_17_LV_IND_H,1,0,0,8.5,19.0,46.5,REG,Home,43.0
1039,2021_17_LV_IND,2021,17,LV,IND,23,0,-0.1271614431665435,-0.0056618841780688,-0.110033374403626,0.1580472360122832,0.0862056622850551,0.0521727349078048,-0.0016026627913731,-0.0655673588529071,2021_17_LV_IND_A,-1,0,0,-8.5,27.5,46.5,REG,Home,43.0
1040,2021_17_MIA_TEN,2021,17,TEN,MIA,34,1,-0.0214145593309729,0.0060478827103389,-0.0765381085399661,0.005873345332847,-0.1501489271917951,0.0622103434145913,-0.0338482750307746,-0.2067944252294968,2021_17_MIA_TEN_H,4,0,0,3.0,19.0,41.0,REG,Home,37.0
1041,2021_17_MIA_TEN,2021,17,MIA,TEN,3,0,-0.1501489271917951,0.0622103434145913,-0.0338482750307746,-0.2067944252294968,-0.0214145593309729,0.0060478827103389,-0.0765381085399661,0.005873345332847,2021_17_MIA_TEN_A,-4,0,0,-3.0,22.0,41.0,REG,Home,37.0
1042,2021_17_MIN_GB,2021,17,GB,MIN,37,1,0.0175712004127672,0.2696280476400578,0.1140403501958486,-0.0351539288775405,-0.0772963570713048,0.0627151914901144,0.0066397526934291,-0.008603656760381,2021_17_MIN_GB_H,1,0,1,13.0,14.5,42.0,REG,Home,47.0
1043,2021_17_MIN_GB,2021,17,MIN,GB,10,0,-0.0772963570713048,0.0627151914901144,0.0066397526934291,-0.008603656760381,0.0175712004127672,0.2696280476400578,0.1140403501958486,-0.0351539288775405,2021_17_MIN_GB_A,-1,0,1,-13.0,27.5,42.0,REG,Home,47.0
1044,2021_17_NYG_CHI,2021,17,CHI,NYG,29,1,-0.0592672913425479,-0.0662324997247808,0.0163122466017346,0.1197053301282637,-0.0578025631839613,-0.1830595934149602,0.0024280438971167,0.0543326437392857,2021_17_NYG_CHI_H,0,0,0,7.0,14.75,36.5,REG,Home,32.0
1045,2021_17_NYG_CHI,2021,17,NYG,CHI,3,0,-0.0578025631839613,-0.1830595934149602,0.0024280438971167,0.0543326437392857,-0.0592672913425479,-0.0662324997247808,0.0163122466017346,0.1197053301282637,2021_17_NYG_CHI_A,0,0,0,-7.0,21.75,36.5,REG,Home,32.0
1046,2021_17_PHI_WAS,2021,17,WAS,PHI,16,1,-0.0460992031836306,-0.102053122217684,-0.0537278242348082,0.1076318767335,0.0496227721700537,0.0360083290919715,-0.1402866301125704,-0.0012227242829525,2021_17_PHI_WAS_H,0,0,1,-6.5,25.5,44.5,REG,Home,36.0
1047,2021_17_PHI_WAS,2021,17,PHI,WAS,20,0,0.0496227721700537,0.0360083290919715,-0.1402866301125704,-0.0012227242829525,-0.0460992031836306,-0.102053122217684,-0.0537278242348082,0.1076318767335,2021_17_PHI_WAS_A,0,0,1,6.5,19.0,44.5,REG,Home,36.0
1048,2021_17_TB_NYJ,2021,17,NYJ,TB,24,1,-0.0206178862183128,-0.1348315689422042,0.0047166515781517,0.1940414271632122,-0.0152418476115917,0.1414182761971518,-0.0175864307530252,-0.1504157546740966,2021_17_TB_NYJ_H,0,0,0,-14.5,31.25,48.0,REG,Home,52.0
1049,2021_17_TB_NYJ,2021,17,TB,NYJ,28,0,-0.0152418476115917,0.1414182761971518,-0.0175864307530252,-0.1504157546740966,-0.0206178862183128,-0.1348315689422042,0.0047166515781517,0.1940414271632122,2021_17_TB_NYJ_A,0,0,0,14.5,16.75,48.0,REG,Home,52.0
1050,2021_18_CAR_TB,2021,18,TB,CAR,41,1,-0.0349773438808494,0.1749331343572898,-0.0187713549291524,-0.1053046681552225,-0.0178353740133734,-0.235884324521008,-0.1157177084197915,0.0376884635706722,2021_18_CAR_TB_H,0,0,1,11.0,16.0,43.0,REG,Home,58.0
1051,2021_18_CAR_TB,2021,18,CAR,TB,17,0,-0.0178353740133734,-0.235884324521008,-0.1157177084197915,0.0376884635706722,-0.0349773438808494,0.1749331343572898,-0.0187713549291524,-0.1053046681552225,2021_18_CAR_TB_A,0,0,1,-11.0,27.0,43.0,REG,Home,58.0
1052,2021_18_CHI_MIN,2021,18,MIN,CHI,31,1,-0.0869004153201332,0.0259359017785751,0.0308199969475701,0.0203796292105975,-0.0628681127085825,-0.0822902682695005,0.0062035406959399,-0.1488636827703178,2021_18_CHI_MIN_H,0,0,1,3.5,21.0,45.5,REG,Home,48.0
1053,2021_18_CHI_MIN,2021,18,CHI,MIN,17,0,-0.0628681127085825,-0.0822902682695005,0.0062035406959399,-0.1488636827703178,-0.0869004153201332,0.0259359017785751,0.0308199969475701,0.0203796292105975,2021_18_CHI_MIN_A,0,0,1,-3.5,24.5,45.5,REG,Home,48.0
1054,2021_18_CIN_CLE,2021,18,CLE,CIN,21,1,0.0252424235581324,-0.0229927562934321,0.0210128661172886,-0.0182852089375297,-0.1136109218560328,0.1423888811118957,-0.0414214330594376,0.0663054992381202,2021_18_CIN_CLE_H,-1,1,1,6.5,15.75,38.0,REG,Home,37.0
1055,2021_18_CIN_CLE,2021,18,CIN,CLE,16,0,-0.1136109218560328,0.1423888811118957,-0.0414214330594376,0.0663054992381202,0.0252424235581324,-0.0229927562934321,0.0210128661172886,-0.0182852089375297,2021_18_CIN_CLE_A,1,1,1,-6.5,22.25,38.0,REG,Home,37.0
1056,2021_18_DAL_PHI,2021,18,PHI,DAL,26,1,0.0499263641036706,0.0591393617351887,-0.1081628233249065,-0.0102229575859709,-0.113404172904995,0.1217997350260097,-0.0353337607461412,-0.1859533878642792,2021_18_DAL_PHI_H,0,0,1,-6.5,26.25,46.0,REG,Home,77.0
1057,2021_18_DAL_PHI,2021,18,DAL,PHI,51,0,-0.113404172904995,0.1217997350260097,-0.0353337607461412,-0.1859533878642792,0.0499263641036706,0.0591393617351887,-0.1081628233249065,-0.0102229575859709,2021_18_DAL_PHI_A,0,0,1,6.5,19.75,46.0,REG,Home,77.0
1058,2021_18_GB_DET,2021,18,DET,GB,37,1,-0.1123493846324183,-0.0099040605876796,-0.0188108589580915,0.2106326279711307,0.0393078306976873,0.2650513748562074,0.0800820185199026,-0.0631266675690104,2021_18_GB_DET_H,0,0,1,-4.0,24.5,45.0,REG,Home,67.0
1059,2021_18_GB_DET,2021,18,GB,DET,30,0,0.0393078306976873,0.2650513748562074,0.0800820185199026,-0.0631266675690104,-0.1123493846324183,-0.0099040605876796,-0.0188108589580915,0.2106326279711307,2021_18_GB_DET_A,0,0,1,4.0,20.5,45.0,REG,Home,67.0
1060,2021_18_IND_JAX,2021,18,JAX,IND,26,1,-0.1122540712984852,-0.1373498924539827,0.0287338062078544,0.2187625646033722,0.0942905775426455,0.0282395966372833,-0.0068218599787858,-0.0377740248580537,2021_18_IND_JAX_H,0,1,1,-14.0,28.5,43.0,REG,Home,37.0
1061,2021_18_IND_JAX,2021,18,IND,JAX,11,0,0.0942905775426455,0.0282395966372833,-0.0068218599787858,-0.0377740248580537,-0.1122540712984852,-0.1373498924539827,0.0287338062078544,0.2187625646033722,2021_18_IND_JAX_A,0,1,1,14.0,14.5,43.0,REG,Home,37.0
1062,2021_18_KC_DEN,2021,18,DEN,KC,24,1,-0.1044287395361231,-0.0016166133864216,-0.0068026734735719,0.013939017172858,0.0691285431657297,0.222551332489942,-0.0660787384650001,0.0123860972396134,2021_18_KC_DEN_H,0,0,1,-11.5,28.0,44.5,REG,Home,52.0
1063,2021_18_KC_DEN,2021,18,KC,DEN,28,0,0.0691285431657297,0.222551332489942,-0.0660787384650001,0.0123860972396134,-0.1044287395361231,-0.0016166133864216,-0.0068026734735719,0.013939017172858,2021_18_KC_DEN_A,0,0,1,11.5,16.5,44.5,REG,Home,52.0
1064,2021_18_LAC_LV,2021,18,LV,LAC,35,1,-0.114894919172103,0.0146969064308522,-0.0769351764581928,0.1202346732070235,-0.0559280324221708,0.1681166997229092,-0.0068585938972504,0.0686162845227144,2021_18_LAC_LV_H,0,0,1,-3.5,25.75,48.0,REG,Home,67.0
1065,2021_18_LAC_LV,2021,18,LAC,LV,32,0,-0.0559280324221708,0.1681166997229092,-0.0068585938972504,0.0686162845227144,-0.114894919172103,0.0146969064308522,-0.0769351764581928,0.1202346732070235,2021_18_LAC_LV_A,0,0,1,3.5,22.25,48.0,REG,Home,67.0
1066,2021_18_NE_MIA,2021,18,MIA,NE,33,1,-0.1692679453943884,0.0148600960355846,-0.0249681295555943,-0.1668029477497687,0.0212529293334639,0.1202801938322095,-0.018296958203223,-0.1660176799560307,2021_18_NE_MIA_H,0,0,1,-6.0,23.5,41.0,REG,Home,57.0
1067,2021_18_NE_MIA,2021,18,NE,MIA,24,0,0.0212529293334639,0.1202801938322095,-0.018296958203223,-0.1660176799560307,-0.1692679453943884,0.0148600960355846,-0.0249681295555943,-0.1668029477497687,2021_18_NE_MIA_A,0,0,1,6.0,17.5,41.0,REG,Home,57.0
1068,2021_18_NO_ATL,2021,18,ATL,NO,20,1,-0.1538126537750753,-0.0521591241223978,-0.0092317174179213,0.1034016181408124,-0.1333303013150131,-0.1349931090752693,-0.16665264938331,-0.0919543470091683,2021_18_NO_ATL_H,0,0,1,-4.5,22.25,40.0,REG,Home,50.0
