,index,game_id,line
655,1307,2015_10_MIN_OAK,-3.0
656,1309,2015_10_NE_NYG,7.0
657,1291,2015_10_NO_WAS,0.0
658,1343,2015_11_BUF_NE,-7.0
659,1336,2015_11_CIN_ARI,-5.0
660,1333,2015_11_DAL_MIA,0.0
661,1318,2015_11_DEN_CHI,-1.0
662,1329,2015_11_GB_MIN,-1.0
663,1322,2015_11_IND_ATL,-5.5
664,1341,2015_11_KC_SD,3.0
665,1324,2015_11_NYJ_HOU,2.0
666,1320,2015_11_OAK_DET,2.0
667,1338,2015_11_SF_SEA,-12.5
668,1334,2015_11_STL_BAL,-2.0
669,1326,2015_11_TB_PHI,-5.5
670,1316,2015_11_TEN_JAX,-3.0
671,1330,2015_11_WAS_CAR,-7.0
672,1369,2015_12_ARI_SF,10.5
673,1375,2015_12_BAL_CLE,-2.5
674,1367,2015_12_BUF_KC,-6.5
675,1347,2015_12_CAR_DAL,-1.5
676,1349,2015_12_CHI_GB,-8.5
677,1361,2015_12_MIA_NYJ,-3.5
678,1352,2015_12_MIN_ATL,0.0
679,1372,2015_12_NE_DEN,3.0
680,1356,2015_12_NO_HOU,-3.0
681,1351,2015_12_NYG_WAS,3.0
682,1365,2015_12_OAK_TEN,1.5
683,1344,2015_12_PHI_DET,-2.5
684,1371,2015_12_PIT_SEA,-3.5
685,1362,2015_12_SD_JAX,-4.0
686,1354,2015_12_STL_CIN,-8.5
687,1358,2015_12_TB_IND,-3.5
688,1397,2015_13_ARI_STL,5.5
689,1395,2015_13_ATL_TB,-1.5
690,1383,2015_13_BAL_MIA,-4.0
691,1393,2015_13_CAR_NO,7.0
692,1385,2015_13_CIN_CLE,9.5
693,1407,2015_13_DAL_WAS,-4.5
694,1401,2015_13_DEN_SD,4.0
695,1376,2015_13_GB_DET,3.0
696,1380,2015_13_HOU_BUF,-3.5
697,1405,2015_13_IND_PIT,-7.0
698,1387,2015_13_JAX_TEN,-2.5
699,1399,2015_13_KC_OAK,2.5
700,1378,2015_13_NYJ_NYG,2.5
701,1402,2015_13_PHI_NE,-9.5
702,1390,2015_13_SEA_MIN,0.0
703,1388,2015_13_SF_CHI,-7.0
704,1425,2015_14_ATL_CAR,-7.5
705,1411,2015_14_BUF_PHI,1.0
706,1435,2015_14_DAL_GB,-7.0
707,1429,2015_14_DET_STL,0.0
708,1419,2015_14_IND_JAX,0.0
709,1408,2015_14_MIN_ARI,-8.5
710,1416,2015_14_NE_HOU,3.0
711,1427,2015_14_NO_TB,-4.0
712,1438,2015_14_NYG_MIA,1.0
713,1432,2015_14_OAK_DEN,-7.0
714,1414,2015_14_PIT_CIN,-2.5
715,1420,2015_14_SD_KC,-10.0
716,1436,2015_14_SEA_BAL,6.5
717,1430,2015_14_SF_CLE,-1.5
718,1412,2015_14_TEN_NYJ,-7.0
719,1422,2015_14_WAS_CHI,-3.0
720,1447,2015_15_ARI_PHI,3.5
721,1451,2015_15_ATL_JAX,-3.0
722,1459,2015_15_BUF_WAS,1.0
723,1445,2015_15_CAR_NYG,4.5
724,1449,2015_15_CHI_MIN,-5.5
725,1469,2015_15_CIN_SF,4.5
726,1461,2015_15_CLE_SEA,-14.5
727,1465,2015_15_DEN_PIT,-6.5
728,1471,2015_15_DET_NO,-3.0
729,1463,2015_15_GB_OAK,3.0
730,1453,2015_15_HOU_IND,-2.0
731,1456,2015_15_KC_BAL,7.5
732,1467,2015_15_MIA_SD,-2.0
733,1442,2015_15_NYJ_DAL,3.5
734,1440,2015_15_TB_STL,-2.5
735,1454,2015_15_TEN_NE,-14.0
736,1490,2015_16_CAR_ATL,6.5
737,1493,2015_16_CHI_TB,-3.0
738,1503,2015_16_CIN_DEN,-3.5
739,1485,2015_16_CLE_KC,-12.0
740,1494,2015_16_DAL_BUF,-6.5
741,1496,2015_16_GB_ARI,-4.5
742,1483,2015_16_HOU_TEN,4.0
743,1479,2015_16_IND_MIA,-1.5
744,1477,2015_16_JAX_NO,2.5
745,1481,2015_16_NE_NYJ,3.0
746,1488,2015_16_NYG_MIN,-4.5
747,1500,2015_16_PIT_BAL,10.0
748,1472,2015_16_SD_OAK,-6.5
749,1486,2015_16_SF_DET,-9.5
750,1498,2015_16_STL_SEA,-13.5
751,1474,2015_16_WAS_PHI,-3.0
752,1509,2015_17_BAL_CIN,-9.0
753,1522,2015_17_DET_CHI,-1.0
754,1512,2015_17_JAX_HOU,-6.0
755,1524,2015_17_MIN_GB,-3.0
756,1506,2015_17_NE_MIA,10.5
757,1526,2015_17_NO_ATL,-4.0
758,1504,2015_17_NYJ_BUF,3.0
759,1516,2015_17_OAK_KC,-6.5
760,1520,2015_17_PHI_NYG,-3.0
761,1510,2015_17_PIT_CLE,10.5
762,1530,2015_17_SD_DEN,-9.0
763,1532,2015_17_SEA_ARI,-6.5
764,1534,2015_17_STL_SF,3.5
765,1528,2015_17_TB_CAR,-10.5
766,1514,2015_17_TEN_IND,-2.5
767,1518,2015_17_WAS_DAL,-3.5
768,1540,2016_01_BUF_BAL,-3.0
769,1537,2016_01_CAR_DEN,3.0
770,1543,2016_01_CHI_HOU,-6.0
771,1551,2016_01_CIN_NYJ,2.5
772,1553,2016_01_CLE_PHI,-4.0
773,1561,2016_01_DET_IND,-3.5
774,1545,2016_01_GB_JAX,5.5
775,1567,2016_01_LA_SF,2.5
776,1557,2016_01_MIA_SEA,-10.5
777,1555,2016_01_MIN_TEN,1.5
778,1562,2016_01_NE_ARI,-6.0
779,1558,2016_01_NYG_DAL,1.5
780,1548,2016_01_OAK_NO,-1.5
781,1565,2016_01_PIT_WAS,3.0
782,1546,2016_01_SD_KC,-6.5
783,1538,2016_01_TB_ATL,-2.5
784,1593,2016_02_ATL_OAK,-5.0
785,1573,2016_02_BAL_CLE,6.5
786,1583,2016_02_CIN_PIT,-3.5
787,1585,2016_02_DAL_WAS,-2.5
788,1597,2016_02_GB_MIN,2.5
789,1590,2016_02_IND_DEN,-6.0
790,1595,2016_02_JAX_SD,-3.0
791,1576,2016_02_KC_HOU,-3.0
792,1579,2016_02_MIA_NE,-6.5
793,1581,2016_02_NO_NYG,-4.5
794,1568,2016_02_NYJ_BUF,1.0
795,1598,2016_02_PHI_CHI,-3.5
796,1588,2016_02_SEA_LA,4.5
797,1570,2016_02_SF_CAR,-13.5
798,1586,2016_02_TB_ARI,-7.0
799,1574,2016_02_TEN_DET,-6.0
800,1603,2016_03_ARI_BUF,4.0
801,1631,2016_03_ATL_NO,-3.0
802,1611,2016_03_BAL_JAX,0.0
803,1629,2016_03_CHI_DAL,-7.5
804,1613,2016_03_CLE_MIA,-9.5
805,1606,2016_03_DEN_CIN,-3.5
806,1609,2016_03_DET_GB,-7.5
807,1601,2016_03_HOU_NE,1.0
808,1621,2016_03_LA_TB,-5.5
809,1604,2016_03_MIN_CAR,-7.0
810,1626,2016_03_NYJ_KC,-3.0
811,1617,2016_03_OAK_TEN,-1.5
812,1622,2016_03_PIT_PHI,3.5
813,1624,2016_03_SD_IND,-3.0
814,1618,2016_03_SF_SEA,-9.5
815,1614,2016_03_WAS_NYG,-4.5
816,1645,2016_04_BUF_NE,-5.5
817,1636,2016_04_CAR_ATL,3.0
818,1649,2016_04_CLE_WAS,-7.5
819,1657,2016_04_DAL_SF,2.5
820,1651,2016_04_DEN_TB,3.0
821,1640,2016_04_DET_CHI,3.0
822,1635,2016_04_IND_JAX,2.5
823,1659,2016_04_KC_PIT,-5.5
824,1652,2016_04_LA_ARI,-8.0
825,1632,2016_04_MIA_CIN,-7.5
826,1655,2016_04_NO_SD,-4.0
827,1660,2016_04_NYG_MIN,-4.5
828,1638,2016_04_OAK_BAL,-3.5
829,1646,2016_04_SEA_NYJ,2.5
830,1642,2016_04_TEN_HOU,-5.0
831,1663,2016_05_ARI_SF,3.5
832,1679,2016_05_ATL_DEN,-5.5
833,1683,2016_05_BUF_LA,-2.0
834,1671,2016_05_CHI_IND,-4.5
835,1681,2016_05_CIN_DAL,1.0
836,1675,2016_05_HOU_MIN,-6.5
837,1666,2016_05_NE_CLE,10.5
838,1686,2016_05_NYG_GB,-7.5
839,1677,2016_05_NYJ_PIT,-7.0
840,1668,2016_05_PHI_DET,3.0
841,1684,2016_05_SD_OAK,-3.5
842,1688,2016_05_TB_CAR,-6.5
843,1672,2016_05_TEN_MIA,-3.5
844,1664,2016_05_WAS_BAL,-4.0
845,1715,2016_06_ATL_SEA,-6.5
846,1705,2016_06_BAL_NYG,-3.0
847,1703,2016_06_CAR_NO,3.0
848,1701,2016_06_CIN_NE,-8.5
849,1707,2016_06_CLE_TEN,-7.0
850,1713,2016_06_DAL_GB,-4.5
851,1691,2016_06_DEN_SD,3.0
852,1716,2016_06_IND_HOU,-3.0
853,1694,2016_06_JAX_CHI,-2.5
854,1711,2016_06_KC_OAK,0.0
855,1696,2016_06_LA_DET,-3.5
856,1718,2016_06_NYJ_ARI,-7.5
857,1709,2016_06_PHI_WAS,2.5
858,1698,2016_06_PIT_MIA,7.5
859,1692,2016_06_SF_BUF,-7.5
860,1735,2016_07_BAL_NYJ,0.0
861,1733,2016_07_BUF_MIA,3.0
862,1721,2016_07_CHI_GB,-7.5
863,1724,2016_07_CLE_CIN,-10.0
864,1748,2016_07_HOU_DEN,-7.5
865,1739,2016_07_IND_TEN,-2.5
866,1737,2016_07_MIN_PHI,2.5
867,1745,2016_07_NE_PIT,7.0
868,1730,2016_07_NO_KC,-6.5
869,1722,2016_07_NYG_LA,3.0
870,1728,2016_07_OAK_JAX,-1.0
871,1740,2016_07_SD_ATL,-6.5
872,1746,2016_07_SEA_ARI,-1.5
873,1742,2016_07_TB_SF,2.0
874,1726,2016_07_WAS_DET,-1.5
875,1771,2016_08_ARI_CAR,-3.0
876,1761,2016_08_DET_HOU,-2.5
877,1754,2016_08_GB_ATL,-3.0
878,1751,2016_08_JAX_TEN,-3.0
879,1762,2016_08_KC_IND,2.5
880,1774,2016_08_MIN_CHI,6.0
881,1756,2016_08_NE_BUF,6.5
882,1758,2016_08_NYJ_CLE,3.0
883,1767,2016_08_OAK_TB,-1.5
884,1772,2016_08_PHI_DAL,-4.5
885,1768,2016_08_SD_DEN,-5.5
886,1764,2016_08_SEA_NO,2.5
887,1752,2016_08_WAS_CIN,-3.0
888,1777,2016_09_ATL_TB,4.0
889,1801,2016_09_BUF_SEA,-6.5
890,1793,2016_09_CAR_LA,3.0
891,1782,2016_09_DAL_CLE,7.0
892,1779,2016_09_DEN_OAK,0.0
893,1789,2016_09_DET_MIN,-5.5
894,1796,2016_09_IND_GB,-7.5
895,1785,2016_09_JAX_KC,-7.0
896,1795,2016_09_NO_SF,3.5
897,1786,2016_09_NYJ_MIA,-3.5
898,1790,2016_09_PHI_NYG,-2.5
899,1780,2016_09_PIT_BAL,0.0
900,1798,2016_09_TEN_SD,-5.0
901,1813,2016_10_ATL_PHI,0.0
902,1815,2016_10_CHI_TB,0.0
903,1829,2016_10_CIN_NYG,-2.0
904,1802,2016_10_CLE_BAL,-9.5
905,1825,2016_10_DAL_PIT,-2.5
906,1809,2016_10_DEN_NO,-2.5
907,1817,2016_10_GB_TEN,2.5
908,1807,2016_10_HOU_JAX,1.5
909,1804,2016_10_KC_CAR,-3.0
910,1811,2016_10_LA_NYJ,-1.5
911,1821,2016_10_MIA_SD,-4.0
912,1819,2016_10_MIN_WAS,-3.0
913,1826,2016_10_SEA_NE,-7.5
914,1822,2016_10_SF_ARI,-13.5
915,1845,2016_11_ARI_MIN,0.0
916,1837,2016_11_BAL_DAL,-7.0
917,1833,2016_11_BUF_CIN,-2.5
918,1847,2016_11_CHI_NYG,-7.5
919,1855,2016_11_GB_WAS,-2.5
920,1857,2016_11_HOU_OAK,-5.5
921,1838,2016_11_JAX_DET,-6.5
922,1848,2016_11_MIA_LA,2.5
923,1851,2016_11_NE_SF,13.0
924,1830,2016_11_NO_CAR,-3.5
925,1853,2016_11_PHI_SEA,-6.5
926,1834,2016_11_PIT_CLE,8.0
927,1842,2016_11_TB_KC,-7.5
928,1840,2016_11_TEN_IND,-3.0
929,1865,2016_12_ARI_ATL,-4.0
930,1885,2016_12_CAR_OAK,-3.0
931,1866,2016_12_CIN_BAL,-4.0
932,1889,2016_12_GB_PHI,-4.0
933,1868,2016_12_JAX_BUF,-7.5
934,1882,2016_12_KC_DEN,-3.5
935,1879,2016_12_LA_NO,-7.0
936,1858,2016_12_MIN_DET,-2.5
937,1887,2016_12_NE_NYJ,8.0
938,1872,2016_12_NYG_CLE,7.0
939,1862,2016_12_PIT_IND,8.0
940,1874,2016_12_SD_HOU,1.5
941,1881,2016_12_SEA_TB,6.0
942,1876,2016_12_SF_MIA,-7.5
943,1870,2016_12_TEN_CHI,4.5
944,1860,2016_12_WAS_DAL,-7.0
945,1909,2016_13_BUF_OAK,-3.0
946,1917,2016_13_CAR_SEA,-6.5
947,1891,2016_13_DAL_MIN,3.0
948,1903,2016_13_DEN_JAX,4.0
949,1907,2016_13_DET_NO,-6.0
950,1900,2016_13_HOU_GB,-6.5
951,1919,2016_13_IND_NYJ,2.0
952,1892,2016_13_KC_ATL,-4.0
953,1905,2016_13_LA_NE,-13.5
954,1894,2016_13_MIA_BAL,-3.0
955,1913,2016_13_NYG_PIT,-6.5
956,1898,2016_13_PHI_CIN,0.0
957,1896,2016_13_SF_CHI,-1.0
958,1914,2016_13_TB_SD,-3.5
959,1910,2016_13_WAS_ARI,-2.5
960,1935,2016_14_ARI_MIA,-1.0
961,1947,2016_14_ATL_LA,6.0
962,1951,2016_14_BAL_NE,-7.0
963,1929,2016_14_CHI_DET,-7.5
964,1927,2016_14_CIN_CLE,5.5
965,1949,2016_14_DAL_NYG,3.0
966,1941,2016_14_DEN_TEN,-1.0
967,1931,2016_14_HOU_IND,-6.0
968,1932,2016_14_MIN_JAX,3.0
969,1939,2016_14_NO_TB,-2.5
970,1943,2016_14_NYJ_SF,-2.5
971,1920,2016_14_OAK_KC,-3.0
972,1922,2016_14_PIT_BUF,1.5
973,1924,2016_14_SD_CAR,-1.5
974,1944,2016_14_SEA_GB,2.5
975,1936,2016_14_WAS_PHI,1.0
976,1983,2016_15_CAR_WAS,-6.5
977,1958,2016_15_CLE_BUF,-10.0
978,1971,2016_15_DET_NYG,-4.0
979,1960,2016_15_GB_CHI,6.5
980,1969,2016_15_IND_MIN,-4.5
981,1964,2016_15_JAX_HOU,-6.0
982,1953,2016_15_LA_SEA,-16.0
983,1955,2016_15_MIA_NYJ,2.5
984,1976,2016_15_NE_DEN,3.5
985,1972,2016_15_NO_ARI,-2.5
986,1979,2016_15_OAK_SD,3.0
987,1956,2016_15_PHI_BAL,-5.5
988,1980,2016_15_PIT_CIN,3.0
989,1974,2016_15_SF_ATL,-13.5
990,1962,2016_15_TB_DAL,-6.5
991,1966,2016_15_TEN_KC,-5.0
992,2007,2016_16_ARI_SEA,-7.5
993,1989,2016_16_ATL_CAR,2.5
994,2011,2016_16_BAL_PIT,-5.5
995,2009,2016_16_CIN_HOU,-1.0
996,2013,2016_16_DEN_KC,-3.5
997,2014,2016_16_DET_DAL,-7.0
998,2003,2016_16_IND_OAK,-3.5
999,1986,2016_16_MIA_BUF,-3.5
1000,1994,2016_16_MIN_GB,-6.5
1001,1985,2016_16_NYG_PHI,2.5
1002,1998,2016_16_NYJ_NE,-16.5
1003,1992,2016_16_SD_CLE,6.0
1004,2004,2016_16_SF_LA,-3.5
1005,2000,2016_16_TB_NO,-3.0
1006,1996,2016_16_TEN_JAX,5.0
1007,1990,2016_16_WAS_CHI,3.0
1008,2043,2016_17_ARI_LA,6.0
1009,2019,2016_17_BAL_CIN,-2.0
1010,2029,2016_17_BUF_NYJ,3.5
1011,2035,2016_17_CAR_TB,-6.0
1012,2027,2016_17_CHI_MIN,-5.0
1013,2033,2016_17_CLE_PIT,-6.0
1014,2031,2016_17_DAL_PHI,-4.0
1015,2020,2016_17_GB_DET,3.5
1016,2037,2016_17_HOU_TEN,-3.5
1017,2022,2016_17_JAX_IND,-4.5
1018,2045,2016_17_KC_SD,6.0
1019,2024,2016_17_NE_MIA,9.5
1020,2016,2016_17_NO_ATL,-6.5
1021,2039,2016_17_NYG_WAS,-7.5
1022,2040,2016_17_OAK_DEN,-1.0
1023,2047,2016_17_SEA_SF,9.5
1024,2059,2017_01_ARI_DET,2.0
1025,2053,2017_01_ATL_CHI,6.5
1026,2055,2017_01_BAL_CIN,-2.5
1027,2071,2017_01_CAR_SF,5.5
1028,2067,2017_01_IND_LA,-4.0
1029,2060,2017_01_JAX_HOU,-5.0
1030,2049,2017_01_KC_NE,-9.0
1031,2076,2017_01_LAC_DEN,-3.0
1032,2074,2017_01_NO_MIN,-3.0
1033,2072,2017_01_NYG_DAL,-4.0
1034,2050,2017_01_NYJ_BUF,-8.5
1035,2063,2017_01_OAK_TEN,-2.5
1036,2065,2017_01_PHI_WAS,1.0
1037,2056,2017_01_PIT_CLE,8.5
1038,2068,2017_01_SEA_GB,-3.0
1039,2085,2017_02_ARI_IND,7.0
1040,2083,2017_02_BUF_CAR,-7.0
1041,2095,2017_02_CHI_TB,-7.0
1042,2080,2017_02_CLE_BAL,-8.0
1043,2101,2017_02_DAL_DEN,2.5
1044,2109,2017_02_DET_NYG,-3.5
1045,2106,2017_02_GB_ATL,-3.0
1046,2078,2017_02_HOU_CIN,-6.5
1047,2096,2017_02_MIA_LAC,-4.0
1048,2093,2017_02_MIN_PIT,-5.5
1049,2091,2017_02_NE_NO,6.5
1050,2099,2017_02_NYJ_OAK,-14.0
1051,2088,2017_02_PHI_KC,-5.5
1052,2104,2017_02_SF_SEA,-14.0
1053,2086,2017_02_TEN_JAX,2.5
1054,2102,2017_02_WAS_LA,-2.5
1055,2121,2017_03_ATL_DET,3.0
1056,2113,2017_03_BAL_JAX,3.5
1057,2135,2017_03_CIN_GB,-8.5
1058,2123,2017_03_CLE_IND,1.0
1059,2140,2017_03_DAL_ARI,3.0
1060,2114,2017_03_DEN_BUF,3.0
1061,2127,2017_03_HOU_NE,-13.5
1062,2137,2017_03_KC_LAC,3.0
1063,2111,2017_03_LA_SF,2.5
1064,2129,2017_03_MIA_NYJ,6.0
1065,2116,2017_03_NO_CAR,-5.5
1066,2131,2017_03_NYG_PHI,-6.0
1067,2139,2017_03_OAK_WAS,3.0
1068,2118,2017_03_PIT_CHI,7.0
1069,2133,2017_03_SEA_TEN,-3.0
1070,2124,2017_03_TB_MIN,3.0
1071,2146,2017_04_BUF_ATL,-7.5
1072,2159,2017_04_CAR_NE,-9.0
1073,2143,2017_04_CHI_GB,-7.0
1074,2151,2017_04_CIN_CLE,3.0
1075,2157,2017_04_DET_MIN,-2.5
1076,2171,2017_04_IND_SEA,-13.0
1077,2161,2017_04_JAX_NYJ,3.5
1078,2152,2017_04_LA_DAL,-6.5
1079,2144,2017_04_NO_MIA,3.0
1080,2167,2017_04_NYG_TB,-3.0
1081,2168,2017_04_OAK_DEN,-2.5
1082,2164,2017_04_PHI_LAC,-1.5
1083,2148,2017_04_PIT_BAL,3.0
1084,2162,2017_04_SF_ARI,-6.5
1085,2154,2017_04_TEN_HOU,1.5
1086,2172,2017_04_WAS_KC,-6.5
1087,2189,2017_05_ARI_PHI,-6.5
1088,2195,2017_05_BAL_OAK,-2.5
1089,2177,2017_05_BUF_CIN,-3.0
1090,2181,2017_05_CAR_DET,-2.5
1091,2196,2017_05_GB_DAL,-2.0
1092,2191,2017_05_JAX_PIT,-8.0
1093,2198,2017_05_KC_HOU,0.0
1094,2187,2017_05_LAC_NYG,-3.5
1095,2200,2017_05_MIN_CHI,3.0
1096,2175,2017_05_NE_TB,5.5
1097,2178,2017_05_NYJ_CLE,0.0
1098,2192,2017_05_SEA_LA,-1.0
1099,2182,2017_05_SF_IND,-1.5
1100,2184,2017_05_TEN_MIA,3.0
1101,2206,2017_06_CHI_BAL,-6.5
1102,2209,2017_06_CLE_HOU,-9.5
1103,2213,2017_06_DET_NO,-5.0
1104,2211,2017_06_GB_MIN,3.0
1105,2229,2017_06_IND_TEN,-6.5
1106,2225,2017_06_LAC_OAK,-3.5
1107,2220,2017_06_LA_JAX,-2.5
1108,2204,2017_06_MIA_ATL,-11.5
1109,2215,2017_06_NE_NYJ,9.0
1110,2226,2017_06_NYG_DEN,-11.5
1111,2202,2017_06_PHI_CAR,-3.5
1112,2222,2017_06_PIT_KC,-4.5
1113,2217,2017_06_SF_WAS,-10.0
1114,2218,2017_06_TB_ARI,2.5
1115,2243,2017_07_ARI_LA,-3.5
1116,2257,2017_07_ATL_NE,-3.5
1117,2247,2017_07_BAL_MIN,-5.5
1118,2235,2017_07_CAR_CHI,3.0
1119,2249,2017_07_CIN_PIT,-5.5
1120,2251,2017_07_DAL_SF,6.5
1121,2253,2017_07_DEN_LAC,-1.5
1122,2240,2017_07_JAX_IND,3.5
1123,2231,2017_07_KC_OAK,3.0
1124,2238,2017_07_NO_GB,5.5
1125,2244,2017_07_NYJ_MIA,-3.0
1126,2254,2017_07_SEA_NYG,5.5
1127,2232,2017_07_TB_BUF,-3.5
1128,2236,2017_07_TEN_CLE,5.5
1129,2258,2017_07_WAS_PHI,-5.0
1130,2273,2017_08_ATL_NYJ,4.5
1131,2277,2017_08_CAR_TB,-2.0
1132,2271,2017_08_CHI_NO,-9.0
1133,2281,2017_08_DAL_WAS,2.0
1134,2285,2017_08_DEN_KC,-7.0
1135,2279,2017_08_HOU_SEA,-5.5
1136,2266,2017_08_IND_CIN,-10.5
1137,2269,2017_08_LAC_NE,-7.0
1138,2260,2017_08_MIA_BAL,-3.0
1139,2262,2017_08_MIN_CLE,9.5
1140,2264,2017_08_OAK_BUF,-2.5
1141,2282,2017_08_PIT_DET,3.0
1142,2274,2017_08_SF_PHI,-12.5
1143,2303,2017_09_ARI_SF,2.0
1144,2289,2017_09_ATL_CAR,-1.0
1145,2301,2017_09_BAL_TEN,-5.0
1146,2287,2017_09_BUF_NYJ,3.0
1147,2293,2017_09_CIN_JAX,-5.0
1148,2299,2017_09_DEN_PHI,-8.5
1149,2311,2017_09_DET_GB,2.5
1150,2290,2017_09_IND_HOU,-13.0
1151,2306,2017_09_KC_DAL,1.0
1152,2297,2017_09_LA_NYG,3.5
1153,2308,2017_09_OAK_MIA,3.0
1154,2294,2017_09_TB_NO,-7.0
1155,2304,2017_09_WAS_SEA,-7.0
1156,2327,2017_10_CIN_TEN,-4.5
1157,2319,2017_10_CLE_DET,-12.0
1158,2332,2017_10_DAL_ATL,-3.0
1159,2316,2017_10_GB_CHI,-5.5
1160,2331,2017_10_HOU_LA,-12.0
1161,2322,2017_10_LAC_JAX,-3.5
1162,2338,2017_10_MIA_CAR,-9.0
1163,2329,2017_10_MIN_WAS,1.0
1164,2336,2017_10_NE_DEN,7.5
1165,2314,2017_10_NO_BUF,3.0
1166,2335,2017_10_NYG_SF,2.5
1167,2325,2017_10_NYJ_TB,2.5
1168,2320,2017_10_PIT_IND,10.0
1169,2312,2017_10_SEA_ARI,6.0
1170,2349,2017_11_ARI_HOU,0.0
1171,2367,2017_11_ATL_SEA,-2.5
1172,2347,2017_11_BAL_GB,2.0
1173,2357,2017_11_BUF_LAC,-5.5
1174,2359,2017_11_CIN_DEN,-2.5
1175,2342,2017_11_DET_CHI,2.5
1176,2344,2017_11_JAX_CLE,7.5
1177,2355,2017_11_KC_NYG,10.5
1178,2351,2017_11_LA_MIN,-2.0
1179,2361,2017_11_NE_OAK,6.5
1180,2362,2017_11_PHI_DAL,3.5
1181,2364,2017_11_TB_MIA,0.0
1182,2340,2017_11_TEN_PIT,-7.0
1183,2352,2017_11_WAS_NO,-7.5
1184,2381,2017_12_BUF_KC,-9.5
1185,2385,2017_12_CAR_NYJ,4.5
1186,2387,2017_12_CHI_PHI,-13.5
1187,2376,2017_12_CLE_CIN,-8.0
1188,2395,2017_12_DEN_OAK,-5.0
1189,2397,2017_12_GB_PIT,-14.0
1190,2398,2017_12_HOU_BAL,-7.0
1191,2392,2017_12_JAX_ARI,5.5
1192,2370,2017_12_LAC_DAL,2.5
1193,2383,2017_12_MIA_NE,-16.5
1194,2368,2017_12_MIN_DET,3.0
1195,2388,2017_12_NO_LA,-2.5
1196,2373,2017_12_NYG_WAS,-7.5
1197,2391,2017_12_SEA_SF,6.5
1198,2374,2017_12_TB_ATL,-9.5
1199,2378,2017_12_TEN_IND,3.0
1200,2417,2017_13_CAR_NO,-4.0
1201,2423,2017_13_CLE_LAC,-14.0
1202,2415,2017_13_DEN_MIA,1.5
1203,2404,2017_13_DET_BAL,-2.5
1204,2421,2017_13_HOU_TEN,-6.5
1205,2413,2017_13_IND_JAX,-9.5
1206,2419,2017_13_KC_NYJ,3.5
1207,2424,2017_13_LA_ARI,7.0
1208,2402,2017_13_MIN_ATL,-3.0
1209,2406,2017_13_NE_BUF,8.5
1210,2427,2017_13_NYG_OAK,-8.5
1211,2429,2017_13_PHI_SEA,6.0
1212,2430,2017_13_PIT_CIN,5.0
1213,2408,2017_13_SF_CHI,-3.0
1214,2410,2017_13_TB_GB,1.5
1215,2400,2017_13_WAS_DAL,1.5
1216,2461,2017_14_BAL_PIT,-5.0
1217,2439,2017_14_CHI_CIN,-6.5
1218,2459,2017_14_DAL_NYG,4.0
1219,2449,2017_14_DET_TB,0.0
1220,2440,2017_14_GB_CLE,3.0
1221,2434,2017_14_IND_BUF,-3.0
1222,2436,2017_14_MIN_CAR,2.5
1223,2462,2017_14_NE_MIA,11.0
1224,2432,2017_14_NO_ATL,0.0
1225,2452,2017_14_NYJ_DEN,0.0
1226,2446,2017_14_OAK_KC,-4.0
1227,2456,2017_14_PHI_LA,-2.0
1228,2444,2017_14_SEA_JAX,-2.5
1229,2442,2017_14_SF_HOU,-3.0
1230,2450,2017_14_TEN_ARI,3.0
1231,2454,2017_14_WAS_LAC,-6.0
1232,2485,2017_15_ARI_WAS,-4.0
1233,2495,2017_15_ATL_TB,6.5
1234,2475,2017_15_BAL_CLE,7.0
1235,2467,2017_15_CHI_DET,-5.5
1236,2479,2017_15_CIN_MIN,-10.5
1237,2493,2017_15_DAL_OAK,3.0
1238,2465,2017_15_DEN_IND,2.5
1239,2472,2017_15_GB_CAR,-3.0
1240,2477,2017_15_HOU_JAX,-10.5
1241,2468,2017_15_LAC_KC,0.0
1242,2487,2017_15_LA_SEA,-2.0
1243,2470,2017_15_MIA_BUF,-3.5
1244,2489,2017_15_NE_PIT,3.0
1245,2480,2017_15_NYJ_NO,-15.5
1246,2482,2017_15_PHI_NYG,7.5
1247,2490,2017_15_TEN_SF,-2.0
1248,2511,2017_16_ATL_NO,-5.5
1249,2509,2017_16_BUF_NE,-11.5
1250,2502,2017_16_CLE_CHI,-6.5
1251,2517,2017_16_DEN_WAS,-3.5
1252,2504,2017_16_DET_CIN,4.5
1253,2496,2017_16_IND_BAL,-13.5
1254,2519,2017_16_JAX_SF,4.5
1255,2513,2017_16_LAC_NYJ,6.5
1256,2515,2017_16_LA_TEN,6.5
1257,2506,2017_16_MIA_KC,-10.5
1258,2498,2017_16_MIN_GB,9.0
1259,2520,2017_16_NYG_ARI,-3.5
1260,2527,2017_16_OAK_PHI,-8.5
1261,2524,2017_16_PIT_HOU,9.0
1262,2522,2017_16_SEA_DAL,-4.5
1263,2500,2017_16_TB_CAR,-10.0
1264,2559,2017_17_ARI_SEA,-9.5
1265,2537,2017_17_BUF_MIA,2.5
1266,2528,2017_17_CAR_ATL,-3.5
1267,2539,2017_17_CHI_MIN,-11.5
1268,2530,2017_17_CIN_BAL,-9.5
1269,2547,2017_17_CLE_PIT,-11.0
1270,2545,2017_17_DAL_PHI,3.0
1271,2532,2017_17_GB_DET,-6.5
1272,2535,2017_17_HOU_IND,-3.5
1273,2551,2017_17_JAX_TEN,-3.0
1274,2552,2017_17_KC_DEN,-3.5
