,game_id,season,week,home_team,away_team,home_score,score_diff,away_score,home_team_win,epa_rushing_offense_home,epa_shifted_rushing_offense_home,ewma_rushing_offense_home,ewma_dynamic_window_rushing_offense_home,epa_passing_offense_home,epa_shifted_passing_offense_home,ewma_passing_offense_home,ewma_dynamic_window_passing_offense_home,epa_rushing_defense_home,epa_shifted_rushing_defense_home,ewma_rushing_defense_home,ewma_dynamic_window_rushing_defense_home,epa_passing_defense_home,epa_shifted_passing_defense_home,ewma_passing_defense_home,ewma_dynamic_window_passing_defense_home,epa_rushing_offense_away,epa_shifted_rushing_offense_away,ewma_rushing_offense_away,ewma_dynamic_window_rushing_offense_away,epa_passing_offense_away,epa_shifted_passing_offense_away,ewma_passing_offense_away,ewma_dynamic_window_passing_offense_away,epa_rushing_defense_away,epa_shifted_rushing_defense_away,ewma_rushing_defense_away,ewma_dynamic_window_rushing_defense_away,epa_passing_defense_away,epa_shifted_passing_defense_away,ewma_passing_defense_away,ewma_dynamic_window_passing_defense_away
832,2015_02_TEN_CLE,2015,2,CLE,TEN,28,14,14,1,-0.09171559,-0.30822015,-0.21338534445515314,-0.21338534445515314,0.22272666,-0.115463845,-0.12692917978327345,-0.12692917978327345,0.026786702,-0.15618214,-0.06047524083673815,-0.06047524083673815,-0.053897657,0.43025088,0.019930733679339726,0.019930733679339726,0.026786702,-0.15691833,-0.12670035762434537,-0.12670035762434537,-0.053897657,1.1262693,0.03895823717275957,0.03895823717275957,-0.09171559,-0.31223026,-0.10948133385688129,-0.10948133385688129,0.22272666,-0.27515984,0.07608003743733381,0.07608003743733381
833,2015_03_ATL_DAL,2015,3,DAL,ATL,28,-11,39,0,0.17008205,-0.15576571,-0.0598732245294033,-0.0598732245294033,0.057006,-0.054768793,0.20665074531816574,0.20665074531816574,0.1990363,-0.71412325,-0.18437815319198653,-0.18437815319198653,0.36647415,-0.21151693,-0.016598797312101187,-0.016598797312101187,0.1990363,-0.068931825,-0.17633688977804315,-0.17633688977804315,0.36647415,0.35878733,0.11924045985249378,0.11924045985249378,0.17008205,-0.2181656,-0.052475033243779085,-0.052475033243779085,0.057006,0.23285979,0.130053972561373,0.130053972561373
834,2015_03_BUF_MIA,2015,3,MIA,BUF,14,-27,41,0,0.1893681,-0.37300935,-0.12046717772550214,-0.12046717772550214,-0.2850722,0.28555167,0.0729473775364828,0.0729473775364828,-0.15046509,-0.1589623,-0.09067265221247846,-0.09067265221247846,0.7854889,0.22660097,0.219808879625651,0.219808879625651,-0.15046509,0.26564792,-0.06605451001902125,-0.06605451001902125,0.7854889,-0.18224305,0.02733129650402626,0.02733129650402626,0.1893681,0.13336958,-0.011762932250109938,-0.011762932250109938,-0.2850722,0.0785266,-0.10993281476242837,-0.10993281476242837
835,2015_03_CHI_SEA,2015,3,SEA,CHI,26,26,0,1,-0.10769119,-0.03512871,0.014955075388057057,0.014955075388057057,0.16526203,-0.0504207,0.04811257677876914,0.04811257677876914,-0.13758054,-0.06948479,-0.21273720986811975,-0.21273720986811975,-0.4718542,0.17700742,-0.022562198245357736,-0.022562198245357736,-0.13758054,-0.15233453,-0.0213186162294384,-0.0213186162294384,-0.4718542,-0.26702195,-0.13225208610942704,-0.13225208610942704,-0.10769119,0.060615122,0.020947296493593785,0.020947296493593785,0.16526203,0.46972013,0.28868150310880086,0.28868150310880086
836,2015_03_CIN_BAL,2015,3,BAL,CIN,24,-4,28,0,-0.305043,0.18442717,-0.09373471829971465,-0.09373471829971465,0.13134803,0.26686198,0.08949650567635348,0.08949650567635348,-0.2963683,0.11821241,-0.08756154979786027,-0.08756154979786027,0.26182625,0.283309,0.0349409450844224,0.0349409450844224,-0.2963683,-0.28633684,-0.06162215241152364,-0.06162215241152364,0.26182625,0.38485718,0.051649671117678535,0.051649671117678535,-0.305043,0.05320691,-0.17167135784591867,-0.17167135784591867,0.13134803,0.07182998,0.00022021583445587192,0.00022021583445587192
837,2015_03_DEN_DET,2015,3,DET,DEN,12,-12,24,0,-0.28654435,-0.50925875,-0.12387677742388177,-0.12387677742388177,-0.18303381,-0.034691926,0.008669781237972194,0.008669781237972194,-0.16607071,-0.069856666,-0.21100702169234373,-0.21100702169234373,0.13132995,0.3444906,0.17256875379475967,0.17256875379475967,-0.16607071,-0.451218,-0.14551090511589815,-0.14551090511589815,0.13132995,-0.04781102,-0.011643860118425433,-0.011643860118425433,-0.28654435,-0.062303774,-0.11471228023522938,-0.11471228023522938,-0.18303381,-0.39675727,-0.19879139365990392,-0.19879139365990392
838,2015_03_IND_TEN,2015,3,TEN,IND,33,-2,35,0,-0.09096832,0.026786702,-0.09879239432070787,-0.09879239432070787,0.0070074815,-0.053897657,0.022074606177055,0.022074606177055,0.245264,-0.09171559,-0.1062510566405961,-0.1062510566405961,-0.10383569,0.22272666,0.10274422998539282,0.10274422998539282,0.245264,-0.3575412,-0.15283534700319718,-0.15283534700319718,-0.10383569,-0.1153023,-0.03137466542906325,-0.03137466542906325,-0.09096832,-0.2266936,-0.0775224991512084,-0.0775224991512084,0.0070074815,0.15625876,0.07912248295061794,0.07912248295061794
839,2015_03_JAX_NE,2015,3,NE,JAX,51,34,17,1,0.24868366,0.13336958,0.004485524186491518,0.004485524186491518,0.5064566,0.0785266,0.20772148777165386,0.20772148777165386,-0.38811618,0.26564792,0.01811476575511608,0.01811476575511608,0.21479905,-0.18224305,0.03442984645575628,0.03442984645575628,-0.38811618,-0.1589623,-0.03797109281103973,-0.03797109281103973,0.21479905,0.22660097,-0.18612947538751984,-0.18612947538751984,0.24868366,-0.37300935,-0.13189104448098293,-0.13189104448098293,0.5064566,0.28555167,0.042398291714809834,0.042398291714809834
840,2015_03_KC_GB,2015,3,GB,KC,38,10,28,1,-0.08419831,-0.06948479,-0.035689103875943505,-0.035689103875943505,0.44331458,0.17700742,0.25597800986426883,0.25597800986426883,0.063562416,-0.03512871,-0.006548872788982886,-0.006548872788982886,-0.0006863205,-0.0504207,-0.0344582659908924,-0.0344582659908924,0.063562416,-0.062303774,-0.07831480386136289,-0.07831480386136289,-0.0006863205,-0.39675727,-0.061323352854305485,-0.061323352854305485,-0.08419831,-0.451218,-0.17323363901059843,-0.17323363901059843,0.44331458,-0.04781102,-0.026471965517157373,-0.026471965517157373
841,2015_03_NO_CAR,2015,3,CAR,NO,27,5,22,1,0.13826256,0.084689185,-0.02078662537082399,-0.02078662537082399,0.4265475,-0.18855618,-0.0701822738672054,-0.0701822738672054,0.010628893,-0.024010295,-0.11062398755361706,-0.11062398755361706,0.18566053,-0.21006015,-0.12691982439230443,-0.12691982439230443,0.010628893,0.07987798,-0.06801086302238485,-0.06801086302238485,0.18566053,-0.26245973,0.026993499287431437,0.026993499287431437,0.13826256,-0.15467097,-0.08111668406919198,-0.08111668406919198,0.4265475,-0.0025760483,0.1690768895457229,0.1690768895457229
842,2015_03_OAK_CLE,2015,3,CLE,LV,20,-7,27,0,-0.34460154,-0.09171559,-0.19126259951796093,-0.19126259951796093,0.17281105,0.22272666,-0.06335259991442402,-0.06335259991442402,0.10881875,0.026786702,-0.04460873651066178,-0.04460873651066178,0.40992934,-0.053897657,0.006506800663424773,0.006506800663424773,0.10881875,0.11821241,-0.20789070262226467,-0.20789070262226467,0.40992934,0.283309,-0.04659071493710821,-0.04659071493710821,-0.34460154,0.18442717,-0.06652351767299398,-0.06652351767299398,0.17281105,0.26686198,0.18346901938599688,0.18346901938599688
843,2015_03_PHI_NYJ,2015,3,NYJ,PHI,17,-7,24,0,-0.08997015,-0.2266936,-0.16181801690854597,-0.16181801690854597,-0.3143624,0.15625876,0.15989523803104436,0.15989523803104436,-0.26499557,-0.3575412,-0.09884146200670627,-0.09884146200670627,-0.124168724,-0.1153023,-0.02013272729631437,-0.02013272729631437,-0.26499557,-0.71412325,-0.20084084228947366,-0.20084084228947366,-0.124168724,-0.21151693,0.01692713302361178,0.01692713302361178,-0.08997015,-0.15576571,-0.1672147618848344,-0.1672147618848344,-0.3143624,-0.054768793,0.06657257230839617,0.06657257230839617
844,2015_03_PIT_STL,2015,3,LA,PIT,6,-6,12,0,-0.21260291,-0.14354979,-0.22905633809376205,-0.22905633809376205,-0.31501022,-0.33258548,-0.09185222495453214,-0.09185222495453214,-0.3504845,-0.047462706,-0.127310036702513,-0.127310036702513,0.064641826,0.16704129,-0.02171248432610396,-0.02171248432610396,-0.3504845,0.08478364,-0.10444131346383895,-0.10444131346383895,0.064641826,0.8818224,0.353046320046116,0.353046320046116,-0.21260291,-0.20544276,-0.14389532044832054,-0.14389532044832054,-0.31501022,0.23338832,0.22547315987425337,0.22547315987425337
845,2015_03_SD_MIN,2015,3,MIN,LAC,31,17,14,1,0.11453562,-0.069856666,-0.012866865359486508,-0.012866865359486508,-0.18626054,0.3444906,0.017165341162243636,0.017165341162243636,-0.14796393,-0.50925875,-0.06776038950298889,-0.06776038950298889,-0.11246574,-0.034691926,0.029582399998879967,0.029582399998879967,-0.14796393,0.05320691,-0.09900629473368225,-0.09900629473368225,-0.11246574,0.07182998,0.05008641682515244,0.05008641682515244,0.11453562,-0.28633684,-0.08858700268811506,-0.08858700268811506,-0.18626054,0.38485718,0.07189620754182806,0.07189620754182806
846,2015_03_SF_ARI,2015,3,ARI,SF,47,40,7,1,0.13475566,0.060615122,-0.14388258782682467,-0.14388258782682467,0.3419138,0.46972013,0.06579682918045607,0.06579682918045607,-0.11611065,-0.15233453,-0.09080536010092866,-0.09080536010092866,-1.1390595,-0.26702195,-0.08024835424739378,-0.08024835424739378,-0.11611065,-0.20544276,-0.056019707175747696,-0.056019707175747696,-1.1390595,0.23338832,0.018672977981386157,0.018672977981386157,0.13475566,0.08478364,-0.018548008073955027,-0.018548008073955027,0.3419138,0.8818224,0.12668152579091815,0.12668152579091815
847,2015_03_TB_HOU,2015,3,HOU,TB,19,10,9,1,-0.08401141,-0.024010295,-0.1038853911848262,-0.1038853911848262,0.036305465,-0.21006015,-0.07722128426264861,-0.07722128426264861,-0.26084122,0.084689185,-0.0916984716584089,-0.0916984716584089,-0.060195606,-0.18855618,-0.1644978182237447,-0.1644978182237447,-0.26084122,-0.15467097,-0.19191470067299649,-0.19191470067299649,-0.060195606,-0.0025760483,-0.11878815923757402,-0.11878815923757402,-0.08401141,0.07987798,-0.10551587544668194,-0.10551587544668194,0.036305465,-0.26245973,0.18894776726801807,0.18894776726801807
848,2015_03_WAS_NYG,2015,3,NYG,WAS,32,11,21,1,-0.19458547,-0.2181656,-0.13381670337881998,-0.13381670337881998,0.5294933,0.23285979,0.14962448315603125,0.14962448315603125,-0.38600653,-0.068931825,-0.07234118793010791,-0.07234118793010791,0.08176971,0.35878733,0.0742307356130986,0.0742307356130986,-0.38600653,-0.047462706,-0.11684739895547328,-0.11684739895547328,0.08176971,0.16704129,-0.04383112246846603,-0.04383112246846603,-0.19458547,-0.14354979,-0.1358251874901476,-0.1358251874901476,0.5294933,-0.33258548,0.1351089870889048,0.1351089870889048
849,2015_04_BAL_PIT,2015,4,PIT,BAL,20,-3,23,0,0.041205853,-0.3504845,-0.1491777513196568,-0.1491777513196568,-0.5282095,0.064641826,0.30060759814097426,0.30060759814097426,-0.053236134,-0.21260291,-0.15638797722400988,-0.15638797722400988,-0.33864722,-0.31501022,0.12720056630317006,0.12720056630317006,-0.053236134,-0.305043,-0.13215482204416662,-0.13215482204416662,-0.33864722,0.13134803,0.09710595550931238,0.09710595550931238,0.041205853,-0.2963683,-0.12552682273450058,-0.12552682273450058,-0.5282095,0.26182625,0.07619326267273437,0.07619326267273437
850,2015_04_CAR_TB,2015,4,TB,CAR,23,-14,37,0,0.032382693,-0.26084122,-0.20444724538221185,-0.20444724538221185,-0.33298883,-0.060195606,-0.10813458509600635,-0.10813458509600635,0.036672547,-0.08401141,-0.10160583276193527,-0.10160583276193527,-0.03843025,0.036305465,0.1611936244258771,0.1611936244258771,0.036672547,0.13826256,0.008131976366193252,0.008131976366193252,-0.03843025,0.4265475,0.02013400689341182,0.02013400689341182,0.032382693,0.010628893,-0.08857757552488944,-0.08857757552488944,-0.33298883,0.18566053,-0.07008591523866631,-0.07008591523866631
851,2015_04_CLE_SD,2015,4,LAC,CLE,30,3,27,1,-0.1378066,-0.14796393,-0.10790789631915253,-0.10790789631915253,0.32560048,-0.11246574,0.020530768665321896,0.020530768665321896,-0.08138732,0.11453562,-0.05165472825781028,-0.05165472825781028,0.21045122,-0.18626054,0.024957489067209217,0.024957489067209217,-0.08138732,-0.34460154,-0.21914340868741977,-0.21914340868741977,0.21045122,0.17281105,-0.020412212723143724,-0.020412212723143724,-0.1378066,0.10881875,-0.01671182833123781,-0.01671182833123781,0.32560048,0.40992934,0.07985898722143686,0.07985898722143686
852,2015_04_DAL_NO,2015,4,NO,DAL,26,6,20,1,-0.049486104,0.010628893,-0.05371238173690052,-0.05371238173690052,0.20077448,0.18566053,0.055842743332727235,0.055842743332727235,-0.11983321,0.13826256,-0.041228590548064055,-0.041228590548064055,0.37352383,0.4265475,0.2158908530405533,0.2158908530405533,-0.11983321,0.17008205,-0.018062169671027903,-0.018062169671027903,0.37352383,0.057006,0.17944195581418976,0.17944195581418976,-0.049486104,0.1990363,-0.11466475807667642,-0.11466475807667642,0.20077448,0.36647415,0.05305250459177756,0.05305250459177756
853,2015_04_DET_SEA,2015,4,SEA,DET,13,3,10,1,-0.26592392,-0.10769119,-0.007344406653229253,-0.007344406653229253,-0.0807661,0.16526203,0.06941263075102015,0.06941263075102015,-0.19601369,-0.13758054,-0.1990722629135447,-0.1990722629135447,-0.16337621,-0.4718542,-0.10425224417227814,-0.10425224417227814,-0.19601369,-0.28654435,-0.15345356945851577,-0.15345356945851577,-0.16337621,-0.18303381,-0.026186441402887246,-0.026186441402887246,-0.26592392,-0.16607071,-0.2028365439123869,-0.2028365439123869,-0.0807661,0.13132995,0.1650705697686016,0.1650705697686016
854,2015_04_GB_SF,2015,4,SF,GB,3,-14,17,0,-0.2527806,-0.11611065,-0.06694545136305398,-0.06694545136305398,-0.26103467,-1.1390595,-0.19182611237235025,-0.19182611237235025,0.12773564,0.13475566,0.00932568577118328,0.00932568577118328,0.13923767,0.3419138,0.16581508633522551,0.16581508633522551,0.12773564,-0.08419831,-0.04450907587165958,-0.04450907587165958,0.13923767,0.44331458,0.2900396534143131,0.2900396534143131,-0.2527806,0.063562416,0.006198802068535721,0.006198802068535721,-0.26103467,-0.0006863205,-0.02831783139061432,-0.02831783139061432
855,2015_04_HOU_ATL,2015,4,ATL,HOU,48,27,21,1,0.03340761,0.1990363,-0.10808557771325182,-0.10808557771325182,0.33266884,0.36647415,0.16419312109860834,0.16419312109860834,-0.5331249,0.17008205,-0.012009136419208514,-0.012009136419208514,-0.11410724,0.057006,0.11677220390065829,0.11677220390065829,-0.5331249,-0.08401141,-0.10027185374361987,-0.10027185374361987,-0.11410724,0.036305465,-0.056579560811172026,-0.056579560811172026,0.03340761,-0.26084122,-0.12245243824805226,-0.12245243824805226,0.33266884,-0.060195606,-0.1455333236563434,-0.1455333236563434
856,2015_04_JAX_IND,2015,4,IND,JAX,16,3,13,1,-0.6715962,0.245264,-0.08045286872425804,-0.08045286872425804,0.06839279,-0.10383569,-0.044549538597965274,-0.044549538597965274,-0.045322556,-0.09096832,-0.0799672198821514,-0.0799672198821514,0.018725438,0.0070074815,0.06601052322180916,0.06601052322180916,-0.045322556,-0.38811618,-0.10163612297203893,-0.10163612297203893,0.018725438,0.21479905,-0.1132307619457073,-0.1132307619457073,-0.6715962,0.24868366,-0.0626931578289464,-0.0626931578289464,0.06839279,0.5064566,0.1267755629112345,0.1267755629112345
857,2015_04_KC_CIN,2015,4,CIN,KC,36,15,21,1,0.20145291,-0.2963683,-0.10430411004186975,-0.10430411004186975,0.8036801,0.26182625,0.08986434583294288,0.08986434583294288,0.107873626,-0.305043,-0.19592122658234862,-0.19592122658234862,0.08541301,0.13134803,0.02406210543284045,0.02406210543284045,0.107873626,0.063562416,-0.05251818764102607,-0.05251818764102607,0.08541301,-0.0006863205,-0.050298113851208595,-0.050298113851208595,0.20145291,-0.08419831,-0.1570449217720577,-0.1570449217720577,0.8036801,0.44331458,0.05894628080678729,0.05894628080678729
858,2015_04_MIN_DEN,2015,4,DEN,MIN,23,3,20,1,-0.0060476363,-0.16607071,-0.14924910152608475,-0.14924910152608475,-0.0679051,0.13132995,0.014351721117550094,0.014351721117550094,0.12429374,-0.28654435,-0.14595488671080595,-0.14595488671080595,-0.022517234,-0.18303381,-0.19592634054603067,-0.19592634054603067,0.12429374,0.11453562,0.010297904104541044,0.010297904104541044,-0.022517234,-0.18626054,-0.01982226905911303,-0.01982226905911303,-0.0060476363,-0.14796393,-0.08234327930244027,-0.08234327930244027,-0.0679051,-0.11246574,0.0037547065292953524,0.0037547065292953524
859,2015_04_NYG_BUF,2015,4,BUF,NYG,10,-14,24,0,-0.35266888,-0.15046509,-0.08140243879232298,-0.08140243879232298,-0.19459547,0.7854889,0.1651830858337255,0.1651830858337255,0.01046859,0.1893681,0.02480765978422851,0.02480765978422851,-0.05243154,-0.2850722,-0.14177748457872694,-0.14177748457872694,0.01046859,-0.19458547,-0.1448659673575108,-0.1448659673575108,-0.05243154,0.5294933,0.2186940167330413,0.2186940167330413,-0.35266888,-0.38600653,-0.12937329948567788,-0.12937329948567788,-0.19459547,0.08176971,0.07560150788017386,0.07560150788017386
860,2015_04_NYJ_MIA,2015,4,MIA,NYJ,14,-13,27,0,0.069308996,0.1893681,-0.06413146745216315,-0.06413146745216315,-0.43761367,-0.2850722,0.007850569236067716,0.007850569236067716,0.119349614,-0.15046509,-0.10154439434605635,-0.10154439434605635,0.24438274,0.7854889,0.3226634876390311,0.3226634876390311,0.119349614,-0.08997015,-0.14875429896221345,-0.14875429896221345,0.24438274,-0.3143624,0.07366347786867958,0.07366347786867958,0.069308996,-0.26499557,-0.12905238591203835,-0.12905238591203835,-0.43761367,-0.124168724,-0.03904904250960382,-0.03904904250960382
861,2015_04_OAK_CHI,2015,4,CHI,LV,22,2,20,1,-0.5758713,-0.13758054,-0.04245790783867348,-0.04245790783867348,0.26810056,-0.4718542,-0.19400014481292938,-0.19400014481292938,-0.42821398,-0.10769119,-0.002442359604771227,-0.002442359604771227,-0.022040525,0.16526203,0.2662407925690343,0.2662407925690343,-0.42821398,0.10881875,-0.15030509781118168,-0.15030509781118168,-0.022040525,0.40992934,0.03641591215772068,0.03641591215772068,-0.5758713,-0.34460154,-0.11708497460287778,-0.11708497460287778,0.26810056,0.17281105,0.1815311364777091,0.1815311364777091
862,2015_04_PHI_WAS,2015,4,WAS,PHI,23,3,20,1,-0.114738874,-0.38600653,-0.16578686182905197,-0.16578686182905197,0.15357058,0.08176971,-0.020993935890166432,-0.020993935890166432,-0.26632226,-0.19458547,-0.14650918964215542,-0.14650918964215542,0.2696257,0.5294933,0.20681732823028803,0.20681732823028803,-0.26632226,-0.26499557,-0.21250568195980687,-0.21250568195980687,0.2696257,-0.124168724,-0.008727413102036195,-0.008727413102036195,-0.114738874,-0.08997015,-0.15316987406205293,-0.15316987406205293,0.15357058,-0.3143624,-0.002690368568374709,-0.002690368568374709
863,2015_04_STL_ARI,2015,4,ARI,LA,22,-2,24,0,0.007977296,0.13475566,-0.09321959997152232,-0.09321959997152232,-0.013202391,0.3419138,0.11600138835922567,0.11600138835922567,-0.04819051,-0.11611065,-0.09540645761251138,-0.09540645761251138,0.1725443,-1.1390595,-0.2727651375405916,-0.2727651375405916,-0.04819051,-0.21260291,-0.22606469886671682,-0.22606469886671682,0.1725443,-0.31501022,-0.1324278633305179,-0.1324278633305179,0.007977296,-0.3504845,-0.16788866770130734,-0.16788866770130734,-0.013202391,0.064641826,-0.006011136658327339,-0.006011136658327339
864,2015_05_ARI_DET,2015,5,DET,ARI,17,-25,42,0,-0.40288284,-0.19601369,-0.16119195909538597,-0.16119195909538597,-0.19700354,-0.16337621,-0.05113063588385914,-0.05113063588385914,0.33046106,-0.26592392,-0.21430725125949415,-0.21430725125949415,0.3314119,-0.0807661,0.12037191922659336,0.12037191922659336,0.33046106,0.007977296,-0.0748197219596237,-0.0748197219596237,0.3314119,-0.013202391,0.0925092272890249,0.0925092272890249,-0.40288284,-0.04819051,-0.08682153375329055,-0.08682153375329055,-0.19700354,0.1725443,-0.19179783822934537,-0.19179783822934537
865,2015_05_BUF_TEN,2015,5,TEN,BUF,13,-1,14,0,-0.103213064,-0.09096832,-0.09736978394050697,-0.09736978394050697,-0.056239832,0.0070074815,0.01933503056193227,0.01933503056193227,0.15052918,0.245264,-0.042336933478450425,-0.042336933478450425,-0.13830309,-0.10383569,0.06518289585369631,0.06518289585369631,0.15052918,-0.35266888,-0.13072505974121718,-0.13072505974121718,-0.13830309,-0.19459547,0.09976688022492589,0.09976688022492589,-0.103213064,0.01046859,0.022200479576933874,0.022200479576933874,-0.056239832,-0.05243154,-0.12553228970973632,-0.12553228970973632
866,2015_05_CHI_KC,2015,5,KC,CHI,17,-1,18,0,0.05576422,0.107873626,-0.023355338450206504,-0.023355338450206504,-0.12423638,0.08541301,-0.025622770914583634,-0.025622770914583634,-0.08587994,0.20145291,-0.09186193026741121,-0.09186193026741121,-0.039766103,0.8036801,0.19435568977106543,0.19435568977106543,-0.08587994,-0.5758713,-0.13944500931191703,-0.13944500931191703,-0.039766103,0.26810056,-0.1099793655783035,-0.1099793655783035,0.05576422,-0.42821398,-0.07985765737092862,-0.07985765737092862,-0.12423638,-0.022040525,0.21382446698956206,0.21382446698956206
867,2015_05_CLE_BAL,2015,5,BAL,CLE,30,-3,33,0,0.252869,-0.053236134,-0.11780584323028442,-0.11780584323028442,0.04376059,-0.33864722,0.017877407534251447,0.017877407534251447,-0.052703947,0.041205853,-0.09521152347118707,-0.09521152347118707,0.27776864,-0.5282095,-0.0336991189315438,-0.0336991189315438,-0.052703947,-0.08138732,-0.19409611074090669,-0.19409611074090669,0.27776864,0.21045122,0.02156418970740602,0.02156418970740602,0.252869,-0.1378066,-0.03872970561284551,-0.03872970561284551,0.04376059,0.32560048,0.1245405709052449,0.1245405709052449
868,2015_05_DEN_OAK,2015,5,LV,DEN,10,-6,16,0,-0.10000007,-0.42821398,-0.20083547122593615,-0.20083547122593615,-0.31869775,-0.022040525,0.025787156583228298,0.025787156583228298,-0.3796249,-0.5758713,-0.20050311969901194,-0.20050311969901194,-0.17925824,0.26810056,0.19727149421093937,0.19727149421093937,-0.3796249,-0.0060476363,-0.12321219091723958,-0.12321219091723958,-0.17925824,-0.0679051,-0.0006042253716339492,-0.0006042253716339492,-0.10000007,0.12429374,-0.09681824381320146,-0.09681824381320146,-0.31869775,-0.022517234,-0.164397072353306,-0.164397072353306
869,2015_05_IND_HOU,2015,5,HOU,IND,20,-7,27,0,-0.25346962,-0.5331249,-0.17897396029616605,-0.17897396029616605,0.34748918,-0.11410724,-0.06703934530604969,-0.06703934530604969,-0.048005454,0.03340761,-0.09411369014013961,-0.09411369014013961,0.3741047,0.33266884,-0.05858576496010955,-0.05858576496010955,-0.048005454,-0.6715962,-0.18793442729456114,-0.18793442729456114,0.3741047,0.06839279,-0.02401438856122218,-0.02401438856122218,-0.25346962,-0.045322556,-0.07366813455917183,-0.07366813455917183,0.34748918,0.018725438,0.05741315921002442,0.05741315921002442
870,2015_05_JAX_TB,2015,5,TB,JAX,38,7,31,1,-0.121291555,0.032382693,-0.16138599101483736,-0.16138599101483736,0.6324394,-0.33298883,-0.14901837634188367,-0.14901837634188367,-0.45687637,0.036672547,-0.07646357016903685,-0.07646357016903685,0.22630647,-0.03843025,0.12489730758818812,0.12489730758818812,-0.45687637,-0.045322556,-0.09139699170030496,-0.09139699170030496,0.22630647,0.018725438,-0.08923802045152902,-0.08923802045152902,-0.121291555,-0.6715962,-0.17340606093352703,-0.17340606093352703,0.6324394,0.06839279,0.11616020146707243,0.11616020146707243
871,2015_05_NE_DAL,2015,5,DAL,NE,6,-24,30,0,0.036793407,-0.11983321,-0.03656635898419043,-0.03656635898419043,-0.51572526,0.37352383,0.21473026380987906,0.21473026380987906,-0.07375122,-0.049486104,-0.10281386061823894,-0.10281386061823894,0.3407676,0.20077448,0.07991157325817022,0.07991157325817022,-0.07375122,0.24868366,0.04888557691305119,0.04888557691305119,0.3407676,0.5064566,0.2620374440537662,0.2620374440537662,0.036793407,-0.38811618,-0.055746057547753754,-0.055746057547753754,-0.51572526,0.21479905,0.06722453559689942,0.06722453559689942
872,2015_05_NO_PHI,2015,5,PHI,NO,39,22,17,1,0.13385572,-0.26632226,-0.22229074873667742,-0.22229074873667742,0.047903538,0.2696257,0.0418834596376381,0.0418834596376381,0.032844525,-0.114738874,-0.14618225150676026,-0.14618225150676026,-0.24907178,0.15357058,0.025721395721268074,0.025721395721268074,0.032844525,-0.049486104,-0.05294395255745722,-0.05294395255745722,-0.24907178,0.20077448,0.08219448588331732,0.08219448588331732,0.13385572,-0.11983321,-0.05552062046851658,-0.05552062046851658,0.047903538,0.37352383,0.24455195843033056,0.24455195843033056
873,2015_05_PIT_SD,2015,5,LAC,PIT,20,-4,24,0,-0.38972545,-0.1378066,-0.11334413018974918,-0.11334413018974918,0.06914778,0.32560048,0.07599907929027318,0.07599907929027318,0.18728635,-0.08138732,-0.057060760145179,-0.057060760145179,-0.082229555,0.21045122,0.05868428468459975,0.05868428468459975,0.18728635,0.041205853,-0.11456171812057128,-0.11456171812057128,-0.082229555,-0.5282095,0.14990995528229006,0.14990995528229006,-0.38972545,-0.053236134,-0.1376326457130544,-0.1376326457130544,0.06914778,-0.33864722,0.04249893269386668,0.04249893269386668
874,2015_05_SEA_CIN,2015,5,CIN,SEA,27,3,24,1,-0.3723553,0.20145291,-0.04871102954373352,-0.04871102954373352,0.1502179,0.8036801,0.2196511215459035,0.2196511215459035,0.23093674,0.107873626,-0.14068490970084882,-0.14068490970084882,-0.080573834,0.08541301,0.03521699471763485,0.03521699471763485,0.23093674,-0.26592392,-0.05435914060801878,-0.05435914060801878,-0.080573834,-0.0807661,0.04210724642331754,0.04210724642331754,-0.3723553,-0.19601369,-0.19851615529103359,-0.19851615529103359,0.1502179,-0.16337621,-0.11500211997076246,-0.11500211997076246
875,2015_05_SF_NYG,2015,5,NYG,SF,30,3,27,1,-0.19517681,0.01046859,-0.1166224904927992,-0.1166224904927992,0.40471262,-0.05243154,0.16939701238971294,0.16939701238971294,0.20845789,-0.35266888,-0.16997368942183258,-0.16997368942183258,0.26980528,-0.19459547,0.02647334059512364,0.02647334059512364,0.20845789,-0.2527806,-0.10073395564010783,-0.10073395564010783,0.26980528,-0.26103467,-0.20440959697110875,-0.20440959697110875,-0.19517681,0.12773564,0.030854959000812993,0.030854959000812993,0.40471262,0.13923767,0.16098278659648393,0.16098278659648393
876,2015_05_STL_GB,2015,5,GB,LA,24,14,10,1,-0.2834769,0.12773564,-0.013191516507207159,-0.013191516507207159,-0.18677016,0.13923767,0.2626208159020232,0.2626208159020232,-0.013109245,-0.2527806,-0.040888866882101735,-0.040888866882101735,-0.6424621,-0.26103467,-0.07063043935121935,-0.07063043935121935,-0.013109245,-0.04819051,-0.19372298707133218,-0.19372298707133218,-0.6424621,0.1725443,-0.07697674931197517,-0.07697674931197517,-0.2834769,0.007977296,-0.13591209822549094,-0.13591209822549094,-0.18677016,-0.013202391,-0.007318675808894019,-0.007318675808894019
